tarih,a_toplam,a_tl_tcmb,a_tl_mev,a_tl_kal,a_tl_kat,a_yp_tcmb,a_yp_mev,a_yp_kal,a_yp_kat,a_tl_mali_mev,a_yp_mali_mev,a_tl_mali_kal,a_yp_mali_kal,a_tl_mali_kat,a_yp_mali_kat,a_takip
2021-07-23,3753321183.0,0.0,2242048457.0,42099773.0,145403493.0,0.0,833916953.0,240187510.0,90147693.0,49568392.0,30215867.0,7947473.0,19791213.0,2067488.0,4392351.0,148498083.0
2021-07-30,3752176711.0,0.0,2248959858.0,41974760.0,145151732.0,0.0,828345079.0,240261893.0,89581718.0,49389653.0,29236688.0,7873457.0,19267769.0,1643843.0,5324678.0,149132926.0
2021-08-06,3769541068.0,0.0,2253272333.0,41506973.0,144754182.0,0.0,838013055.0,244141137.0,90077037.0,49174031.0,30017514.0,7686402.0,19513437.0,875664.0,4580571.0,149862289.0
2021-08-13,3775466925.0,0.0,2264867435.0,41286161.0,145303894.0,0.0,832424316.0,243679440.0,89632708.0,49584341.0,30296098.0,7638856.0,19365406.0,1021925.0,4619599.0,149486122.0
2021-08-20,3774456884.0,0.0,2270483613.0,41419854.0,145144767.0,0.0,825991793.0,243821172.0,89367141.0,50996284.0,29968951.0,7747883.0,19195832.0,825341.0,4549742.0,149403414.0
2021-08-27,3783863534.0,0.0,2289233109.0,41538099.0,146210656.0,0.0,819615506.0,240730605.0,89499268.0,51635176.0,28669795.0,7796993.0,18997501.0,1312441.0,4452322.0,148930674.0
2021-09-03,3781797932.0,0.0,2293589017.0,41571926.0,146283356.0,0.0,815862701.0,239466070.0,89279714.0,50130487.0,29315351.0,7860444.0,18994188.0,1029141.0,4562816.0,148895479.0
2021-09-10,3813299644.0,0.0,2303726081.0,42747426.0,146654106.0,0.0,828158043.0,242656492.0,91345965.0,51457258.0,29605484.0,7971773.0,19311400.0,1115973.0,4797016.0,149095940.0
2021-09-17,3839415482.0,0.0,2306471719.0,42672529.0,147050343.0,0.0,841930900.0,247104260.0,93254915.0,52808294.0,29755563.0,8159489.0,19634091.0,1455723.0,4809357.0,148695767.0
2021-09-24,3884280824.0,0.0,2315229620.0,43080558.0,147212337.0,0.0,863456573.0,254360728.0,96188055.0,53870084.0,30651551.0,8521081.0,20205469.0,1516759.0,4899899.0,148561229.0
2021-10-01,3899130916.0,0.0,2334193725.0,43361346.0,147781505.0,0.0,860803857.0,252837797.0,96361229.0,54697163.0,29134559.0,8562158.0,20285464.0,1394745.0,5208755.0,147879504.0
2021-10-08,3905566584.0,0.0,2336123705.0,43527342.0,147604830.0,0.0,868225265.0,252393619.0,93541475.0,54935701.0,29267308.0,8635180.0,20241230.0,1055957.0,5426286.0,148550660.0
2021-10-15,3963368135.0,0.0,2343187610.0,43436207.0,148737479.0,0.0,899560264.0,259554092.0,97728147.0,56591381.0,30407299.0,8677553.0,21075516.0,1553889.0,5648231.0,149604632.0
2021-10-22,4024798928.0,0.0,2349048534.0,43740749.0,149933163.0,0.0,935883951.0,268752068.0,102557717.0,57010805.0,31299763.0,8806832.0,21866597.0,1151275.0,5768100.0,150438848.0
2021-10-29,4039441513.0,0.0,2367839242.0,43978593.0,151333842.0,0.0,934762413.0,265188164.0,102961524.0,56824669.0,30129773.0,8908882.0,21709719.0,1159801.0,5747519.0,151393086.0
2021-11-05,4068542059.0,0.0,2381533671.0,44406535.0,152005453.0,0.0,944664946.0,266359074.0,104762567.0,56195876.0,32058113.0,8694695.0,21925233.0,1308211.0,5496178.0,152604922.0
2021-11-12,4112138238.0,0.0,2397016182.0,44962027.0,154548020.0,0.0,965977355.0,265204570.0,107591179.0,57071980.0,32719524.0,8809786.0,22214116.0,948331.0,5932469.0,152751238.0
2021-11-19,4274918969.0,0.0,2410319187.0,45690553.0,155952767.0,0.0,1067871958.0,291786236.0,117808608.0,58174124.0,35312585.0,8888278.0,24136683.0,968307.0,6142761.0,155112218.0
2021-11-26,4484955758.0,0.0,2444782297.0,46584560.0,161017782.0,0.0,1188496550.0,311373131.0,132936693.0,60038535.0,39531030.0,8751115.0,26386517.0,1222467.0,7241261.0,157000387.0
2021-12-03,4717370321.0,0.0,2470915063.0,47079847.0,165494780.0,0.0,1314477170.0,355146439.0,147963843.0,58292807.0,44529508.0,8758446.0,29829617.0,1503635.0,8500180.0,159868395.0
2021-12-10,4759045226.0,0.0,2487700406.0,47210682.0,168857509.0,0.0,1329426998.0,356181381.0,149470825.0,59573679.0,44595507.0,9288383.0,30359431.0,1686166.0,8850357.0,159900821.0
2021-12-17,5127476838.0,0.0,2510320452.0,47383102.0,172158788.0,0.0,1565334088.0,407417426.0,175358953.0,62508376.0,52273804.0,9684761.0,34499653.0,1551027.0,10048509.0,164163603.0
2021-12-24,4485632418.0,0.0,2525698133.0,48562873.0,173927382.0,0.0,1117681943.0,293741069.0,124476286.0,63069858.0,37475913.0,9538602.0,24675543.0,1780627.0,7337762.0,156470677.0
2021-12-31,4721345123.0,0.0,2539579157.0,48865615.0,174349678.0,0.0,1260578125.0,333379156.0,142515980.0,65596070.0,44413579.0,9416077.0,28302494.0,1286714.0,8254588.0,159470245.0
2022-01-07,4779085192.0,0.0,2532944109.0,48984978.0,175384262.0,0.0,1307545321.0,339252398.0,148821773.0,65078375.0,45433749.0,9111974.0,28884338.0,1604017.0,8863675.0,160147807.0
2022-01-14,4779615542.0,0.0,2553108562.0,49586259.0,175821676.0,0.0,1295208672.0,334050507.0,146600388.0,63120974.0,46910783.0,9070638.0,27658157.0,2840895.0,8804323.0,160380965.0
2022-01-21,4761184612.0,0.0,2557647496.0,50506503.0,177259743.0,0.0,1280364563.0,327885211.0,144726468.0,64220949.0,45948177.0,8913570.0,27108444.0,2331824.0,8432086.0,160296427.0
2022-01-28,4794119759.0,0.0,2578901412.0,51139953.0,179809611.0,0.0,1287385649.0,328570784.0,145342219.0,64505853.0,45804845.0,8897043.0,27083745.0,2124899.0,8163236.0,160652831.0
2022-02-04,4822579161.0,0.0,2592349345.0,51751366.0,181983726.0,0.0,1298799942.0,328883359.0,146065723.0,63127044.0,46188456.0,8982630.0,27466717.0,2122240.0,7915617.0,161005708.0
2022-02-11,4846141664.0,0.0,2612958234.0,51804594.0,185719859.0,0.0,1299274118.0,327845235.0,145624538.0,61728920.0,46492858.0,9056945.0,26917179.0,5234654.0,7172153.0,160772858.0
2022-02-18,4904702239.0,0.0,2633825151.0,52980813.0,193049452.0,0.0,1318782697.0,329669209.0,146841936.0,62622571.0,48704522.0,9143239.0,26779597.0,8449143.0,7391576.0,161531135.0
2022-02-25,5005406638.0,0.0,2678543314.0,54606459.0,201518954.0,0.0,1349731444.0,339789051.0,149048100.0,65205129.0,48331671.0,9533858.0,27222317.0,6832511.0,8038639.0,161694264.0
2022-03-04,5030724982.0,0.0,2701353172.0,56493979.0,205975483.0,0.0,1353722066.0,338760080.0,149032499.0,64772467.0,47348503.0,9651823.0,27042368.0,2711927.0,7850428.0,162576756.0
2022-03-11,5166299248.0,0.0,2744172609.0,57491359.0,212869765.0,0.0,1406127962.0,357306158.0,155405474.0,66991026.0,48163681.0,9974586.0,28401280.0,2254603.0,8649381.0,163407053.0
2022-03-18,5205751484.0,0.0,2773014307.0,58685659.0,217978905.0,0.0,1408017239.0,356001585.0,154668756.0,70760010.0,48411053.0,10004150.0,28277425.0,2012898.0,8485508.0,163613393.0
2022-03-25,5268245842.0,0.0,2809779432.0,60011639.0,220506434.0,0.0,1427018196.0,355130043.0,156470309.0,70514204.0,49407929.0,9917556.0,28014694.0,2204450.0,8484616.0,164034199.0
2022-04-01,5305318583.0,0.0,2852895980.0,62000830.0,225343208.0,0.0,1386680291.0,345678321.0,155356876.0,78941949.0,78349373.0,9674958.0,27823825.0,3112748.0,9248863.0,162204479.0
2022-04-08,5325200518.0,0.0,2883615365.0,62971426.0,228607025.0,0.0,1381962453.0,340756825.0,154597299.0,76298611.0,77653873.0,9404929.0,27276005.0,2960741.0,9230629.0,162108646.0
2022-04-15,5342746160.0,0.0,2919720739.0,64987987.0,230838250.0,0.0,1370514719.0,333653151.0,152868196.0,76875441.0,76739165.0,9335319.0,26676109.0,2944576.0,8265759.0,161650949.0
2022-04-22,5388276251.0,0.0,2947850614.0,66851445.0,236122894.0,0.0,1381544301.0,332074229.0,153801369.0,77794409.0,75256497.0,9487073.0,26717804.0,2780459.0,8469938.0,161623080.0
2022-04-29,5451029219.0,0.0,3009936840.0,69072719.0,243254086.0,0.0,1376776569.0,329212810.0,152869033.0,81495479.0,73184991.0,9439824.0,26474855.0,2770460.0,8287927.0,160414599.0
2022-05-06,5451332276.0,0.0,3008200927.0,69501704.0,240952701.0,0.0,1381643459.0,328775469.0,152779780.0,80074479.0,73862262.0,9277263.0,26414105.0,2939801.0,8341693.0,160864790.0
2022-05-13,5574539730.0,0.0,3067921642.0,70768576.0,247760547.0,0.0,1416935403.0,335848714.0,156864932.0,82859493.0,76498076.0,9586062.0,26428062.0,3551334.0,9033938.0,161188872.0
2022-05-20,5698341042.0,0.0,3111667025.0,72311035.0,252872582.0,0.0,1465640864.0,344937230.0,161695748.0,86249168.0,80306275.0,10087320.0,26738417.0,3596965.0,8436582.0,163346533.0
2022-05-27,5843425481.0,0.0,3178002016.0,74744958.0,260391592.0,0.0,1516231277.0,353116124.0,167339008.0,87532618.0,82735255.0,10244071.0,27331003.0,3149823.0,6969194.0,163749446.0
2022-06-03,5919926137.0,0.0,3223499540.0,77362727.0,265973924.0,0.0,1527416591.0,358607112.0,169095003.0,90016262.0,84529939.0,9566267.0,27365393.0,3256387.0,7471154.0,162995433.0
2022-06-10,6038180372.0,0.0,3280553814.0,78161958.0,271103281.0,0.0,1563221823.0,367117443.0,173381045.0,92434084.0,84703726.0,10724601.0,28284611.0,3294148.0,7460135.0,163179403.0
2022-06-17,6090253607.0,0.0,3314532617.0,80833492.0,274909702.0,0.0,1569302504.0,364662471.0,175657211.0,94201795.0,87032016.0,10638051.0,28571521.0,4183118.0,7472653.0,162498502.0
2022-06-24,6134308816.0,0.0,3361576102.0,84723096.0,277755877.0,0.0,1559356847.0,361493053.0,175565973.0,94395703.0,88425703.0,10577215.0,29047137.0,6024645.0,7477120.0,160169817.0
2022-07-01,6037839615.0,0.0,3392443900.0,85511488.0,277676815.0,0.0,1462293550.0,346160902.0,167454696.0,94106921.0,82326300.0,10442849.0,27444493.0,8735541.0,7073535.0,159554064.0
2022-07-08,6093203166.0,0.0,3414803806.0,86748633.0,281480479.0,0.0,1484029195.0,346732266.0,171215631.0,95084413.0,83617977.0,9491395.0,28616491.0,6517148.0,7017028.0,160697893.0
2022-07-15,6083525267.0,0.0,3407981696.0,86743330.0,278831103.0,0.0,1484209060.0,345943581.0,170859148.0,94193857.0,83879432.0,9456763.0,28928151.0,8082706.0,6543015.0,161193827.0
2022-07-22,6159331648.0,0.0,3431649442.0,89908241.0,280429045.0,0.0,1519793392.0,352385305.0,174704846.0,93566559.0,85859438.0,9619154.0,29398831.0,5723670.0,6542676.0,161640576.0
2022-07-29,6235823918.0,0.0,3483647814.0,91868735.0,286091805.0,0.0,1530525821.0,354374181.0,177778645.0,95668883.0,85740209.0,9538277.0,29640638.0,4825616.0,6476983.0,161578632.0
2022-08-05,6259004734.0,0.0,3516868998.0,96567620.0,287333304.0,0.0,1520565456.0,349307218.0,177626754.0,92877881.0,86824116.0,9830887.0,29454344.0,5153500.0,6681313.0,162270397.0
2022-08-12,6318372296.0,0.0,3560030438.0,99303981.0,289043092.0,0.0,1522895111.0,351092852.0,177701875.0,93330878.0,87275518.0,10855424.0,29503436.0,10685898.0,6482371.0,161637978.0
2022-08-19,6344300484.0,0.0,3594682921.0,101748905.0,293010551.0,0.0,1512010350.0,346160632.0,178181538.0,93263938.0,86724498.0,11234581.0,29286559.0,11850317.0,6454588.0,161915547.0
2022-08-26,6371952753.0,0.0,3632429627.0,103374958.0,297231357.0,0.0,1509048903.0,339462505.0,178369862.0,92677960.0,85499033.0,11165284.0,29928108.0,6702937.0,6493460.0,162812545.0
2022-09-02,6391988669.0,0.0,3654793805.0,104186635.0,301095851.0,0.0,1503746729.0,335687999.0,177924826.0,93649724.0,85337716.0,11523552.0,30281509.0,6716169.0,6580908.0,163256578.0
2022-09-09,6433181108.0,0.0,3688612092.0,106266571.0,305704828.0,0.0,1504217692.0,330158918.0,179447604.0,95608318.0,85753717.0,12710610.0,30315276.0,7025743.0,6600552.0,163142101.0
2022-09-16,6459137135.0,0.0,3715584817.0,109131715.0,308872553.0,0.0,1503499667.0,321908101.0,178959308.0,97914036.0,86357369.0,11828134.0,30024183.0,7922361.0,6604429.0,163076106.0
2022-09-23,6484921468.0,0.0,3754062842.0,110996297.0,311814171.0,0.0,1490154016.0,317258244.0,177756872.0,99797214.0,85941609.0,12288162.0,29959578.0,8148762.0,6585812.0,160152258.0
2022-09-30,6570749849.0,0.0,3816715047.0,113076431.0,319211907.0,0.0,1494790211.0,317660117.0,178530604.0,103405646.0,86477442.0,13811170.0,30188589.0,9099712.0,6615858.0,159888393.0
2022-10-07,6587351872.0,0.0,3826354320.0,117624248.0,322056618.0,0.0,1495788573.0,315858478.0,179532720.0,102387327.0,87267698.0,12391539.0,30629884.0,10508045.0,6562559.0,160498823.0
2022-10-14,6628166670.0,0.0,3871256218.0,118363622.0,326033693.0,0.0,1488837990.0,311181876.0,181231342.0,105982845.0,86692390.0,11380001.0,30419627.0,10379847.0,6568875.0,160689243.0
2022-10-21,6648734794.0,0.0,3889442680.0,121303993.0,326561171.0,0.0,1488790162.0,306838227.0,180179261.0,109523244.0,86289604.0,11317307.0,30468845.0,11875247.0,6336335.0,160616514.0
2022-10-28,6751925512.0,0.0,3958528941.0,126031376.0,330276654.0,0.0,1507744093.0,308136476.0,182235972.0,112664830.0,85056414.0,10413759.0,30668561.0,12229627.0,6848087.0,160142702.0
2022-11-04,6770860261.0,0.0,3989320011.0,130945741.0,334068748.0,0.0,1498468862.0,300826055.0,180990252.0,114892162.0,83805314.0,10620127.0,30237833.0,10364059.0,7213287.0,159754238.0
2022-11-11,6836760245.0,0.0,4028585081.0,133500504.0,337569538.0,0.0,1518869075.0,296940795.0,183911339.0,116447040.0,84090613.0,10890638.0,30554743.0,7315087.0,7244409.0,160885775.0
2022-11-18,6893985915.0,0.0,4058449322.0,136199728.0,341529165.0,0.0,1528847628.0,298949440.0,185247125.0,120966905.0,84134979.0,11549984.0,30549166.0,8449236.0,7256027.0,160856675.0
2022-11-25,6953699570.0,0.0,4108475299.0,137611658.0,344074413.0,0.0,1531028608.0,294258122.0,183884153.0,127164546.0,84406282.0,11818626.0,31003292.0,11764127.0,6869133.0,160779233.0
2022-12-02,7005336863.0,0.0,4158423535.0,141405656.0,348263422.0,0.0,1525261932.0,296860879.0,183191644.0,129922333.0,84477093.0,11599539.0,32259882.0,8992207.0,6886934.0,161288682.0
2022-12-09,7066032902.0,0.0,4205709623.0,144732016.0,353460746.0,0.0,1528007010.0,294873221.0,182121607.0,133553881.0,84847226.0,11173121.0,32154053.0,10757109.0,6830568.0,161065838.0
2022-12-16,7129238054.0,0.0,4256153320.0,148653909.0,360275609.0,0.0,1528257244.0,293575061.0,181240714.0,138624707.0,84806039.0,11728710.0,32152370.0,10398359.0,6792624.0,160503047.0
2022-12-23,7208164175.0,0.0,4320145085.0,152012177.0,368231635.0,0.0,1521221440.0,295588508.0,178489886.0,146194977.0,86585664.0,11772279.0,32427216.0,12060162.0,6664529.0,158683832.0
2022-12-30,7285133891.0,0.0,4393531870.0,156980142.0,373599186.0,0.0,1507028580.0,294490358.0,178359399.0,154805129.0,89362908.0,11489655.0,32523578.0,9413911.0,6684858.0,161245868.0
2023-01-06,7284973855.0,0.0,4407970897.0,159106111.0,376707405.0,0.0,1492771204.0,296233636.0,176504039.0,158096430.0,85583057.0,12201828.0,32540270.0,8559371.0,5239192.0,159843398.0
2023-01-13,7385820271.0,0.0,4458609776.0,161582918.0,383612053.0,0.0,1519400286.0,303665940.0,178346205.0,161527611.0,86070455.0,11983951.0,33011251.0,8003215.0,5273635.0,161066059.0
2023-01-20,7419421769.0,0.0,4477912900.0,164294854.0,389778502.0,0.0,1522878615.0,304749971.0,177537565.0,161585640.0,85768141.0,13151166.0,32811551.0,8787254.0,5291218.0,161390076.0
2023-01-27,7507980929.0,0.0,4540659142.0,166462046.0,398825598.0,0.0,1525205218.0,307835414.0,184117917.0,165169854.0,85915593.0,12479243.0,32620876.0,8174082.0,5293413.0,161230606.0
2023-02-03,7580490947.0,0.0,4601696523.0,169554017.0,407572019.0,0.0,1525330203.0,308288691.0,181568070.0,163722287.0,86029487.0,11736543.0,32297173.0,12260712.0,5192271.0,161346142.0
2023-02-10,7589500089.0,0.0,4628094793.0,172338092.0,413373946.0,0.0,1508507569.0,303153665.0,178239061.0,165613579.0,85034654.0,10391586.0,32257719.0,12620968.0,5302189.0,160784566.0
2023-02-17,7614768688.0,0.0,4647791858.0,175117148.0,422331322.0,0.0,1501714503.0,302803017.0,178673603.0,164939848.0,85176145.0,10753149.0,31670057.0,13724813.0,5160305.0,160509623.0
2023-02-24,7711269243.0,0.0,4735854372.0,179720199.0,439020479.0,0.0,1493529812.0,302197100.0,177273890.0,165444311.0,85248290.0,10262182.0,31239996.0,11369510.0,5488111.0,159873267.0
2023-03-03,7796329313.0,0.0,4795538655.0,183911481.0,445772117.0,0.0,1496303943.0,300306750.0,176701686.0,176651755.0,84901879.0,11737268.0,30984747.0,12262274.0,6272586.0,158500942.0
2023-03-10,7875304616.0,0.0,4858931534.0,189687597.0,451892648.0,0.0,1504188701.0,301201072.0,176373224.0,179396585.0,85663385.0,13190563.0,30748223.0,13632997.0,6710244.0,158559889.0
2023-03-17,7948292090.0,0.0,4909182375.0,193252700.0,460777391.0,0.0,1507047337.0,304194835.0,177030711.0,183424299.0,85335523.0,12105059.0,31012582.0,14897993.0,7095597.0,158796751.0
2023-03-24,8067096107.0,0.0,4996004213.0,194802535.0,465763234.0,0.0,1524669370.0,306046369.0,177499560.0,187232934.0,85196272.0,11743622.0,31045367.0,17498229.0,7497615.0,158720569.0
2023-03-31,8210991544.0,0.0,5100169892.0,201445548.0,472100472.0,0.0,1541404668.0,309150168.0,178723125.0,188259780.0,91097729.0,13389656.0,31167612.0,14547530.0,8932697.0,157984823.0
2023-04-07,8308256529.0,0.0,5182600408.0,203446579.0,477112056.0,0.0,1554713799.0,307047289.0,179128640.0,189148747.0,91064992.0,13592493.0,31048236.0,13203912.0,6173552.0,158451552.0
2023-04-14,8436353502.0,0.0,5272145954.0,206220320.0,485970910.0,0.0,1569860259.0,310061330.0,181832294.0,192090046.0,91901774.0,14429965.0,31639961.0,12700308.0,6348424.0,160082088.0
2023-04-21,8462942062.0,0.0,5306376659.0,208931704.0,489065996.0,0.0,1558034718.0,308383423.0,180694040.0,194457564.0,91006026.0,14626371.0,31420338.0,12530674.0,6184494.0,160772693.0
2023-04-28,8572113860.0,0.0,5392085015.0,212085816.0,493635617.0,0.0,1562632857.0,311007451.0,180933615.0,199323601.0,88825547.0,15812083.0,31576571.0,14306812.0,8164681.0,169597025.0
2023-05-05,8652848752.0,0.0,5457004584.0,213297802.0,496819351.0,0.0,1569974859.0,312345530.0,180448961.0,198898761.0,89979764.0,16271761.0,32561188.0,17211857.0,6445494.0,168957708.0
2023-05-12,8740869237.0,0.0,5543920478.0,216050388.0,502768060.0,0.0,1571503298.0,308197152.0,179627015.0,205005565.0,87327348.0,15104722.0,32727351.0,11136640.0,5242037.0,168459064.0
2023-05-19,8746004586.0,0.0,5542956443.0,216599215.0,500234386.0,0.0,1579950058.0,304678106.0,179979693.0,202107567.0,86044233.0,17973894.0,32947584.0,12621242.0,7292698.0,167891640.0
2023-05-26,8804344094.0,0.0,5591767205.0,218737088.0,497487013.0,0.0,1588386010.0,304690449.0,182187307.0,204555534.0,85022267.0,16362292.0,32833831.0,10725927.0,8472863.0,167658024.0
2023-06-02,8921389324.0,0.0,5616426614.0,219831104.0,493958843.0,0.0,1657229655.0,319612528.0,189396780.0,201170066.0,87848576.0,18076946.0,34168870.0,12400693.0,6259592.0,165514742.0
2023-06-09,9255139729.0,0.0,5640683364.0,219463718.0,497023307.0,0.0,1853567058.0,361416427.0,213260979.0,225402871.0,95801595.0,17858745.0,38557025.0,13767694.0,6707927.0,165854593.0
2023-06-16,9301455357.0,0.0,5658969234.0,218108455.0,503037113.0,0.0,1881348538.0,366851649.0,215697995.0,212740184.0,94250611.0,17742065.0,39172675.0,15840218.0,5681330.0,166111879.0
2023-06-23,9489170562.0,0.0,5705291352.0,218175508.0,508068486.0,0.0,1986908263.0,386589470.0,227192140.0,201330816.0,100987889.0,16300599.0,41117175.0,14985281.0,5783107.0,166912009.0
2023-06-30,9564604472.0,0.0,5710329830.0,217430090.0,502668620.0,0.0,2041203265.0,397747993.0,232852400.0,198852445.0,104808923.0,13804440.0,43026223.0,15774989.0,7613316.0,167264721.0
2023-07-07,9562740833.0,0.0,5713176493.0,217952133.0,499801308.0,0.0,2041297354.0,403458390.0,232740245.0,200296545.0,105615826.0,12954267.0,33101482.0,17801954.0,5996351.0,168000662.0
2023-07-14,9699021289.0,0.0,5775023402.0,217291896.0,503978457.0,0.0,2087746918.0,414572079.0,237941485.0,201026493.0,107748411.0,11685450.0,33836146.0,15794284.0,12904792.0,168256302.0
2023-07-21,9806962649.0,0.0,5799539156.0,216809214.0,513297721.0,0.0,2138875826.0,425000246.0,244871956.0,202099666.0,110334097.0,12846747.0,34518107.0,16055982.0,11628026.0,169540214.0
2023-07-28,9846895191.0,0.0,5869552946.0,217334535.0,512613068.0,0.0,2117575868.0,422730137.0,241518768.0,202737352.0,106460606.0,12663587.0,34075085.0,17689577.0,10763060.0,168951082.0
2023-08-04,9888394748.0,0.0,5925044830.0,218671272.0,513536994.0,0.0,2105563443.0,425209892.0,241727254.0,201769767.0,106373826.0,13187587.0,34492636.0,12080023.0,10135505.0,169054219.0
2023-08-11,9928303178.0,0.0,5964502230.0,220264028.0,509740419.0,0.0,2110033905.0,426464346.0,240923593.0,199310907.0,106942780.0,12645798.0,34565263.0,11080952.0,11502680.0,171080962.0
2023-08-18,9929499612.0,0.0,5977187173.0,221871762.0,510136344.0,0.0,2101237725.0,425601123.0,238174804.0,197344711.0,107309783.0,12518205.0,34367820.0,13120382.0,10108853.0,171242026.0
2023-08-25,9923805535.0,0.0,6034785587.0,224093572.0,515437072.0,0.0,2049582534.0,412836511.0,230394834.0,202284971.0,106710693.0,14343608.0,32762915.0,12843336.0,9406537.0,171083315.0
2023-09-01,10003425405.0,0.0,6089123372.0,225122382.0,517759067.0,0.0,2067898039.0,420865685.0,232796894.0,192847374.0,108543923.0,13407415.0,33234768.0,13586822.0,9424908.0,171956519.0
2023-09-08,10032887679.0,0.0,6108704822.0,225750524.0,520033326.0,0.0,2073538058.0,420685083.0,236727535.0,192618610.0,109104915.0,14253305.0,33233025.0,10917939.0,9079072.0,171609469.0
2023-09-15,10079808593.0,0.0,6125892637.0,230249866.0,525510983.0,0.0,2089481695.0,420902017.0,239126813.0,196109052.0,108112104.0,14097039.0,33323950.0,9448477.0,9708030.0,172405972.0
2023-09-22,10163191310.0,0.0,6166833690.0,233633509.0,530389930.0,0.0,2106998601.0,424511210.0,241038289.0,197649699.0,109172435.0,14972608.0,33696537.0,14086777.0,11834960.0,169183125.0
2023-09-29,10258286970.0,0.0,6236018994.0,235602878.0,533272590.0,0.0,2117799197.0,428388370.0,244706808.0,204322819.0,109377899.0,14641482.0,33383981.0,10036021.0,11549914.0,167322162.0
2023-10-06,10247617519.0,0.0,6221169974.0,237370015.0,531803579.0,0.0,2119690562.0,429858092.0,245126028.0,201369827.0,109712846.0,15081877.0,32925129.0,11977811.0,11841258.0,167846929.0
2023-10-13,10318861298.0,0.0,6263528109.0,241403712.0,532675335.0,0.0,2137765874.0,433761338.0,250100544.0,201148117.0,110162323.0,15498925.0,33284351.0,11225954.0,10692053.0,168128305.0
2023-10-20,10361831417.0,0.0,6266379227.0,244086102.0,532695921.0,0.0,2162141374.0,436966964.0,254262264.0,203239722.0,111830168.0,15765810.0,32958335.0,12395087.0,11395522.0,168784992.0
2023-10-27,10479350311.0,0.0,6344907959.0,246073563.0,542060874.0,0.0,2189173736.0,440231146.0,257053163.0,204341078.0,109301953.0,15145961.0,32263969.0,10426584.0,10296793.0,169308053.0
2023-11-03,10556223849.0,0.0,6374881039.0,248466990.0,546694199.0,0.0,2209861093.0,446552613.0,258843701.0,200378132.0,110303699.0,15038924.0,32556839.0,17363703.0,14018838.0,171154254.0
2023-11-10,10597019465.0,0.0,6386628869.0,252563235.0,548872208.0,0.0,2226143520.0,449894586.0,258599518.0,195769040.0,111714855.0,16429261.0,32716155.0,11385026.0,23497478.0,172559337.0
2023-11-17,10673432825.0,0.0,6401345080.0,259117480.0,557381933.0,0.0,2260705768.0,455769345.0,263781936.0,197697874.0,113456694.0,15361030.0,32555327.0,11787390.0,19893662.0,174921889.0
2023-11-24,10786614391.0,0.0,6476573276.0,263045846.0,562068978.0,0.0,2292550063.0,458721378.0,264491777.0,194860492.0,113593623.0,16282202.0,32717391.0,10671973.0,16266708.0,173990784.0
2023-12-01,10876930933.0,0.0,6545109905.0,266958695.0,568606202.0,0.0,2294924324.0,461213707.0,268345815.0,191987863.0,113055247.0,18441621.0,30737011.0,14160147.0,16892789.0,174809276.0
2023-12-08,10864984030.0,0.0,6549638818.0,269299251.0,570082916.0,0.0,2281347417.0,459171950.0,267289152.0,191912349.0,113242069.0,17163344.0,31169634.0,14912532.0,13914867.0,174835722.0
2023-12-15,10944472638.0,0.0,6579307392.0,272461328.0,573572500.0,0.0,2306104157.0,464679598.0,270993003.0,194117097.0,114374574.0,17734095.0,32084612.0,18875041.0,14885530.0,174599032.0
2023-12-22,11048070025.0,0.0,6639158915.0,276649571.0,581718332.0,0.0,2326781597.0,464381758.0,273521486.0,194473470.0,116817861.0,17752651.0,33980587.0,19142851.0,15500015.0,174032133.0
2023-12-29,11189475576.0,0.0,6742367020.0,281443674.0,589243146.0,0.0,2333770521.0,474970522.0,276078964.0,200765470.0,119744922.0,18479297.0,34207007.0,10357294.0,17560199.0,189979192.0
2024-01-05,11226807945.0,0.0,6758447116.0,281007386.0,587430231.0,0.0,2357241834.0,474691562.0,275578792.0,197409652.0,120587713.0,18184137.0,34533076.0,14704968.0,15986469.0,190741302.0
2024-01-12,11312319582.0,0.0,6786166389.0,283009358.0,587021910.0,0.0,2400080074.0,479063874.0,278601253.0,195186615.0,123534860.0,18302672.0,35707331.0,17225487.0,15999298.0,191834715.0
2024-01-19,11297539144.0,0.0,6767237770.0,286456362.0,587956684.0,0.0,2406736802.0,475834128.0,279821209.0,191901047.0,122369790.0,18309317.0,35860329.0,16388726.0,16479545.0,192848597.0
2024-01-26,11389691561.0,0.0,6823813362.0,290564959.0,591614649.0,0.0,2438559062.0,478823276.0,282531055.0,186950796.0,122914756.0,18717817.0,36214357.0,12738653.0,14115730.0,193406438.0
2024-02-02,11492974432.0,0.0,6902147763.0,293093984.0,597041756.0,0.0,2449757231.0,483143585.0,285571235.0,183784188.0,124596539.0,18112380.0,38408364.0,10608436.0,17418648.0,194722378.0
2024-02-09,11553574403.0,0.0,6938982082.0,295251355.0,597230750.0,0.0,2479105238.0,482932162.0,284326841.0,182142404.0,124444885.0,16329462.0,38880170.0,10305994.0,14533736.0,195667945.0
2024-02-16,11613295425.0,0.0,6959998734.0,301779951.0,603644807.0,0.0,2495039868.0,479692803.0,289425434.0,177727450.0,125652384.0,16769005.0,39209529.0,21731444.0,13045749.0,195360497.0
2024-02-23,11746218586.0,0.0,7032361624.0,306857897.0,601681931.0,0.0,2553963092.0,483955551.0,294602641.0,173483144.0,127641423.0,17512271.0,39373496.0,10750434.0,12943941.0,193012434.0
