tarih,f_ticari_tl,f_ticari_dar,f_ihtiyac,f_konut,f_tasit,f_tuketici,mev_tl,kat_ticari,kat_tuketici,politika,aofm,aofm_kaynak_gun,koridor_alt,koridor_ust,aofm_taban_mn_tl,aofm_gecerli,aofm_ham,makas_kredi_mevduat,spread_politika,spread_aofm,pka_12a,pka_yas_gun,reel_ticari,reel_ticari_yaklasik,reel_tuketici,reel_tuketici_yaklasik,reel_mevduat,reel_mevduat_yaklasik
2015-03-27,11.78,10.77,14.65,10.95,12.36,13.48,9.4,,,,7.86,aynigun,7.25,10.75,58151.0,True,7.86,2.379999999999999,,3.919999999999999,6.78,26.0,4.682524817381517,4.999999999999999,6.274583255291244,6.7,2.453643004307926,2.62
2015-04-03,13.39,12.23,14.79,10.96,12.56,13.57,9.42,,,,7.93,aynigun,7.25,10.75,60553.0,True,7.93,3.9700000000000006,,5.460000000000001,6.91,2.0,6.061172949209626,6.48,6.229538864465445,6.66,2.3477691516228694,2.51
2015-04-10,13.15,11.29,14.78,10.96,12.91,13.57,9.5,,,,7.69,aynigun,7.25,10.75,54835.0,True,7.69,3.6500000000000004,,5.46,6.91,9.0,5.836685062201852,6.24,6.229538864465445,6.66,2.4225984472921125,2.59
2015-04-17,12.94,11.83,14.65,10.96,12.88,13.48,9.52,,,,8.22,aynigun,7.25,10.75,61246.0,True,8.22,3.42,,4.719999999999999,6.91,16.0,5.640258161070055,6.029999999999999,6.145355906837535,6.57,2.4413057712094233,2.6099999999999994
2015-04-24,13.28,12.18,15.13,10.98,12.82,13.75,9.5,,,,8.34,aynigun,7.25,10.75,60489.0,True,8.34,3.7799999999999994,,4.9399999999999995,6.91,23.0,5.958282667664405,6.369999999999999,6.397904779721264,6.84,2.4225984472921125,2.59
2015-05-01,13.1,12.01,15.24,11.18,12.89,13.8,9.63,,,,8.28,geri_tasima,7.25,10.75,66610.0,True,8.28,3.469999999999999,,4.82,6.85,0.0,5.849321478708469,6.25,6.504445484323806,6.950000000000001,2.6017781937295315,2.780000000000001
2015-05-08,13.99,12.72,15.4,11.46,13.28,14.12,9.71,,,,8.34,aynigun,7.25,10.75,64271.0,True,8.34,4.279999999999999,,5.65,6.85,7.0,6.682264857276543,7.140000000000001,6.803930744033693,7.27,2.676649508657003,2.860000000000001
2015-05-15,12.51,11.2,15.45,11.58,13.35,14.21,9.72,,,,8.15,aynigun,7.25,10.75,59557.0,True,8.15,2.789999999999999,,4.359999999999999,6.85,14.0,5.297145531118397,5.66,6.888160973327095,7.360000000000001,2.686008423022934,2.870000000000001
2015-05-22,13.49,12.4,15.56,11.63,13.14,14.47,9.48,,,,8.2,aynigun,7.25,10.75,66073.0,True,8.2,4.01,,5.290000000000001,6.85,21.0,6.2143191389798735,6.640000000000001,7.1314927468413725,7.620000000000001,2.4613944782405195,2.630000000000001
2015-05-29,13.39,12.39,15.5,11.6,13.03,14.25,9.58,,,,8.28,aynigun,7.25,10.75,73179.0,True,8.28,3.8100000000000005,,5.110000000000001,6.85,28.0,6.120729995320562,6.540000000000001,6.925596630790842,7.4,2.5549836218998756,2.7300000000000004
2015-06-05,13.78,12.8,15.44,11.63,13.23,14.16,9.66,,,,8.44,aynigun,7.25,10.75,72477.0,True,8.44,4.119999999999999,,5.34,7.0,4.0,6.336448598130828,6.779999999999999,6.69158878504672,7.16,2.4859813084112004,2.66
2015-06-12,14.17,13.03,15.53,11.71,13.47,14.26,9.71,,,,8.53,aynigun,7.25,10.75,66849.0,True,8.53,4.459999999999999,,5.640000000000001,7.0,11.0,6.700934579439233,7.17,6.785046728971955,7.26,2.532710280373829,2.710000000000001
2015-06-19,14.49,13.4,16.3,11.98,13.49,14.96,9.87,,,,8.67,aynigun,7.25,10.75,74408.0,True,8.67,4.620000000000001,,5.82,7.0,18.0,7.000000000000006,7.49,7.4392523364485985,7.960000000000001,2.6822429906542045,2.869999999999999
2015-06-26,11.85,10.75,15.43,12.14,13.58,14.48,9.88,,,,8.47,aynigun,7.25,10.75,68068.0,True,8.47,1.9699999999999989,,3.379999999999999,7.0,25.0,4.532710280373831,4.85,6.990654205607472,7.48,2.691588785046717,2.880000000000001
2015-07-03,14.32,13.09,15.59,12.18,13.46,14.55,9.99,,,,8.63,aynigun,7.25,10.75,77841.0,True,8.63,4.33,,5.6899999999999995,7.05,2.0,6.791219056515652,7.2700000000000005,7.006071929005131,7.500000000000001,2.7463801961700174,2.9400000000000004
2015-07-10,14.14,12.96,15.67,12.27,13.71,14.72,9.91,,,,8.61,aynigun,7.25,10.75,76971.1,True,8.61,4.23,,5.530000000000001,7.05,9.0,6.62307333021952,7.090000000000001,7.164876226062589,7.670000000000001,2.6716487622606255,2.8600000000000003
2015-07-17,14.76,13.0,15.82,12.29,13.71,14.95,8.56,,,,8.33,geri_tasima,7.25,10.75,70665.0,True,8.33,6.199999999999999,,6.43,7.05,16.0,7.202241943017285,7.71,7.379729098552068,7.8999999999999995,1.4105558150396824,1.5100000000000007
2015-07-24,14.01,13.06,15.64,12.33,13.61,14.85,9.93,,,,8.46,aynigun,7.25,10.75,63520.0,True,8.46,4.08,,5.549999999999999,7.05,23.0,6.501634750116758,6.96,7.28631480616535,7.8,2.6903316207379735,2.88
2015-07-31,11.21,10.09,15.79,12.33,13.52,14.8,10.0,,,,8.67,aynigun,7.25,10.75,63777.0,True,8.67,1.2100000000000009,,2.540000000000001,7.05,30.0,3.8860345632881987,4.160000000000001,7.2396076599719805,7.750000000000001,2.7557216254086914,2.95
2015-08-07,14.43,13.15,15.79,12.42,13.9,14.8,9.99,,,,8.44,aynigun,7.25,10.75,76862.0,True,8.44,4.4399999999999995,,5.99,7.04,6.0,6.903961136023895,7.39,7.2496263079222745,7.760000000000001,2.755979073243653,2.95
2015-08-14,14.61,13.15,15.85,12.42,14.09,14.77,10.1,,,,8.7,aynigun,7.25,10.75,77320.0,True,8.7,4.51,,5.91,7.04,13.0,7.072122571001493,7.569999999999999,7.22159940209266,7.7299999999999995,2.8587443946188396,3.0599999999999996
2015-08-21,14.64,13.67,16.04,12.57,14.02,14.92,10.06,,,,8.79,aynigun,7.25,10.75,85981.8,True,8.79,4.58,,5.850000000000001,7.04,20.0,7.100149476831108,7.6000000000000005,7.361733931240666,7.88,2.8213751868460424,3.0200000000000005
2015-08-28,14.96,14.0,16.5,12.93,14.55,15.36,10.28,,,,8.73,aynigun,7.25,10.75,96218.5,True,8.73,4.6800000000000015,,6.23,7.04,27.0,7.399103139013441,7.920000000000001,7.7727952167413905,8.32,3.0269058295964157,3.2399999999999993
2015-09-04,15.36,14.2,16.6,13.3,14.85,15.57,10.19,,,,8.83,aynigun,7.25,10.75,91208.2,True,8.83,5.17,,6.529999999999999,7.25,3.0,7.5617715617715575,8.11,7.757575757575741,8.32,2.7412587412587452,2.9399999999999995
2015-09-11,14.57,13.36,16.9,13.44,15.2,15.73,10.28,,,,8.86,aynigun,7.25,10.75,87658.0,True,8.86,4.290000000000001,,5.710000000000001,7.25,10.0,6.825174825174818,7.32,7.906759906759908,8.48,2.8251748251748143,3.0299999999999994
2015-09-18,15.71,14.59,17.08,13.81,15.16,16.12,10.58,,,,8.88,aynigun,7.25,10.75,87944.0,True,8.88,5.130000000000001,,6.83,7.25,17.0,7.888111888111893,8.46,8.270396270396274,8.870000000000001,3.104895104895089,3.33
2015-09-25,17.01,15.59,17.05,13.74,15.58,16.54,11.135,,,,8.96,geri_tasima,7.25,10.75,92461.0,True,8.96,5.875000000000002,,8.05,7.25,24.0,9.100233100233112,9.760000000000002,8.662004662004662,9.29,3.622377622377626,3.885
2015-10-02,16.34,15.22,17.39,14.08,15.68,16.41,10.8,,,,8.92,aynigun,7.25,10.75,92361.0,True,8.92,5.539999999999999,,7.42,7.34,1.0,8.384572386808276,9.0,8.449785727594561,9.07,3.223402273150744,3.460000000000001
2015-10-09,16.13,14.79,17.68,14.26,15.98,16.76,10.64,,,,8.83,aynigun,7.25,10.75,88059.0,True,8.83,5.489999999999998,,7.299999999999999,7.34,8.0,8.18893236444942,8.79,8.775852431525987,9.420000000000002,3.0743432084963773,3.3000000000000007
2015-10-16,14.81,13.48,17.81,14.35,15.75,16.81,10.52,,,,8.78,aynigun,7.25,10.75,80696.5,True,8.78,4.290000000000001,,6.030000000000001,7.34,15.0,6.959195081050873,7.470000000000001,8.822433389230477,9.469999999999999,2.9625489100056024,3.1799999999999997
2015-10-23,15.73,14.79,17.87,14.41,15.96,16.88,10.46,,,,8.76,aynigun,7.25,10.75,83193.9,True,8.76,5.27,,6.970000000000001,7.34,22.0,7.816284702813503,8.39,8.887646730016785,9.54,2.906651760760215,3.120000000000001
2015-10-30,16.23,15.05,17.74,14.41,15.72,16.84,10.4,,,,8.73,aynigun,7.25,10.75,96453.5,True,8.73,5.83,,7.5,7.34,29.0,8.28209427985842,8.89,8.850381963853193,9.5,2.8507546115148275,3.0600000000000005
2015-11-06,16.04,14.71,17.71,14.29,16.02,16.74,10.46,,,,8.75,aynigun,7.25,10.75,94206.5,True,8.75,5.579999999999998,,7.289999999999999,7.42,5.0,8.02457642897041,8.62,8.676224166821811,9.319999999999999,2.830013032954759,3.040000000000001
2015-11-13,15.88,14.58,17.73,14.24,15.9,16.8,10.46,,,,8.74,aynigun,7.25,10.75,87278.0,True,8.74,5.42,,7.140000000000001,7.42,12.0,7.87562837460436,8.46,8.732079687209083,9.38,2.830013032954759,3.040000000000001
2015-11-20,15.86,14.52,17.46,14.11,15.44,16.56,10.44,,,,8.7,aynigun,7.25,10.75,93720.0,True,8.7,5.42,,7.16,7.42,19.0,7.857009867808595,8.44,8.50865760566002,9.139999999999999,2.8113945261589945,3.0199999999999996
2015-11-27,13.98,12.88,17.14,13.86,15.12,16.2,10.45,,,,8.79,aynigun,7.25,10.75,94706.0,True,8.79,3.530000000000001,,5.190000000000001,7.42,26.0,6.1068702290076216,6.5600000000000005,8.173524483336415,8.78,2.820703779556877,3.0299999999999994
2015-12-04,15.85,14.56,17.36,13.98,15.2,16.36,10.37,,,,8.75,aynigun,7.25,10.75,99002.0,True,8.75,5.48,,7.1,7.56,3.0,7.707326143547788,8.29,8.181480104127914,8.8,2.6124953514317317,2.8099999999999996
2015-12-11,15.04,13.82,17.28,13.97,15.45,16.36,10.59,,,,8.77,aynigun,7.25,10.75,88685.0,True,8.77,4.449999999999999,,6.27,7.56,10.0,6.9542580885087135,7.4799999999999995,8.181480104127914,8.8,2.817032354034965,3.0300000000000002
2015-12-18,16.1,14.87,17.31,14.0,15.19,16.38,10.88,,,,8.85,aynigun,7.25,10.75,95630.3,True,8.85,5.220000000000001,,7.250000000000002,7.56,17.0,7.9397545555968785,8.540000000000003,8.200074377091848,8.82,3.08664931201188,3.320000000000001
2015-12-25,15.78,14.67,17.37,14.07,14.87,16.42,10.97,,,,8.74,aynigun,7.25,10.75,85627.0,True,8.74,4.809999999999999,,7.039999999999999,7.56,24.0,7.642246188174018,8.219999999999999,8.237262923019717,8.860000000000003,3.170323540349562,3.410000000000001
2016-01-01,16.02,14.85,17.29,14.08,14.74,16.31,11.15,,,,8.81,geri_tasima,7.25,10.75,95408.5,True,8.81,4.869999999999999,,7.209999999999999,7.92,0.0,7.505559673832485,8.1,7.774277242401784,8.389999999999999,2.992957746478875,3.2300000000000004
2016-01-08,16.28,14.86,17.66,14.24,16.12,16.74,10.85,,,,8.83,aynigun,7.25,10.75,88194.5,True,8.83,5.4300000000000015,,7.450000000000001,7.92,7.0,7.7464788732394485,8.360000000000001,8.172720533728683,8.819999999999999,2.714974054855457,2.9299999999999997
2016-01-15,14.31,12.96,17.67,14.29,16.12,16.75,10.73,,,,8.88,aynigun,7.25,10.75,85125.5,True,8.88,3.58,,5.43,7.92,14.0,5.92105263157896,6.390000000000001,8.181986656782803,8.83,2.603780578206072,2.8100000000000005
2016-01-22,15.87,14.8,17.62,14.34,16.16,16.73,10.78,,,,8.97,aynigun,7.25,10.75,89590.6,True,8.97,5.09,,6.899999999999999,7.92,21.0,7.366567828020765,7.949999999999999,8.163454410674586,8.81,2.6501111934766453,2.8599999999999994
2016-01-29,16.05,15.19,17.81,14.41,15.97,16.9,10.75,,,,8.98,aynigun,7.25,10.75,102604.0,True,8.98,5.300000000000001,,7.07,7.92,28.0,7.53335804299482,8.13,8.320978502594523,8.979999999999999,2.62231282431431,2.83
2016-02-05,16.33,15.06,17.9,14.47,16.36,17.0,10.87,,,,8.96,aynigun,7.25,10.75,100032.5,True,8.96,5.459999999999999,,7.369999999999997,7.96,4.0,7.752871433864383,8.369999999999997,8.37347165616893,9.04,2.695442756576494,2.9099999999999993
2016-02-12,16.49,15.23,17.99,14.5,16.44,17.08,10.99,,,,9.0,aynigun,7.25,10.75,92615.0,True,9.0,5.499999999999998,,7.489999999999998,7.96,11.0,7.901074472026659,8.529999999999998,8.447573175250088,9.119999999999997,2.8065950351982227,3.0300000000000002
2016-02-19,16.72,15.31,17.87,14.38,16.24,16.94,11.06,,,,9.09,aynigun,7.25,10.75,105462.5,True,9.09,5.659999999999998,,7.629999999999999,7.96,18.0,8.114116339384946,8.759999999999998,8.317895516858087,8.98,2.8714338643942128,3.1000000000000005
2016-02-26,14.4,13.41,18.01,14.43,16.22,17.01,11.15,,,,9.09,aynigun,7.25,10.75,105602.9,True,9.09,3.25,,5.3100000000000005,7.96,25.0,5.965172286031861,6.44,8.3827343460541,9.05,2.954798073360476,3.1900000000000004
2016-03-04,16.63,15.51,18.04,14.46,16.35,17.01,10.97,,,,9.03,aynigun,7.25,10.75,109711.0,True,9.03,5.659999999999998,,7.6,7.89,3.0,8.100843451663753,8.739999999999998,8.453054036518704,9.120000000000001,2.854759477245339,3.080000000000001
2016-03-11,15.94,14.52,18.1,14.45,16.4,17.06,10.98,,,,8.94,aynigun,7.25,10.75,98797.0,True,8.94,4.959999999999999,,7.0,7.89,10.0,7.461303179163958,8.05,8.499397534525887,9.169999999999998,2.864028176846789,3.0900000000000007
2016-03-18,16.86,15.26,17.96,14.46,16.32,16.96,11.07,,,,8.93,aynigun,7.25,10.75,99733.5,True,8.93,5.789999999999999,,7.93,7.89,17.0,8.314023542496995,8.969999999999999,8.406710538511453,9.07,2.947446473259796,3.1800000000000006
2016-03-25,16.1,14.95,18.01,14.44,16.26,16.98,11.03,,,,8.86,aynigun,7.25,10.5,100425.5,True,8.86,5.070000000000002,,7.240000000000002,7.89,24.0,7.609602372787094,8.21,8.425247937714332,9.09,2.9103716748540176,3.1399999999999997
2016-04-01,16.63,15.51,17.92,14.44,15.87,16.88,11.08,,,,8.83,aynigun,7.25,10.5,104445.5,True,8.83,5.549999999999999,,7.799999999999999,7.78,0.0,8.2111709036927,8.849999999999998,8.443124884023012,9.099999999999998,3.0617925403599866,3.3
2016-04-08,16.42,15.09,17.95,14.46,16.61,16.95,10.97,,,,8.75,aynigun,7.25,10.5,99601.8,True,8.75,5.450000000000001,,7.670000000000002,7.78,7.0,8.016329560215251,8.64,8.508071998515486,9.169999999999998,2.9597327890146463,3.1900000000000004
2016-04-15,15.17,13.37,17.88,14.33,16.19,16.85,10.84,,,,8.63,aynigun,7.25,10.5,93195.0,True,8.63,4.33,,6.539999999999999,7.78,14.0,6.856559658563732,7.39,8.41529040638338,9.07,2.8391167192429068,3.0599999999999996
2016-04-22,15.96,14.81,17.86,14.27,15.78,16.85,10.64,,,,8.45,aynigun,7.25,10.0,93813.5,True,8.45,5.32,,7.510000000000002,7.78,21.0,7.589534236407491,8.18,8.41529040638338,9.07,2.6535535349786477,2.8600000000000003
2016-04-29,15.68,14.59,17.66,14.13,15.13,16.62,10.54,,,,8.58,aynigun,7.25,10.0,102406.0,True,8.58,5.140000000000001,,7.1,7.78,28.0,7.329745778437546,7.8999999999999995,8.201892744479466,8.84,2.560771942846518,2.759999999999999
2016-05-06,15.96,14.79,17.53,14.04,16.04,16.52,10.47,,,,8.59,aynigun,7.25,10.0,103076.0,True,8.59,5.49,,7.370000000000001,7.81,5.0,7.559595584825152,8.150000000000002,8.07902791948798,8.71,2.467303589648462,2.660000000000001
2016-05-13,16.18,14.49,17.56,13.95,15.62,16.46,10.54,,,,8.45,aynigun,7.25,10.0,93412.0,True,8.45,5.640000000000001,,7.73,7.81,12.0,7.763658287728403,8.370000000000001,8.023374455059828,8.650000000000002,2.5322326314813015,2.7299999999999995
2016-05-20,15.9,14.51,17.51,13.91,15.39,16.52,10.54,,,,8.5,aynigun,7.25,10.0,103139.0,True,8.5,5.360000000000001,,7.4,7.81,19.0,7.503942120397,8.09,8.07902791948798,8.71,2.5322326314813015,2.7299999999999995
2016-05-27,13.95,12.69,17.46,13.93,15.12,16.43,10.43,,,,8.43,aynigun,7.25,9.5,104572.0,True,8.43,3.5199999999999996,,5.52,7.81,26.0,5.695204526481756,6.14,7.995547722845742,8.620000000000001,2.430201280029687,2.62
2016-06-03,15.82,14.5,17.42,13.93,14.96,16.34,10.3,,,,8.53,aynigun,7.25,9.5,102681.0,True,8.53,5.52,,7.290000000000001,7.6,2.0,7.639405204460958,8.22,8.122676579925647,8.74,2.5092936802973975,2.700000000000001
2016-06-10,14.96,13.59,17.38,13.77,15.6,16.23,10.3,,,,8.46,aynigun,7.25,9.5,103503.3,True,8.46,4.66,,6.5,7.6,9.0,6.84014869888474,7.360000000000001,8.020446096654288,8.63,2.5092936802973975,2.700000000000001
2016-06-17,15.43,14.06,17.25,13.85,15.43,16.32,10.28,,,,8.47,aynigun,7.25,9.5,99041.0,True,8.47,5.15,,6.959999999999999,7.6,16.0,7.276951672862464,7.83,8.104089219330856,8.72,2.490706319702607,2.6799999999999997
2016-06-24,15.06,14.01,17.27,13.79,15.21,16.37,10.12,,,,8.2,aynigun,7.25,9.0,100918.7,True,8.2,4.940000000000001,,6.860000000000001,7.6,23.0,6.933085501858738,7.460000000000001,8.150557620817821,8.770000000000001,2.3420074349442377,2.5199999999999996
2016-07-01,15.31,14.19,17.22,13.74,15.1,16.27,10.19,,,,8.23,aynigun,7.25,9.0,107226.0,True,8.23,5.120000000000001,,7.08,7.59,0.0,7.175388047216269,7.720000000000001,8.067664281067021,8.68,2.4165814666790686,2.5999999999999996
2016-07-08,16.56,14.2,17.47,13.61,15.4,17.1,9.67,,,,8.25,aynigun,7.25,9.0,109760.0,True,8.25,6.889999999999999,,8.309999999999999,7.59,7.0,8.337206060042735,8.969999999999999,8.83911144158378,9.510000000000002,1.933265173343246,2.08
2016-07-15,14.0,12.32,17.28,13.64,15.4,16.52,10.09,,,,8.2,aynigun,7.25,9.0,88438.0,True,8.2,3.91,,5.800000000000001,7.59,14.0,5.9578027697741565,6.41,8.30002788363231,8.93,2.323636025652931,2.5
2016-07-22,14.94,13.79,17.38,13.63,15.44,16.25,9.92,,,,8.03,aynigun,7.25,8.75,105438.0,True,8.03,5.02,,6.91,7.59,21.0,6.831489915419642,7.35,8.0490751928618,8.66,2.1656287759085346,2.33
2016-07-29,15.17,14.04,17.57,13.72,15.2,16.42,9.89,,,,8.06,aynigun,7.25,8.75,110918.5,True,8.06,5.279999999999999,,7.109999999999999,7.59,28.0,7.045264429779707,7.58,8.207082442606195,8.830000000000002,2.1377451436007,2.3000000000000007
2016-08-05,15.42,14.13,17.59,13.79,15.88,16.59,9.89,,,,8.01,aynigun,7.25,8.75,105824.0,True,8.01,5.529999999999999,,7.41,7.61,4.0,7.257689805780121,7.81,8.344949354149222,8.98,2.118762196821855,2.2800000000000002
2016-08-12,15.5,13.76,17.6,13.31,15.82,16.54,9.87,,,,8.0,aynigun,7.25,8.75,99914.0,True,8.0,5.630000000000001,,7.5,7.61,11.0,7.332032339001948,7.89,8.298485270885593,8.93,2.1001765635163983,2.259999999999999
2016-08-19,15.06,13.65,17.45,12.26,15.13,16.03,9.94,,,,8.04,aynigun,7.25,8.75,110975.0,True,8.04,5.120000000000001,,7.020000000000001,7.61,18.0,6.923148406281943,7.45,7.824551621596498,8.420000000000002,2.165226280085486,2.329999999999999
2016-08-26,12.71,11.47,17.44,12.07,14.96,15.64,10.01,,,,7.92,aynigun,7.25,8.5,113354.0,True,7.92,2.700000000000001,,4.790000000000001,7.61,25.0,4.739336492891,5.1000000000000005,7.462131772140146,8.030000000000001,2.230275996654596,2.3999999999999995
2016-09-02,15.5,14.04,17.46,12.03,14.83,15.56,9.78,,,,7.9,aynigun,7.25,8.5,115721.6,True,7.9,5.720000000000001,,7.6,7.62,1.0,7.322059096822153,7.88,7.377810815833485,7.94,2.00706188440809,2.1599999999999993
2016-09-09,15.01,13.72,17.45,12.02,15.41,15.43,10.05,,,,7.91,aynigun,7.25,8.5,110864.6,True,7.91,4.959999999999999,,7.1,7.62,8.0,6.8667533915629075,7.39,7.257015424642255,7.81,2.257944619959118,2.4300000000000006
2016-09-16,12.17,9.65,17.73,12.27,15.33,17.01,9.48,,,,7.84,aynigun,7.25,8.5,99169.1,True,7.84,2.6899999999999995,,4.33,7.62,15.0,4.227838691692987,4.55,8.725144025274112,9.39,1.7283032893514072,1.8600000000000003
2016-09-23,14.87,13.49,17.25,12.07,15.12,15.67,10.08,,,,7.77,aynigun,7.25,8.25,100641.6,True,7.77,4.789999999999999,,7.1,7.62,22.0,6.736666047203133,7.249999999999999,7.480022300687605,8.05,2.285820479464773,2.46
2016-09-30,14.71,13.51,16.79,12.05,14.35,15.28,10.02,,,,7.78,aynigun,7.25,8.25,110467.0,True,7.78,4.690000000000001,,6.930000000000001,7.62,29.0,6.587994796506225,7.090000000000001,7.117636127113913,7.659999999999999,2.230068760453441,2.3999999999999995
2016-10-07,15.04,13.48,16.73,12.15,15.25,15.58,9.89,,,,7.78,aynigun,7.25,8.25,106232.5,True,7.78,5.149999999999999,,7.259999999999999,7.61,6.0,6.904562772976464,7.429999999999999,7.406374872223753,7.97,2.118762196821855,2.2800000000000002
2016-10-14,15.02,13.4,16.8,12.12,14.86,15.55,9.83,,,,7.73,aynigun,7.25,8.25,90983.0,True,7.73,5.1899999999999995,,7.289999999999999,7.61,13.0,6.885977139671029,7.409999999999999,7.378496422265579,7.94,2.0630052969054846,2.2199999999999998
2016-10-21,14.48,13.33,16.62,12.1,14.56,15.42,9.7,,,,7.8,aynigun,7.25,8.25,97593.0,True,7.8,4.780000000000001,,6.680000000000001,7.61,20.0,6.3841650404237615,6.87,7.257689805780121,7.81,1.9421986804200264,2.089999999999999
2016-10-28,14.59,13.25,16.73,12.09,14.27,15.43,9.75,,,,7.8,aynigun,7.25,8.25,105356.0,True,7.8,4.84,,6.79,7.61,27.0,6.486386023603741,6.9799999999999995,7.26698262243286,7.819999999999999,1.9886627636836574,2.1399999999999997
2016-11-04,14.74,13.28,16.43,12.0,14.04,15.15,9.77,,,,7.81,aynigun,7.25,8.25,107019.0,True,7.81,4.970000000000001,,6.930000000000001,7.87,3.0,6.368777231853162,6.87,6.748864373783259,7.28,1.7613794382126624,1.8999999999999995
2016-11-11,13.55,12.1,16.08,11.71,13.9,14.85,9.68,,,,7.8,aynigun,7.25,8.25,93034.0,True,7.8,3.870000000000001,,5.750000000000001,7.87,10.0,5.265597478446282,5.680000000000001,6.470751830907573,6.9799999999999995,1.6779456753499566,1.8099999999999996
2016-11-18,13.77,12.43,15.87,11.58,13.47,14.7,9.64,,,,7.87,aynigun,7.25,8.25,103048.4,True,7.87,4.129999999999999,,5.8999999999999995,7.87,17.0,5.469546676555104,5.8999999999999995,6.33169555946973,6.829999999999999,1.6408640029665467,1.7700000000000005
2016-11-25,13.93,12.81,15.96,11.48,13.44,14.63,9.5,,,,8.05,aynigun,7.25,8.5,99386.5,True,8.05,4.43,,5.879999999999999,7.87,24.0,5.61787336608881,6.06,6.266802632798751,6.760000000000001,1.5110781496245451,1.63
2016-12-02,14.66,13.31,16.49,11.44,13.92,14.92,9.59,,,,8.31,aynigun,7.25,8.5,125645.7,True,8.31,5.07,,6.35,8.04,1.0,6.127360236949286,6.620000000000001,6.368011847463895,6.880000000000001,1.4346538319141233,1.5500000000000007
2016-12-09,14.48,13.32,16.37,11.42,14.27,14.84,9.57,,,,8.28,aynigun,7.25,8.5,105916.6,True,8.28,4.91,,6.200000000000001,8.04,8.0,5.960755275823759,6.440000000000001,6.293965198074791,6.800000000000001,1.4161421695668253,1.5300000000000011
2016-12-16,13.55,12.22,15.94,11.4,14.1,14.63,9.45,,,,8.29,aynigun,7.25,8.5,100679.5,True,8.29,4.100000000000001,,5.260000000000002,8.04,15.0,5.0999629766752985,5.510000000000002,6.0995927434283725,6.590000000000002,1.305072195483148,1.4100000000000001
2016-12-23,14.15,13.23,16.09,11.43,13.77,14.65,9.6,,,,8.28,aynigun,7.25,8.5,90093.5,True,8.28,4.550000000000001,,5.870000000000001,8.04,22.0,5.655312847093663,6.110000000000001,6.118104405775648,6.610000000000001,1.4439096630877613,1.5600000000000005
2016-12-30,14.53,13.57,16.11,11.43,13.26,14.51,9.64,,,,8.31,aynigun,7.25,8.5,95495.8,True,8.31,4.889999999999999,,6.219999999999999,8.04,29.0,6.007034431691971,6.49,5.988522769344695,6.470000000000001,1.480932987782313,1.6000000000000014
2017-01-06,14.01,12.92,16.22,11.43,15.03,14.8,9.5,,,,8.28,aynigun,7.25,8.5,83390.4,True,8.28,4.51,,5.73,8.19,5.0,5.379425085497713,5.82,6.109621961364264,6.610000000000001,1.2108327941584118,1.3100000000000005
2017-01-13,14.12,13.19,16.16,11.45,15.17,14.83,9.43,,,,8.39,aynigun,7.25,8.5,78295.0,True,8.39,4.6899999999999995,,5.729999999999999,8.19,12.0,5.48109806821333,5.93,6.1373509566503115,6.640000000000001,1.1461318051575908,1.2400000000000002
2017-01-20,14.45,13.53,16.42,11.47,15.27,15.07,9.49,,,,9.12,aynigun,7.25,8.5,83004.7,True,9.12,4.959999999999999,,5.33,8.19,19.0,5.786117016360115,6.26,6.35918291893891,6.880000000000001,1.2015897957297295,1.3000000000000007
