tarih,fon_top,fon_ihale,fon_kot_top,fon_kot_repo,fon_kot_depo,fon_glp,ste_top,ste_ihale,ste_kot,ste_liksen,net_fonlama,aofm,politika,politika_ger,koridor_alt,koridor_ust,glp_satis,glp_alis,tlref,tlref_endeks,bist_on,bist_on_hacim,sto_oni_faiz,sto_oni_tutar,sto_1hi_faiz,sto_1hi_tutar,sto_kvi_faiz,sto_kvi_tutar,sto_4hi_faiz,sto_4hi_tutar,serbest_mevduat,gun_basi_likidite,ab_dis_varlik,ab_ic_varlik,ab_mbp,ab_rezerv_para,ab_emisyon,ab_bankalar,ab_zk_bloke,ab_serbest,ab_fon,ab_bankadisi,ab_diger_mbp,ab_api,ab_kamu_mev,swap_alim,swap_satim,swap_tcmb_piy,swap_bist,swap_gelenek,swap_miktar,swap_altin_piy,swap_altin_ihale,usdtry
2024-08-14,24000.0,24000.0,0.0,0.0,0.0,0.0,199233.8,198833.0,400.8,,-175233.8,50.0,50.0,50.0,47.0,53.0,56.0,0.0,,,49.3,694360000000.0,49.99617,126471000.0,50.0,12500000.0,,,,,1191127.1,1259996.2,5122054597.0,1825233083.0,3847135618.0,3259622748.0,631066311.0,2621882393.0,345279331.0,2276603062.0,203206.0,6470838.0,587512870.0,175233800.0,412279070.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4928
2024-08-15,5000.0,5000.0,0.0,0.0,0.0,0.0,146322.2,130968.0,15354.2,,-141322.2,50.0,50.0,50.0,47.0,53.0,56.0,0.0,50.3466,2740.8651,50.36,740687000000.0,49.9979,45848000.0,50.0,12758000.0,,,,,1126726.0,1272838.7,5116400163.0,1827686041.0,3882924847.0,3358820340.0,632790931.0,2719351525.0,345279331.0,2374072195.0,207058.0,6470826.0,524104507.0,141322200.0,382782307.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4846
2024-08-16,5000.0,5000.0,0.0,0.0,0.0,0.0,216214.3,210677.0,5537.3,,-211214.3,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.814,2752.0871,49.8,681094000000.0,49.99741,160759000.0,50.0,24660000.0,,,,,1225398.7,1395507.2,5201567100.0,1826484860.0,3900205839.0,3353753189.0,642337665.0,2704693805.0,345915107.0,2358778698.0,203115.0,6518604.0,546452651.0,211214300.0,335238351.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5746
2024-08-19,5000.0,5000.0,0.0,0.0,0.0,0.0,267964.57,264282.0,3682.57,,-262964.57,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.2389,2755.7997,49.25,703557000000.0,49.99729,207478000.0,49.99564,6886000.0,,,,,1212001.5,1390498.0,5189874957.0,1830866537.0,3899580849.0,3303250364.0,640863255.0,2655628006.0,345915107.0,2309712899.0,191503.0,6567600.0,596330485.0,262964570.0,333365915.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6107
2024-08-20,5000.0,5000.0,0.0,0.0,0.0,0.0,249321.95,247424.0,1897.95,,-244321.95,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.3515,2759.5258,49.39,737043000000.0,49.99647,180400000.0,50.0,10220000.0,,,,,1162975.6,1300535.3,5181984601.0,1833228950.0,3878247731.0,3212691505.0,640842692.0,2565133524.0,345915107.0,2219218417.0,192603.0,6522686.0,665556226.0,244321950.0,421234276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6524
2024-08-21,5000.0,5000.0,0.0,0.0,0.0,0.0,225831.49,219295.0,6536.49,,-220831.49,50.0,50.0,50.0,47.0,53.0,56.0,0.0,50.1215,2763.3151,50.11,741870000000.0,49.99688,138171000.0,49.99436,26600000.0,,,,,1072451.0,1305072.5,5170657447.0,1835371404.0,3810053209.0,3204582182.0,639107968.0,2558757736.0,345915107.0,2212842629.0,193803.0,6522675.0,605471027.0,220831490.0,384639537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7482
2024-08-22,5000.0,5000.0,0.0,0.0,0.0,0.0,156350.9,153787.0,2563.9,,-151350.9,50.0,50.0,50.0,47.0,53.0,56.0,0.0,,,50.54,761711000000.0,49.9982,77471000.0,50.0,7950000.0,,,,,1065563.5,1270687.8,5167396586.0,1837761187.0,3764852184.0,3245939820.0,639130200.0,2600094666.0,345915107.0,2254179560.0,196643.0,6518311.0,518912364.0,151350900.0,367561464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8465
2024-08-23,5000.0,5000.0,0.0,0.0,0.0,0.0,154983.5,152845.0,2138.5,,-149983.5,50.0,50.0,,47.0,53.0,56.0,0.0,50.608,2778.653,50.55,765727000000.0,49.99929,88589000.0,,,,,,,1106345.9,1299226.9,5159461415.0,1839032897.0,3762911873.0,3291467917.0,648238796.0,2636468625.0,345915107.0,2290553518.0,242135.0,6518361.0,471443956.0,149983500.0,321460456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8506
2024-08-26,5000.0,5000.0,0.0,0.0,0.0,0.0,206835.5,196169.2,10666.3,,-201835.5,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.854,2782.4483,49.85,733328000000.0,49.99638,129999200.0,50.0,8800000.0,,,,,1143541.7,1254590.5,5103765105.0,1844913077.0,3725098930.0,3201515768.0,645737878.0,2549077032.0,345915107.0,2203161925.0,182489.0,6518369.0,523583161.0,201835500.0,321747661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8863
2024-08-27,5000.0,5000.0,0.0,0.0,0.0,0.0,239419.82,222531.0,16888.82,,-234419.82,50.0,50.0,50.0,47.0,53.0,56.0,0.0,50.1145,2786.2686,50.15,793886000000.0,49.99303,151881000.0,,,,,,,1056181.4,1210425.2,5108734680.0,1847472685.0,3722076913.0,3162890183.0,648169830.0,2508017682.0,345915107.0,2162102575.0,184312.0,6518359.0,559186730.0,234419820.0,324766910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9282
2024-08-28,5000.0,5000.0,0.0,0.0,0.0,0.0,163714.8,163194.0,520.8,,-158714.8,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.9654,2790.0827,50.01,762621000000.0,49.99343,113144000.0,,,,,,,1006605.0,1203189.8,5119793501.0,1848858004.0,3719949704.0,3218780424.0,647953554.0,2562422765.0,345915107.0,2216507659.0,1885757.0,6518348.0,501169280.0,158714800.0,342454480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9577
2024-08-29,72481.0,5000.0,67481.0,67481.0,0.0,0.0,101713.65,79319.0,22394.65,,-29232.65,52.79,50.0,50.0,47.0,53.0,56.0,0.0,52.5273,2806.1436,52.49,823521000000.0,49.99582,33219000.0,49.99217,16600000.0,,,,,1061041.8,1132939.6,5142259219.0,1881030550.0,3707525505.0,3262284122.0,658973979.0,2596147872.0,345915107.0,2250232765.0,683891.0,6478380.0,445241384.0,29405464.0,415835919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9626
2024-09-02,82793.0,14000.0,68793.0,68793.0,0.0,0.0,37681.06,16600.0,21081.06,,45111.94,52.49,50.0,50.0,47.0,53.0,56.0,0.0,52.9439,2810.214,52.91,889185000000.0,,,,,,,,,1060862.3,1067889.6,5159677881.0,1886425544.0,3733083931.0,3345865488.0,652279433.0,2686435745.0,346813974.0,2339621771.0,669981.0,6480329.0,387218443.0,-45071709.0,432290152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9233
2024-09-03,267398.0,23000.0,244398.0,244398.0,0.0,0.0,32913.9,16600.0,16313.9,,234484.1,52.74,50.0,50.0,47.0,53.0,56.0,0.0,52.991,2814.2939,52.99,1126127000000.0,,,,,,,,,1128264.8,1014175.3,4964672352.0,1887713097.0,3567772401.0,3301702923.0,652938249.0,2641611250.0,346813974.0,2294797276.0,670898.0,6482526.0,266069478.0,-234437017.0,500506495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9196
2024-09-04,269508.0,32000.0,237508.0,237508.0,0.0,0.0,30076.5,16600.0,13476.5,,239431.5,52.64,50.0,50.0,47.0,53.0,56.0,0.0,,,52.99,1107941000000.0,,,,,,,,,1083095.1,827305.8,4951916989.0,1885785655.0,3585926878.0,3293714196.0,648570589.0,2637986124.0,346813974.0,2291172149.0,674869.0,6482614.0,292212683.0,-239378940.0,531591623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.887
2024-09-05,299682.0,41000.0,258682.0,258682.0,0.0,0.0,22139.1,0.0,22139.1,,277542.9,52.59,50.0,50.0,47.0,53.0,56.0,0.0,52.9911,2822.4714,52.99,1145920000000.0,,,,,,,,,1079552.8,867863.2,5030475697.0,1886861131.0,3644814272.0,3388646665.0,647149890.0,2734334668.0,346813974.0,2387520694.0,679449.0,6482658.0,256167608.0,-277555201.0,533722809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9725
2024-09-06,304696.0,50000.0,254696.0,254696.0,0.0,0.0,39021.6,0.0,39021.6,,265674.4,52.51,50.0,50.0,47.0,53.0,56.0,0.0,52.9911,2834.7645,52.99,1115651000000.0,,,,,,,,,1175932.2,937935.2,5045508726.0,1881851464.0,3666152687.0,3405643232.0,657482225.0,2741005219.0,346813974.0,2394191245.0,668585.0,6487203.0,260509455.0,-265674400.0,526183855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9091
2024-09-09,165446.0,50000.0,115446.0,115446.0,0.0,0.0,35711.5,0.0,35711.5,,129734.5,52.09,50.0,50.0,47.0,53.0,56.0,0.0,52.99,2838.88,52.97,1034492000000.0,,,,,,,,,1182536.7,947796.6,5071624948.0,1883874455.0,3748798689.0,3345602740.0,650934782.0,2687525614.0,346813974.0,2340711640.0,659744.0,6482600.0,403195950.0,-129734500.0,532930449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8937
2024-09-10,41000.0,41000.0,0.0,0.0,0.0,0.0,25587.0,0.0,25587.0,,15413.0,50.0,50.0,50.0,47.0,53.0,56.0,0.0,52.5283,2842.9655,52.47,859603000000.0,,,,,,,,,1129076.6,1087340.1,5115067772.0,1885137164.0,3783411063.0,3321137552.0,647178326.0,2666814147.0,346813974.0,2320000173.0,662489.0,6482590.0,462273512.0,-15412510.0,477686021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9676
2024-09-11,36450.0,36000.0,450.0,450.0,0.0,0.0,17880.61,0.0,17880.61,,18569.39,50.04,50.0,50.0,47.0,53.0,56.0,0.0,52.2072,2847.0319,52.24,901598000000.0,,,,,,,,,1108347.8,1082024.7,5166095879.0,1885039343.0,3802449983.0,3296872776.0,642530149.0,2646499048.0,346813974.0,2299685073.0,1360999.0,6482580.0,505577207.0,-18569390.0,524146597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9904
2024-09-12,27000.0,27000.0,0.0,0.0,0.0,0.0,102513.82,96421.0,6092.82,,-75513.82,50.0,50.0,50.0,47.0,53.0,56.0,0.0,51.0595,2851.0146,50.91,855808000000.0,49.99286,84921000.0,50.0,11500000.0,,,,,1086610.0,1252666.8,5194930694.0,1884615499.0,3901770321.0,3482809448.0,640020711.0,2835233665.0,346813974.0,2488419691.0,1072453.0,6482619.0,418960874.0,75513820.0,343447054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9398
2024-09-13,18000.0,18000.0,0.0,0.0,0.0,0.0,157625.56,156137.0,1488.56,,-139625.56,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.1845,2862.54,49.2,785659000000.0,49.99308,139637000.0,50.0,5000000.0,,,,,1276708.6,1372253.5,5274745527.0,1880868057.0,3936608662.0,3473953502.0,649782469.0,2816944547.0,419611084.0,2397333463.0,641383.0,6585103.0,462655159.0,139625560.0,323029599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8984
2024-09-16,9000.0,9000.0,0.0,0.0,0.0,0.0,236897.35,230954.0,5943.35,,-227897.35,50.0,50.0,50.0,47.0,53.0,56.0,0.0,47.7959,2866.2884,47.83,792035000000.0,49.99284,207354000.0,49.99718,7100000.0,,,,,1175219.0,1350068.2,5294992018.0,1885469498.0,3970654046.0,3452340602.0,646737996.0,2798396019.0,419611084.0,2378784935.0,621488.0,6585099.0,518313444.0,227897354.0,290416090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8159
2024-09-17,9000.0,9000.0,0.0,0.0,0.0,0.0,318659.95,298263.0,20396.95,,-309659.95,50.0,50.0,50.0,47.0,53.0,56.0,0.0,47.3626,2870.0077,47.36,732410000000.0,49.99281,259363000.0,50.0,15300000.0,,,,,1154846.1,1382233.8,5295924527.0,1887829882.0,3981834956.0,3390810291.0,648129617.0,2735472681.0,419611084.0,2315861596.0,622905.0,6585088.0,591024667.0,309659949.0,281364718.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8895
2024-09-18,5000.0,5000.0,0.0,0.0,0.0,0.0,313910.4,306943.4,6967.0,,-308910.4,50.0,50.0,50.0,47.0,53.0,56.0,0.0,47.0385,2873.7064,47.05,732690000000.0,49.9932,259999400.0,49.99633,8044000.0,,,,,1093688.1,1328190.5,5354472609.0,1887302682.0,3971490249.0,3323630662.0,646613409.0,2669804815.0,419611084.0,2250193731.0,627362.0,6585076.0,647859586.0,308910400.0,338949186.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9681
2024-09-19,5000.0,5000.0,0.0,0.0,0.0,0.0,324737.7,314269.0,10468.7,,-319737.7,50.0,50.0,50.0,47.0,53.0,56.0,0.0,47.4179,2877.4397,47.44,766244000000.0,49.99191,261026000.0,49.99888,17799000.0,,,,,1026195.4,1244980.9,5382278562.0,1888682295.0,3980778462.0,3258295148.0,646640990.0,2604438816.0,419611084.0,2184827731.0,630277.0,6585065.0,722483314.0,319737700.0,402745614.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0283
2024-09-20,5000.0,5000.0,0.0,0.0,0.0,0.0,399899.4,388853.0,11046.4,,-394899.4,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.7372,2888.9661,48.84,795601000000.0,49.99055,327829000.0,49.99413,12781000.0,,,,,962590.4,1283931.5,5382660868.0,1886645855.0,4012539070.0,3256968509.0,657472171.0,2592286314.0,419611084.0,2172675230.0,624922.0,6585102.0,755570560.0,394899400.0,360671160.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9766
2024-09-23,5000.0,5000.0,0.0,0.0,0.0,0.0,326789.8,317904.0,8885.8,,-321789.8,50.0,50.0,50.0,47.0,53.0,56.0,0.0,50.2547,2892.9438,50.2,804587000000.0,49.9952,257340000.0,49.99021,6640000.0,,,,,950486.0,1323615.5,5396432000.0,1891150901.0,4005123473.0,3341849625.0,653271452.0,2681392875.0,419611084.0,2261781790.0,600206.0,6585092.0,663273848.0,321789800.0,341484048.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9531
2024-09-24,5000.0,5000.0,0.0,0.0,0.0,0.0,338822.5,331690.0,7132.5,,-333822.5,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.9075,2896.8994,49.79,796660000000.0,49.99347,274426000.0,49.99,12000000.0,,,,,1039715.7,1361874.8,5348655367.0,1893789205.0,3995836233.0,3335532712.0,651875090.0,2676474126.0,419611084.0,2256863041.0,598435.0,6585061.0,660303522.0,333822500.0,326481022.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0627
2024-09-25,5000.0,5000.0,0.0,0.0,0.0,0.0,391522.99,383711.0,7811.99,,-386522.99,50.0,50.0,50.0,47.0,53.0,56.0,0.0,47.2726,2900.6513,47.47,764074000000.0,49.99295,330281000.0,49.99169,4210000.0,,,,,1034693.0,1353240.1,5382396858.0,1896221278.0,4016650185.0,3322443369.0,652141257.0,2662708505.0,419611084.0,2243097420.0,1008507.0,6585100.0,694206816.0,386522989.0,307683827.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0815
2024-09-26,5000.0,5000.0,0.0,0.0,0.0,0.0,411689.34,382131.0,29558.34,,-406689.34,50.0,50.0,50.0,47.0,53.0,56.0,0.0,47.1152,2904.3955,47.14,692454000000.0,49.99139,340683000.0,49.99308,5817000.0,,,,,1020847.0,1388031.8,5414177533.0,1899775538.0,4030449959.0,3319710327.0,653475068.0,2659061368.0,419611084.0,2239450283.0,588803.0,6585088.0,710739634.0,406689340.0,304050293.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0894
2024-09-27,5000.0,5000.0,0.0,0.0,0.0,0.0,403516.87,400136.0,3380.87,,-398516.87,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.4031,2915.9502,48.4,773901000000.0,49.99687,349702000.0,49.99472,21767000.0,,,,,1017310.1,1394658.7,5435757972.0,1898718195.0,4099023663.0,3387567555.0,662855290.0,2717696510.0,482229818.0,2235466691.0,545915.0,6469840.0,711456109.0,398516871.0,312939238.0,0.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0982
2024-09-30,5000.0,5000.0,0.0,0.0,0.0,0.0,195797.45,193070.0,2727.45,,-190797.45,50.0,50.0,50.0,47.0,53.0,56.0,0.0,50.5749,2919.9906,50.59,828492000000.0,49.99827,135310000.0,49.99739,13966000.0,,,,,1173913.6,1526666.3,5276985424.0,1974594985.0,4086444762.0,3556119841.0,656869103.0,2892257159.0,482229818.0,2410027341.0,523702.0,6469877.0,530324921.0,191289304.0,339035617.0,0.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,34.09
2024-10-01,5000.0,5000.0,0.0,0.0,0.0,0.0,266883.46,264220.0,2663.46,,-261883.46,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.6145,2923.9597,49.59,800709000000.0,49.99667,207212000.0,49.99004,11248000.0,,,,,1316708.7,1350635.6,5413335325.0,1976524970.0,4130283353.0,3388308298.0,655013170.0,2726311462.0,482229818.0,2244081644.0,513751.0,6469915.0,741975054.0,262076855.0,479898200.0,0.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,34.121
2024-10-02,5000.0,5000.0,0.0,0.0,0.0,0.0,203705.21,203162.0,543.21,,-198705.21,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.7813,2927.9476,49.77,829756000000.0,49.9969,137637000.0,49.99686,12727000.0,,,,,1247261.1,1426387.1,5398081279.0,1974906421.0,4107024285.0,3380962007.0,653292920.0,2720041632.0,482229818.0,2237811814.0,1085552.0,6541903.0,726062276.0,198871799.0,527190477.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1247
2024-10-03,5000.0,5000.0,0.0,0.0,0.0,0.0,221624.05,217990.0,3634.05,,-216624.05,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.7344,2931.9372,49.75,825575000000.0,49.99719,152512000.0,49.99307,5770000.0,,,,,1240787.8,1386310.4,5417177320.0,1975516052.0,4123523723.0,3370490007.0,652635049.0,2710595352.0,482229818.0,2228365534.0,717720.0,6541886.0,753033716.0,216757173.0,536276543.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1538
2024-10-04,5000.0,5000.0,0.0,0.0,0.0,0.0,251355.1,250625.0,730.1,,-246355.1,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.9949,2943.985,50.0,827286000000.0,49.99814,203148000.0,49.99071,3766000.0,,,,,1231163.8,1418758.1,5402574206.0,1972424081.0,4149045672.0,3368423293.0,664109265.0,2697068084.0,482229818.0,2214838266.0,704042.0,6541902.0,780622378.0,246373049.0,534249330.0,0.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1126
2024-10-07,5000.0,5000.0,0.0,0.0,0.0,0.0,274455.75,272676.0,1779.75,,-269455.75,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.8229,2948.0036,49.82,843917000000.0,49.99605,228865000.0,49.99058,10300000.0,,,,,1217061.3,1445733.1,5393082744.0,1976925363.0,4154524677.0,3345906113.0,658455953.0,2680195675.0,482229818.0,2197965857.0,695792.0,6558693.0,808618564.0,269455750.0,539162814.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1398
2024-10-08,5000.0,5000.0,0.0,0.0,0.0,0.0,297410.27,293505.0,3905.27,,-292410.27,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.9565,2952.0384,49.94,842568000000.0,49.99589,248942000.0,49.99667,12000000.0,,,,,1200751.5,1450660.2,5386895457.0,1979757137.0,4168803621.0,3335180605.0,655072375.0,2672871124.0,482229818.0,2190641306.0,696081.0,6541025.0,833623016.0,292410270.0,541212746.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1881
2024-10-09,5000.0,5000.0,0.0,0.0,0.0,0.0,337169.95,333733.0,3436.95,,-332169.95,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.8138,2956.0673,49.82,832841000000.0,49.9948,287047000.0,49.9963,14850000.0,,,,,1193294.1,1469466.4,5368340324.0,1981479051.0,4174017014.0,3291000784.0,650115318.0,2633601570.0,482229818.0,2151371752.0,741583.0,6542313.0,883016231.0,332169950.0,550846281.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2103
2024-10-10,5000.0,5000.0,0.0,0.0,0.0,0.0,374843.74,344955.0,29888.74,,-369843.74,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.71,2960.0932,49.63,812656000000.0,49.99567,296489000.0,49.99338,7550000.0,,,,,1151304.4,1459365.6,5418046446.0,1983938870.0,4193675273.0,3278234495.0,647973769.0,2623017409.0,482229818.0,2140787591.0,701516.0,6541801.0,915440778.0,369843740.0,545597038.0,0.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1951
2024-10-11,5000.0,5000.0,0.0,0.0,0.0,0.0,354368.2,347994.0,6374.2,,-349368.2,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.9504,2972.0026,48.9,821917000000.0,49.99636,297811000.0,49.99143,5483000.0,,,,,1141188.5,1659093.0,5446544316.0,1978578052.0,4206082217.0,3487525387.0,654795452.0,2825336200.0,502549731.0,2322786469.0,687041.0,6706694.0,718556830.0,349368200.0,369188630.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1522
2024-10-14,5000.0,5000.0,0.0,0.0,0.0,0.0,402284.2,400361.0,1923.2,,-397284.2,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.4093,2975.9443,48.38,787495000000.0,49.9957,354428000.0,49.99132,6050000.0,,,,,1324953.1,1667926.8,5481113982.0,1984126804.0,4225224825.0,3488515498.0,649037181.0,2832094071.0,502549731.0,2329544340.0,680778.0,6703468.0,736709327.0,397284200.0,339425127.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1625
2024-10-15,5000.0,5000.0,0.0,0.0,0.0,0.0,470884.88,467066.0,3818.88,,-465884.88,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.4173,2979.8919,48.42,799838000000.0,49.99571,418831000.0,49.99685,14302000.0,,,,,1331794.4,1751344.3,5422695169.0,1987647000.0,4220980717.0,3443224130.0,649067002.0,2786773012.0,502549731.0,2284223281.0,679660.0,6704456.0,777756588.0,465884880.0,311871708.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2034
2024-10-16,5000.0,5000.0,0.0,0.0,0.0,0.0,503556.0,500611.0,2945.0,,-498556.0,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.5104,2983.8523,48.54,814232000000.0,49.99689,452376000.0,49.99562,14850000.0,,,,,1286091.5,1761072.8,5464065389.0,1996782971.0,4241811495.0,3434085211.0,648594266.0,2777776304.0,502549731.0,2275226573.0,1011197.0,6703444.0,807726285.0,498556000.0,309170285.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2018
2024-10-17,5000.0,5000.0,0.0,0.0,0.0,0.0,461202.61,454176.0,7026.61,,-456202.61,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.9438,2987.8534,48.93,819380000000.0,49.99694,404080000.0,49.99256,9411000.0,,,,,1267898.9,1767425.5,5453095355.0,1997959721.0,4246535750.0,3501856014.0,648170434.0,2846108852.0,502549731.0,2343559122.0,873294.0,6703434.0,744679736.0,456202610.0,288477126.0,0.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1633
2024-10-18,5000.0,5000.0,0.0,0.0,0.0,0.0,507665.13,502854.0,4811.13,,-502665.13,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.103,2999.912,49.1,831433000000.0,49.99709,452741000.0,49.99091,5500000.0,,,,,1336938.0,1717670.0,5507516316.0,1994967856.0,4260504912.0,3413854998.0,657108558.0,2749188229.0,502549731.0,2246638499.0,854788.0,6703423.0,846649914.0,502665130.0,343984784.0,0.0,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1155
2024-10-21,5000.0,5000.0,0.0,0.0,0.0,0.0,547912.6,537410.0,10502.6,,-542912.6,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.305,3003.9644,49.31,837315000000.0,49.99736,488297000.0,49.99228,5050000.0,,,,,1239919.3,1716594.9,5519446515.0,2000612879.0,4256321753.0,3373020393.0,654448863.0,2711022320.0,502549731.0,2208472589.0,845798.0,6703412.0,883301359.0,542912600.0,340388759.0,0.0,2832.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1786
2024-10-22,5000.0,5000.0,0.0,0.0,0.0,0.0,544764.8,536094.0,8670.8,,-539764.8,50.0,50.0,,47.0,53.0,56.0,0.0,49.2782,3008.02,49.27,847545000000.0,49.99727,495104000.0,,,,,,,1201579.3,1755409.2,5527446266.0,2003889984.0,4271208885.0,3402837154.0,656221081.0,2739081494.0,502549731.0,2236531763.0,830676.0,6703903.0,868371731.0,539764800.0,328606931.0,0.0,2887.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1788
2024-10-23,5000.0,5000.0,0.0,0.0,0.0,0.0,638391.0,626879.0,11512.0,,-633391.0,50.0,50.0,50.0,47.0,53.0,56.0,0.0,49.1835,3012.0733,49.17,855698000000.0,49.99707,585382000.0,49.99596,15357000.0,,,,,1230644.2,1841600.9,5589824884.0,2005540835.0,4272953974.0,3373615862.0,654173037.0,2711909475.0,502549731.0,2209359745.0,829696.0,6703654.0,899338111.0,633391000.0,265947111.0,0.0,3362.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1821
2024-10-24,5000.0,5000.0,0.0,0.0,0.0,0.0,677919.1,650900.0,27019.1,,-672919.1,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.5443,3016.0793,48.52,867922000000.0,49.99673,597614000.0,49.99976,21200000.0,,,,,1203037.1,1848953.7,5556137061.0,2008023502.0,4264895762.0,3342169517.0,653892532.0,2680746242.0,502549731.0,2178196511.0,827100.0,6703643.0,922726246.0,672919104.0,249807142.0,0.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2011
2024-10-25,5000.0,5000.0,0.0,0.0,0.0,0.0,546213.5,538479.0,7734.5,,-541213.5,50.0,50.0,50.0,47.0,53.0,56.0,0.0,48.7948,3028.1753,48.79,558695000000.0,49.99793,458264000.0,49.99507,32429000.0,,,,,1172322.4,1846890.1,5520664677.0,2001927419.0,4265631279.0,3505892795.0,669218736.0,2828960307.0,497391020.0,2331569287.0,1011191.0,6702561.0,759738484.0,541213500.0,218524984.0,0.0,4570.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1902
