tarih,usdtry,eurtry
2025-12-25,42.7434,50.4208
2025-12-26,42.7641,50.3896
2025-12-29,42.7656,50.3547
2025-12-30,42.8542,50.4519
2025-12-31,42.8623,50.4532
2026-01-02,42.8457,50.2859
2026-01-05,42.881,50.2933
2026-01-06,42.9648,50.2083
2026-01-07,42.9663,50.3619
2026-01-08,42.9743,50.2287
2026-01-09,42.9747,50.1844
2026-01-12,42.9863,50.0676
2026-01-13,43.0609,50.3016
2026-01-14,43.0765,50.2556
2026-01-15,43.0925,50.2006
2026-01-16,43.1147,50.1546
2026-01-19,43.0883,50.0345
2026-01-20,43.1943,50.2173
2026-01-21,43.2061,50.599
2026-01-22,43.2165,50.6184
2026-01-23,43.2247,50.5434
2026-01-26,43.2036,50.7105
2026-01-27,43.2978,51.3256
2026-01-28,43.3158,51.4513
2026-01-29,43.3327,51.935
2026-01-30,43.3443,51.8492
2026-02-02,43.3414,51.699
2026-02-03,43.4168,51.4862
2026-02-04,43.4142,51.2353
2026-02-05,43.4245,51.3335
2026-02-06,43.4555,51.2442
2026-02-09,43.4542,51.2437
2026-02-10,43.5182,51.6162
2026-02-11,43.545,51.8534
2026-02-12,43.5633,51.9129
2026-02-13,43.5702,51.7491
2026-02-16,43.5433,51.6384
2026-02-17,43.6375,51.7741
2026-02-18,43.6524,51.6837
2026-02-19,43.6747,51.6919
2026-02-20,43.6913,51.5343
2026-02-23,43.6883,51.3825
2026-02-24,43.7542,51.6617
2026-02-25,43.7775,51.5834
2026-02-26,43.7888,51.6237
2026-02-27,43.8026,51.7119
2026-03-02,43.8,51.7008
2026-03-03,43.885,51.4738
2026-03-04,43.8913,51.0094
2026-03-05,43.8932,50.994
2026-03-06,43.9135,50.9814
2026-03-09,43.9055,50.8905
2026-03-10,44.0007,50.834
2026-03-11,43.9826,51.2174
2026-03-12,43.9964,51.0776
2026-03-13,44.031,50.8713
2026-03-16,44.021,50.4521
2026-03-17,44.106,50.5073
2026-03-18,44.1207,50.7521
2026-03-19,44.1325,50.9193
2026-03-23,44.1325,50.9193
2026-03-24,44.2435,50.9722
2026-03-25,44.2636,51.3211
2026-03-26,44.2737,51.362
2026-03-27,44.2828,51.1617
2026-03-30,44.2887,51.015
2026-03-31,44.3841,51.0236
2026-04-01,44.3961,50.9294
2026-04-02,44.3938,51.4787
2026-04-03,44.4155,51.1885
2026-04-06,44.4306,51.2867
2026-04-07,44.5085,51.4048
2026-04-08,44.5255,51.4563
2026-04-09,44.4527,51.9678
2026-04-10,44.5102,51.9538
2026-04-13,44.5157,52.0744
2026-04-14,44.6355,52.1729
2026-04-15,44.6474,52.6281
2026-04-16,44.6681,52.635
2026-04-17,44.6788,52.6651
2026-04-20,44.6989,52.6945
2026-04-21,44.7952,52.7012
2026-04-22,44.8101,52.7209
2026-04-24,44.8132,52.6499
2026-04-27,44.8541,52.4524
2026-04-28,44.9393,52.768
2026-04-29,44.9705,52.5814
2026-04-30,44.985,52.6433
2026-05-04,44.9692,52.5723
2026-05-05,45.104,52.8334
2026-05-06,45.1339,52.7563
2026-05-07,45.1436,53.0961
2026-05-08,45.1566,53.1305
2026-05-11,45.19,53.1363
2026-05-12,45.2951,53.3097
2026-05-13,45.313,53.2242
2026-05-14,45.3307,53.0837
2026-05-15,45.3482,53.0971
2026-05-18,45.3877,52.8112
2026-05-20,45.4477,52.8818
2026-05-21,45.509,52.768
2026-05-22,45.5277,52.8774
2026-05-25,45.5532,52.8599
2026-05-26,45.6312,53.1224
2026-06-01,45.6312,53.1224
2026-06-02,45.8248,53.4042
2026-06-03,45.8402,53.3878
2026-06-04,45.8696,53.2768
2026-06-05,45.8873,53.3268
2026-06-08,45.9084,53.4156
2026-06-09,46.0144,53.0044
2026-06-10,46.0328,53.194
2026-06-11,46.0491,53.1886
2026-06-12,46.0669,53.1485
2026-06-15,46.0857,53.3419
2026-06-16,46.1932,53.6157
2026-06-17,46.2125,53.6077
2026-06-18,46.2307,53.6365
2026-06-19,46.246,53.1143
2026-06-22,46.2724,53.0096
2026-06-23,46.3758,53.1153
2026-06-24,46.3925,52.9191
2026-06-25,46.4099,52.6683
2026-06-26,46.4302,52.7177
2026-06-29,46.4482,52.9289
2026-06-30,46.5551,53.095
2026-07-01,46.5747,53.0866
2026-07-02,46.5867,53.089
2026-07-03,46.608,53.1693
2026-07-06,46.6337,53.3956
2026-07-07,46.7362,53.3716
2026-07-08,46.7525,53.4346
2026-07-09,46.7694,53.372
2026-07-10,46.7854,53.482
2026-07-13,46.8084,53.5195
2026-07-14,46.9121,53.6013
2026-07-16,46.9253,53.4792
2026-07-17,46.967,53.8544
2026-07-20,46.9858,53.7467
2026-07-21,47.0938,53.8514
2026-07-22,47.1134,53.8086
2026-07-23,47.1309,53.7661
2026-07-24,47.1467,53.8043
2026-07-27,47.1647,53.6951
2026-07-28,47.2681,53.8746
2026-07-29,47.2899,53.7445
2026-07-30,47.3075,53.8871
2026-07-31,47.3274,54.2273
2026-08-03,47.3452,54.4841
2026-08-04,47.4497,54.6882
2026-08-05,47.4694,54.6413
2026-08-06,47.4881,54.81
2026-08-07,47.5055,54.8356
2026-08-10,47.5229,54.7749
2026-08-11,47.626,55.0422
2026-08-12,47.6505,54.9693
2026-08-13,47.6678,54.9987
2026-08-14,47.6858,54.9754
2026-08-17,47.7206,55.1391
2026-08-18,47.8109,55.4451
2026-08-19,47.8293,55.366
2026-08-20,47.8467,55.5061
2026-08-21,47.8642,55.976
2026-08-24,47.8799,56.0159
2026-08-25,47.9924,55.9939
2026-08-26,48.0117,55.9892
2026-08-27,48.0292,56.0388
2026-08-28,48.0466,55.9574
2026-08-31,48.0732,55.9845
2026-09-01,48.1745,55.8652
2026-09-02,48.1891,55.8769
2026-09-03,48.2075,55.7929
2026-09-04,48.2238,55.9713
2026-09-07,48.2326,56.0571
2026-09-08,48.3465,56.1851
2026-09-09,48.3727,56.18
