tarih,tlref,politika,politika_ger,aofm,fon_top,koridor_alt,koridor_ust,bist_on
2023-09-29,31.4957,30.0,30.0,31.0,193396.0,28.5,31.5,31.49
2023-10-02,31.4893,30.0,30.0,30.03,69248.0,28.5,31.5,31.46
2023-10-03,31.11,30.0,30.0,30.0,68000.0,28.5,31.5,31.1
2023-10-04,30.5446,30.0,30.0,30.0,68000.0,28.5,31.5,30.55
2023-10-05,29.6499,30.0,30.0,30.0,68000.0,28.5,31.5,29.67
2023-10-06,30.0528,30.0,30.0,30.0,38000.0,28.5,31.5,30.04
2023-10-09,29.3824,30.0,30.0,30.0,34000.0,28.5,31.5,29.39
2023-10-10,29.3462,30.0,30.0,30.0,34000.0,28.5,31.5,29.35
2023-10-11,28.7489,30.0,30.0,30.0,34000.0,28.5,31.5,28.8
2023-10-12,28.8594,30.0,30.0,30.0,34000.0,28.5,31.5,28.89
2023-10-13,30.9488,30.0,30.0,30.0,5000.0,28.5,31.5,30.83
2023-10-16,29.0969,30.0,30.0,30.0,5000.0,28.5,31.5,29.18
2023-10-17,28.6667,30.0,30.0,30.0,5000.0,28.5,31.5,28.7
2023-10-18,29.0086,30.0,30.0,30.0,5000.0,28.5,31.5,29.0
2023-10-19,29.7634,30.0,30.0,30.0,5000.0,28.5,31.5,29.75
2023-10-20,29.7668,30.0,30.0,30.0,5000.0,28.5,31.5,29.72
2023-10-23,28.7766,30.0,30.0,30.0,5000.0,28.5,31.5,28.79
2023-10-24,28.6912,30.0,30.0,30.0,5000.0,28.5,31.5,28.71
2023-10-25,28.6404,30.0,30.0,30.0,5000.0,28.5,31.5,28.65
2023-10-26,28.5115,35.0,30.0,30.0,5000.0,33.5,36.5,28.53
2023-10-27,33.5187,35.0,35.0,31.0,5000.0,33.5,36.5,33.53
2023-10-30,33.51,35.0,35.0,32.0,5000.0,33.5,36.5,33.51
2023-10-31,33.5313,35.0,35.0,33.0,5000.0,33.5,36.5,33.6
2023-11-01,33.8763,35.0,35.0,34.0,5000.0,33.5,36.5,33.88
2023-11-02,34.168,35.0,35.0,35.0,5000.0,33.5,36.5,34.15
2023-11-03,34.1301,35.0,35.0,35.0,5000.0,33.5,36.5,34.12
2023-11-06,34.1484,35.0,35.0,35.0,5000.0,33.5,36.5,34.12
2023-11-07,34.1506,35.0,35.0,35.0,5000.0,33.5,36.5,34.15
2023-11-08,33.7889,35.0,35.0,35.0,5000.0,33.5,36.5,33.81
2023-11-09,33.51,35.0,35.0,35.0,5000.0,33.5,36.5,33.51
2023-11-10,36.4801,35.0,35.0,35.48,79700.0,33.5,36.5,36.44
2023-11-13,36.1624,35.0,35.0,35.0,54000.0,33.5,36.5,36.18
2023-11-14,36.1932,35.0,35.0,35.0,54000.0,33.5,36.5,36.19
2023-11-15,36.1441,35.0,35.0,35.0,54000.0,33.5,36.5,36.16
2023-11-16,36.2002,35.0,35.0,35.0,34000.0,33.5,36.5,36.22
2023-11-17,36.4789,35.0,35.0,35.58,55263.0,33.5,36.5,36.47
2023-11-20,36.3351,35.0,35.0,35.0,34000.0,33.5,36.5,36.34
2023-11-21,36.0142,35.0,35.0,35.0,34000.0,33.5,36.5,36.02
2023-11-22,35.4923,35.0,35.0,35.0,34000.0,33.5,36.5,35.54
2023-11-23,34.3863,40.0,35.0,35.16,38100.0,38.5,41.5,34.57
2023-11-24,39.7721,40.0,40.0,36.0,5000.0,38.5,41.5,39.75
2023-11-27,39.6546,40.0,40.0,37.0,5000.0,38.5,41.5,39.66
2023-11-28,39.6016,40.0,40.0,38.0,5000.0,38.5,41.5,39.64
2023-11-29,40.1406,40.0,40.0,39.56,6433.0,38.5,41.5,40.27
2023-11-30,41.4484,40.0,40.0,41.09,18400.0,38.5,41.5,41.4
2023-12-01,41.4835,40.0,40.0,40.79,10600.0,38.5,41.5,41.45
2023-12-04,41.4375,40.0,40.0,40.0,19000.0,38.5,41.5,41.43
2023-12-05,41.0443,40.0,40.0,40.0,19000.0,38.5,41.5,41.0
2023-12-06,39.4772,40.0,40.0,40.0,19000.0,38.5,41.5,39.5
2023-12-07,39.1902,40.0,40.0,40.0,19000.0,38.5,41.5,39.22
2023-12-08,41.3076,40.0,40.0,40.0,19000.0,38.5,41.5,41.27
2023-12-11,40.9492,40.0,40.0,40.0,5000.0,38.5,41.5,41.01
2023-12-12,40.502,40.0,40.0,40.0,5000.0,38.5,41.5,40.49
2023-12-13,40.1237,40.0,40.0,40.0,5000.0,38.5,41.5,40.13
2023-12-14,40.1288,40.0,40.0,40.0,5000.0,38.5,41.5,40.15
2023-12-15,40.0205,40.0,40.0,40.0,5000.0,38.5,41.5,40.0
2023-12-18,39.1275,40.0,40.0,40.0,5000.0,38.5,41.5,39.1
2023-12-19,38.8917,40.0,40.0,40.0,5000.0,38.5,41.5,38.87
2023-12-20,39.0497,40.0,40.0,40.0,5000.0,38.5,41.5,39.02
2023-12-21,38.8811,42.5,40.0,40.0,5000.0,41.0,44.0,38.86
2023-12-22,42.3662,42.5,42.5,40.5,5000.0,41.0,44.0,42.34
2023-12-25,41.9152,42.5,,41.0,5000.0,41.0,44.0,41.85
2023-12-26,41.4519,42.5,42.5,41.5,5000.0,41.0,44.0,41.49
2023-12-27,41.522,42.5,42.5,42.0,5000.0,41.0,44.0,41.54
2023-12-28,41.5893,42.5,42.5,42.5,5000.0,41.0,44.0,41.65
2023-12-29,43.6274,42.5,,42.5,5000.0,41.0,44.0,43.57
2024-01-02,41.8038,42.5,42.5,42.5,4500.0,41.0,44.0,41.8
2024-01-03,41.46,42.5,42.5,42.5,4000.0,41.0,44.0,41.47
2024-01-04,42.2548,42.5,42.5,42.54,4100.0,41.0,44.0,42.44
2024-01-05,43.3139,42.5,42.5,42.5,4000.0,41.0,44.0,43.3
2024-01-08,42.2497,42.5,42.5,42.5,4000.0,41.0,44.0,42.22
2024-01-09,41.974,42.5,42.5,42.5,4500.0,41.0,44.0,41.95
2024-01-10,41.8475,42.5,42.5,42.5,5000.0,41.0,44.0,41.84
2024-01-11,41.4827,42.5,42.5,42.5,5000.0,41.0,44.0,41.49
2024-01-12,41.4439,42.5,42.5,42.5,5000.0,41.0,44.0,41.47
2024-01-15,41.057,42.5,42.5,42.5,5000.0,41.0,44.0,41.08
2024-01-16,41.2029,42.5,42.5,42.5,5000.0,41.0,44.0,41.23
2024-01-17,41.4151,42.5,42.5,42.5,5000.0,41.0,44.0,41.46
2024-01-18,41.655,42.5,42.5,42.5,5000.0,41.0,44.0,41.66
2024-01-19,43.6904,42.5,42.5,43.03,7700.0,41.0,44.0,43.56
2024-01-22,43.7008,42.5,42.5,42.5,5000.0,41.0,44.0,43.64
2024-01-23,43.4678,42.5,42.5,42.5,5000.0,41.0,44.0,43.46
2024-01-24,43.1517,42.5,42.5,42.5,5000.0,41.0,44.0,43.1
2024-01-25,42.0257,45.0,42.5,42.5,5000.0,43.5,46.5,42.01
2024-01-26,43.5041,45.0,45.0,43.0,5000.0,43.5,46.5,43.51
2024-01-29,43.5065,45.0,,43.33,4500.0,43.5,46.5,43.51
2024-01-30,43.5124,45.0,,43.57,3500.0,43.5,46.5,43.51
2024-01-31,43.5044,45.0,,44.0,2500.0,43.5,46.5,43.51
2024-02-01,44.5056,45.0,45.0,46.4,37899.0,43.5,46.5,44.67
2024-02-02,46.3234,45.0,45.0,45.0,2500.0,43.5,46.5,46.26
2024-02-05,46.0331,45.0,45.0,45.0,3000.0,43.5,46.5,45.98
2024-02-06,45.8854,45.0,45.0,45.0,4000.0,43.5,46.5,45.85
2024-02-07,45.7147,45.0,45.0,45.0,5000.0,43.5,46.5,45.7
2024-02-08,45.3618,45.0,45.0,45.0,5000.0,43.5,46.5,45.36
2024-02-09,45.2185,45.0,45.0,45.0,5000.0,43.5,46.5,45.23
2024-02-12,44.7522,45.0,45.0,45.0,5000.0,43.5,46.5,44.73
2024-02-13,43.8545,45.0,45.0,45.0,5000.0,43.5,46.5,43.87
2024-02-14,44.933,45.0,45.0,45.0,5000.0,43.5,46.5,44.92
2024-02-15,46.0428,45.0,45.0,45.0,5000.0,43.5,46.5,46.05
2024-02-16,45.885,45.0,45.0,45.0,5000.0,43.5,46.5,45.87
2024-02-19,44.9613,45.0,45.0,45.0,5000.0,43.5,46.5,44.94
2024-02-20,44.9375,45.0,45.0,45.0,5000.0,43.5,46.5,44.94
2024-02-21,45.8854,45.0,45.0,46.02,15488.0,43.5,46.5,45.91
2024-02-22,46.469,45.0,45.0,46.23,27955.0,43.5,46.5,46.46
2024-02-23,46.49,45.0,45.0,46.36,53757.0,43.5,46.5,46.48
2024-02-26,46.4824,45.0,45.0,45.02,5060.0,43.5,46.5,46.45
2024-02-27,46.4314,45.0,45.0,45.0,5000.0,43.5,46.5,46.39
2024-02-28,46.026,45.0,45.0,45.0,5000.0,43.5,46.5,46.02
2024-02-29,44.4332,45.0,45.0,45.0,5000.0,43.5,46.5,44.42
2024-03-01,46.3696,45.0,45.0,46.16,61415.0,43.5,46.5,46.32
2024-03-04,46.4936,45.0,45.0,46.31,186184.0,43.5,46.5,46.49
2024-03-05,46.494,45.0,45.0,46.27,210509.0,43.5,46.5,46.49
2024-03-06,46.4955,45.0,45.0,46.27,266964.0,43.5,46.5,46.5
2024-03-07,46.4954,45.0,45.0,46.25,265352.0,43.5,46.5,46.5
2024-03-08,46.4962,45.0,45.0,46.28,267529.0,43.5,46.5,46.5
2024-03-11,46.4938,45.0,45.0,46.2,177436.0,43.5,46.5,46.49
2024-03-12,46.4941,45.0,45.0,46.24,170000.0,43.5,46.5,46.49
2024-03-13,46.4942,45.0,45.0,46.26,157650.0,43.5,46.5,46.49
2024-03-14,46.4969,45.0,45.0,46.35,255000.0,43.5,46.5,46.5
2024-03-15,46.4474,45.0,45.0,46.06,85100.0,43.5,46.5,46.42
2024-03-18,46.4727,45.0,45.0,46.18,116700.0,43.5,46.5,46.45
2024-03-19,,45.0,45.0,46.26,156675.0,43.5,46.5,46.49
2024-03-20,46.4949,45.0,45.0,46.32,207451.0,43.5,46.5,46.49
2024-03-21,46.4953,50.0,45.0,46.37,250945.0,47.0,53.0,46.5
2024-03-22,52.7545,50.0,50.0,48.57,56000.0,47.0,53.0,52.61
2024-03-25,52.8268,50.0,50.0,48.94,52000.0,47.0,53.0,52.67
2024-03-26,52.4189,50.0,50.0,49.47,57000.0,47.0,53.0,52.37
2024-03-27,51.4817,50.0,50.0,49.91,53000.0,47.0,53.0,51.42
2024-03-28,52.4171,50.0,50.0,51.15,165195.0,47.0,53.0,52.41
2024-03-29,52.9904,50.0,50.0,51.22,306200.0,47.0,53.0,52.97
2024-04-01,52.2231,50.0,50.0,50.0,231000.0,47.0,53.0,52.11
2024-04-02,52.2007,50.0,50.0,50.0,222000.0,47.0,53.0,52.15
2024-04-03,52.4856,50.0,,50.0,222000.0,47.0,53.0,52.43
2024-04-04,52.9525,50.0,,50.19,184625.0,47.0,53.0,52.91
2024-04-05,52.9919,50.0,,51.95,154768.0,47.0,53.0,52.99
2024-04-08,51.4758,50.0,50.0,50.0,5000.0,47.0,53.0,50.94
2024-04-09,48.8128,50.0,50.0,50.0,5000.0,47.0,53.0,48.65
2024-04-15,52.5104,50.0,50.0,50.87,7054.0,47.0,53.0,52.56
2024-04-16,52.9671,50.0,,51.62,10893.0,47.0,53.0,52.94
2024-04-17,52.9907,50.0,50.0,52.5,83860.0,47.0,53.0,52.99
2024-04-18,52.9941,50.0,50.0,52.54,213327.0,47.0,53.0,52.99
2024-04-19,52.9924,50.0,50.0,52.27,173237.0,47.0,53.0,52.99
2024-04-22,52.9906,50.0,50.0,51.78,113073.0,47.0,53.0,52.99
2024-04-24,52.9902,50.0,,51.63,90020.0,47.0,53.0,52.99
2024-04-25,52.9914,50.0,50.0,52.4,109976.0,47.0,53.0,52.99
2024-04-26,52.9918,50.0,50.0,52.46,122030.0,47.0,53.0,52.99
2024-04-29,,50.0,50.0,51.98,79425.0,47.0,53.0,52.99
2024-04-30,52.9914,50.0,50.0,52.24,106670.0,47.0,53.0,52.99
2024-05-02,52.99,50.0,50.0,51.84,69970.0,47.0,53.0,52.99
2024-05-03,52.9908,50.0,50.0,52.45,98780.0,47.0,53.0,52.99
2024-05-06,52.9897,50.0,50.0,50.87,12660.0,47.0,53.0,52.75
2024-05-07,49.1538,50.0,50.0,50.0,9000.0,47.0,53.0,49.08
2024-05-08,47.948,50.0,50.0,50.0,5000.0,47.0,53.0,48.09
2024-05-09,50.0002,50.0,50.0,52.57,34622.0,47.0,53.0,50.22
2024-05-10,52.99,50.0,50.0,52.74,57674.0,47.0,53.0,52.98
2024-05-13,52.1851,50.0,50.0,50.0,5000.0,47.0,53.0,52.11
2024-05-14,51.3448,50.0,50.0,50.0,5000.0,47.0,53.0,51.24
2024-05-15,50.6852,50.0,50.0,50.0,5000.0,47.0,53.0,50.63
2024-05-16,50.1796,50.0,50.0,50.0,5000.0,47.0,53.0,50.1
2024-05-17,48.3943,50.0,50.0,50.0,5000.0,47.0,53.0,48.44
2024-05-20,48.1307,50.0,50.0,50.0,5000.0,47.0,53.0,48.05
2024-05-21,47.1255,50.0,50.0,50.0,5000.0,47.0,53.0,47.14
2024-05-22,47.1614,50.0,50.0,50.0,5000.0,47.0,53.0,47.22
2024-05-23,51.0183,50.0,,50.0,5000.0,47.0,53.0,50.79
2024-05-24,52.99,50.0,50.0,51.51,149319.0,47.0,53.0,52.94
2024-05-27,52.957,50.0,50.0,50.0,133000.0,47.0,53.0,52.92
2024-05-28,52.2449,50.0,50.0,50.0,172000.0,47.0,53.0,52.26
2024-05-29,52.134,50.0,50.0,50.0,122000.0,47.0,53.0,52.11
2024-05-30,52.2091,50.0,50.0,50.0,181000.0,47.0,53.0,52.22
2024-05-31,52.3423,50.0,50.0,50.0,201000.0,47.0,53.0,52.38
2024-06-03,52.6713,50.0,50.0,50.0,181000.0,47.0,53.0,52.64
2024-06-04,52.6798,50.0,50.0,50.04,162975.0,47.0,53.0,52.7
2024-06-05,52.8312,50.0,50.0,50.4,253967.0,47.0,53.0,52.81
2024-06-06,50.4913,50.0,50.0,50.0,240000.0,47.0,53.0,50.39
2024-06-07,50.0566,50.0,50.0,50.0,260000.0,47.0,53.0,50.18
2024-06-10,50.2325,50.0,,50.0,225000.0,47.0,53.0,50.16
2024-06-11,50.0964,50.0,,50.0,185000.0,47.0,53.0,50.14
2024-06-12,51.0793,50.0,,50.0,185000.0,47.0,53.0,51.18
2024-06-13,49.4028,50.0,50.0,50.0,146000.0,47.0,53.0,49.33
2024-06-14,48.4213,50.0,50.0,50.0,87000.0,47.0,53.0,48.38
2024-06-20,47.0247,50.0,50.0,50.0,82000.0,47.0,53.0,47.09
2024-06-21,50.3459,50.0,50.0,50.0,82000.0,47.0,53.0,50.27
2024-06-24,49.5783,50.0,50.0,50.0,83000.0,47.0,53.0,49.56
2024-06-25,,50.0,50.0,50.0,63000.0,47.0,53.0,50.4
2024-06-26,50.8764,50.0,50.0,50.0,93000.0,47.0,53.0,50.72
2024-06-27,50.4467,50.0,50.0,50.0,93000.0,47.0,53.0,50.37
2024-06-28,52.6454,50.0,50.0,51.37,298858.0,47.0,53.0,52.6
2024-07-01,50.6073,50.0,50.0,50.0,191000.0,47.0,53.0,50.64
2024-07-02,51.7992,50.0,50.0,50.0,171000.0,47.0,53.0,51.78
2024-07-03,52.5316,50.0,50.0,50.0,181000.0,47.0,53.0,52.56
2024-07-04,52.2586,50.0,50.0,50.0,240000.0,47.0,53.0,52.21
2024-07-05,52.4118,50.0,50.0,50.0,260000.0,47.0,53.0,52.4
2024-07-08,52.4476,50.0,,50.0,175000.0,47.0,53.0,52.42
2024-07-09,52.3546,50.0,50.0,50.0,175000.0,47.0,53.0,52.32
2024-07-10,52.2632,50.0,50.0,50.0,166000.0,47.0,53.0,52.22
2024-07-11,,50.0,50.0,50.0,107000.0,47.0,53.0,49.0
2024-07-12,50.1163,50.0,50.0,50.0,18000.0,47.0,53.0,50.15
2024-07-16,48.4364,50.0,50.0,50.0,9000.0,47.0,53.0,48.45
2024-07-17,47.8724,50.0,50.0,50.0,9000.0,47.0,53.0,47.85
2024-07-18,47.8833,50.0,50.0,50.0,9000.0,47.0,53.0,47.97
2024-07-19,49.6362,50.0,50.0,50.0,9000.0,47.0,53.0,49.63
2024-07-22,49.9972,50.0,50.0,50.0,5000.0,47.0,53.0,50.1
2024-07-23,51.1162,50.0,50.0,50.0,5000.0,47.0,53.0,51.06
2024-07-24,50.9549,50.0,50.0,50.0,5000.0,47.0,53.0,50.84
2024-07-25,48.9177,50.0,50.0,50.0,5000.0,47.0,53.0,48.92
2024-07-26,48.3286,50.0,50.0,50.0,5000.0,47.0,53.0,48.33
2024-07-29,47.9803,50.0,50.0,50.0,5000.0,47.0,53.0,47.95
2024-07-30,47.2575,50.0,50.0,50.0,5000.0,47.0,53.0,47.3
2024-07-31,47.0161,50.0,50.0,50.0,5000.0,47.0,53.0,47.02
2024-08-01,48.3066,50.0,50.0,50.0,5000.0,47.0,53.0,48.28
2024-08-02,51.0963,50.0,50.0,50.0,5000.0,47.0,53.0,51.11
2024-08-05,51.7523,50.0,50.0,50.0,5000.0,47.0,53.0,51.82
2024-08-06,52.7846,50.0,50.0,51.6,51544.0,47.0,53.0,52.75
2024-08-07,52.962,50.0,50.0,51.4,99644.0,47.0,53.0,52.95
2024-08-08,52.9476,50.0,50.0,51.3,127167.0,47.0,53.0,52.95
2024-08-09,52.3461,50.0,50.0,50.0,72000.0,47.0,53.0,52.37
2024-08-12,51.2359,50.0,50.0,50.0,72000.0,47.0,53.0,51.24
2024-08-13,49.9659,50.0,50.0,50.0,53000.0,47.0,53.0,49.96
2024-08-14,,50.0,50.0,50.0,24000.0,47.0,53.0,49.3
2024-08-15,50.3466,50.0,50.0,50.0,5000.0,47.0,53.0,50.36
2024-08-16,49.814,50.0,50.0,50.0,5000.0,47.0,53.0,49.8
2024-08-19,49.2389,50.0,50.0,50.0,5000.0,47.0,53.0,49.25
2024-08-20,49.3515,50.0,50.0,50.0,5000.0,47.0,53.0,49.39
2024-08-21,50.1215,50.0,50.0,50.0,5000.0,47.0,53.0,50.11
2024-08-22,,50.0,50.0,50.0,5000.0,47.0,53.0,50.54
2024-08-23,50.608,50.0,,50.0,5000.0,47.0,53.0,50.55
2024-08-26,49.854,50.0,50.0,50.0,5000.0,47.0,53.0,49.85
2024-08-27,50.1145,50.0,50.0,50.0,5000.0,47.0,53.0,50.15
2024-08-28,49.9654,50.0,50.0,50.0,5000.0,47.0,53.0,50.01
2024-08-29,52.5273,50.0,50.0,52.79,72481.0,47.0,53.0,52.49
2024-09-02,52.9439,50.0,50.0,52.49,82793.0,47.0,53.0,52.91
2024-09-03,52.991,50.0,50.0,52.74,267398.0,47.0,53.0,52.99
2024-09-04,,50.0,50.0,52.64,269508.0,47.0,53.0,52.99
2024-09-05,52.9911,50.0,50.0,52.59,299682.0,47.0,53.0,52.99
2024-09-06,52.9911,50.0,50.0,52.51,304696.0,47.0,53.0,52.99
2024-09-09,52.99,50.0,50.0,52.09,165446.0,47.0,53.0,52.97
2024-09-10,52.5283,50.0,50.0,50.0,41000.0,47.0,53.0,52.47
2024-09-11,52.2072,50.0,50.0,50.04,36450.0,47.0,53.0,52.24
2024-09-12,51.0595,50.0,50.0,50.0,27000.0,47.0,53.0,50.91
2024-09-13,49.1845,50.0,50.0,50.0,18000.0,47.0,53.0,49.2
2024-09-16,47.7959,50.0,50.0,50.0,9000.0,47.0,53.0,47.83
2024-09-17,47.3626,50.0,50.0,50.0,9000.0,47.0,53.0,47.36
2024-09-18,47.0385,50.0,50.0,50.0,5000.0,47.0,53.0,47.05
2024-09-19,47.4179,50.0,50.0,50.0,5000.0,47.0,53.0,47.44
2024-09-20,48.7372,50.0,50.0,50.0,5000.0,47.0,53.0,48.84
2024-09-23,50.2547,50.0,50.0,50.0,5000.0,47.0,53.0,50.2
2024-09-24,49.9075,50.0,50.0,50.0,5000.0,47.0,53.0,49.79
2024-09-25,47.2726,50.0,50.0,50.0,5000.0,47.0,53.0,47.47
2024-09-26,47.1152,50.0,50.0,50.0,5000.0,47.0,53.0,47.14
2024-09-27,48.4031,50.0,50.0,50.0,5000.0,47.0,53.0,48.4
2024-09-30,50.5749,50.0,50.0,50.0,5000.0,47.0,53.0,50.59
2024-10-01,49.6145,50.0,50.0,50.0,5000.0,47.0,53.0,49.59
2024-10-02,49.7813,50.0,50.0,50.0,5000.0,47.0,53.0,49.77
2024-10-03,49.7344,50.0,50.0,50.0,5000.0,47.0,53.0,49.75
2024-10-04,49.9949,50.0,50.0,50.0,5000.0,47.0,53.0,50.0
2024-10-07,49.8229,50.0,50.0,50.0,5000.0,47.0,53.0,49.82
2024-10-08,49.9565,50.0,50.0,50.0,5000.0,47.0,53.0,49.94
2024-10-09,49.8138,50.0,50.0,50.0,5000.0,47.0,53.0,49.82
2024-10-10,49.71,50.0,50.0,50.0,5000.0,47.0,53.0,49.63
2024-10-11,48.9504,50.0,50.0,50.0,5000.0,47.0,53.0,48.9
2024-10-14,48.4093,50.0,50.0,50.0,5000.0,47.0,53.0,48.38
2024-10-15,48.4173,50.0,50.0,50.0,5000.0,47.0,53.0,48.42
2024-10-16,48.5104,50.0,50.0,50.0,5000.0,47.0,53.0,48.54
2024-10-17,48.9438,50.0,50.0,50.0,5000.0,47.0,53.0,48.93
2024-10-18,49.103,50.0,50.0,50.0,5000.0,47.0,53.0,49.1
2024-10-21,49.305,50.0,50.0,50.0,5000.0,47.0,53.0,49.31
2024-10-22,49.2782,50.0,,50.0,5000.0,47.0,53.0,49.27
2024-10-23,49.1835,50.0,50.0,50.0,5000.0,47.0,53.0,49.17
2024-10-24,48.5443,50.0,50.0,50.0,5000.0,47.0,53.0,48.52
2024-10-25,48.7948,50.0,50.0,50.0,5000.0,47.0,53.0,48.79
2024-10-28,48.6841,50.0,50.0,50.0,5000.0,47.0,53.0,48.63
2024-10-30,48.6061,50.0,50.0,50.0,5000.0,47.0,53.0,48.61
2024-10-31,48.6169,50.0,50.0,50.0,5000.0,47.0,53.0,48.66
2024-11-01,49.381,50.0,50.0,50.0,5000.0,47.0,53.0,49.39
2024-11-04,49.8167,50.0,50.0,50.0,5000.0,47.0,53.0,49.82
2024-11-05,,50.0,50.0,50.0,5000.0,47.0,53.0,49.93
2024-11-06,49.9215,50.0,50.0,50.0,5000.0,47.0,53.0,49.89
2024-11-07,49.7506,50.0,50.0,50.0,5000.0,47.0,53.0,49.72
2024-11-08,49.5388,50.0,50.0,50.0,5000.0,47.0,53.0,49.53
2024-11-11,49.3882,50.0,50.0,50.0,5000.0,47.0,53.0,49.37
2024-11-12,49.3224,50.0,50.0,50.0,5000.0,47.0,53.0,49.31
2024-11-13,48.9834,50.0,50.0,50.0,5000.0,47.0,53.0,49.0
2024-11-14,49.0536,50.0,50.0,50.0,5000.0,47.0,53.0,49.07
2024-11-15,49.1647,50.0,50.0,50.0,5000.0,47.0,53.0,49.18
2024-11-18,49.1519,50.0,50.0,50.0,5000.0,47.0,53.0,49.14
2024-11-19,49.1692,50.0,50.0,50.0,5000.0,47.0,53.0,49.17
2024-11-20,49.2678,50.0,50.0,50.0,5000.0,47.0,53.0,49.28
2024-11-21,49.3296,50.0,50.0,50.0,5000.0,47.0,53.0,49.32
2024-11-22,49.425,50.0,50.0,50.0,5000.0,47.0,53.0,49.42
2024-11-25,49.379,50.0,50.0,50.0,5000.0,47.0,53.0,49.38
2024-11-26,49.3205,50.0,50.0,50.0,5000.0,47.0,53.0,49.31
2024-11-27,49.3514,50.0,50.0,50.0,5000.0,47.0,53.0,49.36
2024-11-28,49.4125,50.0,50.0,50.0,5000.0,47.0,53.0,49.43
2024-11-29,49.7151,50.0,50.0,50.0,5000.0,47.0,53.0,49.7
2024-12-02,49.7118,50.0,50.0,50.0,5000.0,47.0,53.0,49.68
2024-12-03,49.5828,50.0,50.0,50.0,5000.0,47.0,53.0,49.57
2024-12-04,49.3714,50.0,50.0,50.0,5000.0,47.0,53.0,49.38
2024-12-05,49.4838,50.0,50.0,50.0,5000.0,47.0,53.0,49.51
2024-12-06,50.009,50.0,50.0,50.0,5000.0,47.0,53.0,50.07
2024-12-09,50.0604,50.0,50.0,50.0,5000.0,47.0,53.0,50.05
2024-12-10,49.9179,50.0,50.0,50.0,5000.0,47.0,53.0,49.88
2024-12-11,49.5271,50.0,50.0,50.0,5000.0,47.0,53.0,49.53
2024-12-12,49.3312,50.0,50.0,50.0,5000.0,47.0,53.0,49.34
2024-12-13,49.3182,50.0,50.0,50.0,5000.0,47.0,53.0,49.3
2024-12-16,49.2055,50.0,50.0,50.0,5000.0,47.0,53.0,49.21
2024-12-17,49.2439,50.0,50.0,50.0,5000.0,47.0,53.0,49.25
2024-12-18,49.3302,50.0,50.0,50.0,5000.0,47.0,53.0,49.33
2024-12-19,49.2447,50.0,50.0,50.0,5000.0,47.0,53.0,49.23
2024-12-20,49.3466,50.0,50.0,50.0,5000.0,47.0,53.0,49.34
2024-12-23,49.296,50.0,50.0,50.0,5000.0,47.0,53.0,49.3
2024-12-24,49.309,50.0,50.0,50.0,5000.0,47.0,53.0,49.36
2024-12-25,49.4242,50.0,,50.0,5000.0,47.0,53.0,49.43
2024-12-26,48.7801,47.5,,50.0,4000.0,46.0,49.0,48.67
2024-12-27,47.0796,47.5,47.5,49.38,4000.0,46.0,49.0,47.07
2024-12-30,47.0615,47.5,47.5,48.75,4000.0,46.0,49.0,47.06
2024-12-31,48.7972,47.5,,48.13,4000.0,46.0,49.0,48.73
2025-01-02,46.6232,47.5,,48.0,5000.0,46.0,49.0,46.6
2025-01-03,46.7629,47.5,47.5,48.0,5000.0,46.0,49.0,46.79
2025-01-06,46.9186,47.5,47.5,48.0,5000.0,46.0,49.0,46.91
2025-01-07,46.8244,47.5,47.5,48.0,5000.0,46.0,49.0,46.81
2025-01-08,46.6829,47.5,47.5,47.5,5000.0,46.0,49.0,46.69
2025-01-09,46.636,47.5,47.5,47.5,5000.0,46.0,49.0,46.64
2025-01-10,46.6822,47.5,47.5,47.5,5000.0,46.0,49.0,46.68
2025-01-13,46.4987,47.5,47.5,47.5,5000.0,46.0,49.0,46.49
2025-01-14,46.5284,47.5,,47.5,4500.0,46.0,49.0,46.53
2025-01-15,46.6073,47.5,,47.5,4000.0,46.0,49.0,46.61
2025-01-16,46.6784,47.5,47.5,47.5,4000.0,46.0,49.0,46.68
2025-01-17,46.7211,47.5,,47.5,3000.0,46.0,49.0,46.73
2025-01-20,46.6422,47.5,,47.5,2000.0,46.0,49.0,46.65
2025-01-21,46.5125,47.5,,47.5,1500.0,46.0,49.0,46.51
2025-01-22,,47.5,,47.5,1000.0,46.0,49.0,46.44
2025-01-23,46.2088,45.0,,47.5,0.0,43.5,46.5,46.21
2025-01-24,,45.0,45.0,45.0,1000.0,43.5,46.5,44.28
2025-01-27,44.3334,45.0,45.0,45.0,2000.0,43.5,46.5,44.34
2025-01-28,44.3578,45.0,45.0,45.0,3000.0,43.5,46.5,44.36
2025-01-29,44.3841,45.0,45.0,45.0,4000.0,43.5,46.5,44.38
2025-01-30,44.4767,45.0,45.0,45.0,5000.0,43.5,46.5,44.47
2025-01-31,44.487,45.0,45.0,45.0,5000.0,43.5,46.5,44.49
2025-02-03,44.4889,45.0,45.0,45.0,5000.0,43.5,46.5,44.49
2025-02-04,44.5905,45.0,45.0,45.0,5000.0,43.5,46.5,44.59
2025-02-05,44.6477,45.0,45.0,45.0,5000.0,43.5,46.5,44.64
2025-02-06,44.6111,45.0,45.0,45.0,5000.0,43.5,46.5,44.61
2025-02-07,44.6453,45.0,45.0,45.0,5000.0,43.5,46.5,44.65
2025-02-10,44.5928,45.0,45.0,45.0,5000.0,43.5,46.5,44.6
