tarih,tufe,cekirdek_b,cekirdek_c,hizmet,temel_mal,kira,enerji,gida,islenmemis_gida,islenmis_gida,alkol_tutun_altin,yonetilen_haric,mallar,yi_ufe,ykke,ito_ist,ana_01,ana_02,ana_03,ana_04,ana_05,ana_06,ana_07,ana_08,ana_09,ana_10,ana_11,ana_12,ana_13,oktg01,oktg02,oktg03,oktg04,oktg05,oktg06,oktg07,oktg08,oktg09,oktg10,oktg11,oktg12,oktg13,oktg14,oktg15,oktg16,oktg17,oktg18,oktg19,oktg20,oktg21,oktg22,oktg23,oktg24,oktg25,oktg26,oktg27,oktg28,pka_ay_cari,pka_ay_1,pka_ay_2,pka_yilsonu,pka_12a,pka_24a,pka_5y,pka_12a_medyan,pka_12a_std,pka_12a_n,pka_faiz_12a,reel_kesim_12a,hanehalki_12a
2012-03-01,6.40733008,6.55933,6.945053,5.68568,8.59485,5.154971,8.229378,4.874231,4.544998,5.192929,5.967344,6.210359,6.840714,203.64382901,,,4.87423097,7.14049525,17.41816105,6.21436969,6.10391606,6.49438805,6.27033794,21.73613378,7.66839136,5.88739548,4.05869839,4.34915337,5.65971462,6.40733,6.051831,6.55933,6.945053,6.680552,6.372167,6.210359,6.840714,8.229378,4.874231,4.544998,5.017888,4.284801,5.192929,4.716851,5.472821,8.184152,8.59485,17.947977,7.045976,7.170145,5.967344,5.68568,5.154971,4.058698,5.530385,17.512557,5.646672,,,,,,,,,,,,,
2012-04-01,6.50440132,6.673469,7.089451,5.719408,8.907436,5.174794,8.480904,4.868205,4.508874,5.215765,5.9578,6.289323,6.967813,203.81221155,,,4.86820486,7.14381574,19.71810394,6.40945155,6.15336086,6.52845302,6.28700754,21.74072872,7.74286896,5.91825002,4.10714336,4.37872828,5.6754157,6.504401,6.105795,6.673469,7.089451,6.810451,6.473875,6.289323,6.967813,8.480904,4.868205,4.508874,4.963113,4.260373,5.215765,4.74243,5.493534,8.425546,8.907436,20.364351,7.081798,7.240441,5.9578,5.719408,5.174794,4.107143,5.580665,17.521125,5.670364,,,,,,,,,,,,,
2012-05-01,6.49057888,6.752488,7.185319,5.752081,9.097976,5.19207,8.319996,4.751477,4.235013,5.247944,5.949573,6.265914,6.933212,204.8918408,,,4.75147686,7.15356966,21.41359223,6.41206665,6.12379497,6.53496545,6.20207321,21.64632046,7.8610956,5.98316099,4.144754,4.38194661,5.68803096,6.490579,6.089923,6.752488,7.185319,6.851197,6.458747,6.265914,6.933212,8.319996,4.751477,4.235013,4.429634,4.157272,5.247944,4.778287,5.522923,8.571639,9.097976,22.14394,7.036056,7.292358,5.949573,5.752081,5.19207,4.144754,5.644637,17.519697,5.697362,,,,,,,,,,,,,
2012-06-01,6.4324618,6.781755,7.214358,5.797402,9.100466,5.220258,8.182863,4.588995,3.874152,5.273635,5.957471,6.186638,6.828039,201.83124045,,,4.58899506,7.15336213,21.23814963,6.42113794,6.15414331,6.54348169,6.11669224,21.98312041,8.0008784,6.0832927,4.16487492,4.41785926,5.73277338,6.432462,6.093386,6.781755,7.214358,6.855027,6.397916,6.186638,6.828039,8.182863,4.588995,3.874152,3.575691,4.122964,5.273635,4.818483,5.538037,8.575509,9.100466,21.957737,7.042669,7.343816,5.957471,5.797402,5.220258,4.164875,5.629529,17.87526,5.759622,,,,,,,,,,,,,
2012-07-01,6.41769691,6.772609,7.193673,5.838243,8.982157,5.246264,8.098791,4.605734,3.880015,5.300883,5.949079,6.170721,6.788299,201.1973297,,,4.60573425,7.15336213,20.30748144,6.38181256,6.12532858,6.54498456,6.13934107,21.99701421,8.02665309,6.14936799,4.18762703,4.59398916,5.75115032,6.417697,6.099446,6.772609,7.193673,6.835177,6.382467,6.170721,6.788299,8.098791,4.605734,3.880015,3.582197,4.128173,5.300883,4.854796,5.55847,8.481177,8.982157,20.978395,7.010154,7.364951,5.949079,5.838243,5.246264,4.187627,5.7223,17.933807,5.797639,,,,,,,,,,,,,
2012-08-01,6.4535096,6.763463,7.173385,5.862485,8.893737,5.277726,8.284507,4.672914,3.991413,5.326055,5.952535,6.21348,6.830094,201.71238219,,,4.67291423,7.1531546,19.37407196,6.42522475,6.16910509,6.52845302,6.23647792,21.97837072,8.10390349,6.20787518,4.21347467,4.69591427,5.77504735,6.45351,6.147928,6.763463,7.173385,6.85642,6.419802,6.21348,6.830094,8.284507,4.672914,3.991413,3.736448,4.212235,5.326055,4.891566,5.575264,8.413452,8.893737,19.994788,7.022278,7.400329,5.952535,5.862485,5.277726,4.213475,5.731979,17.948086,5.823535,,,,,,,,,,,,,
2012-09-01,6.52010864,6.782486,7.181739,5.913339,8.833337,5.303004,8.485728,4.773126,4.145743,5.374841,6.018846,6.296189,6.904778,203.79240184,,,4.77312622,7.1737001,18.86556254,6.47811846,6.18405856,6.53195971,6.33884567,22.25600583,8.12024821,6.13394072,4.27569473,4.99028221,5.89217474,6.520109,6.212282,6.782486,7.181739,6.906221,6.48868,6.296189,6.904778,8.485728,4.773126,4.145743,3.986398,4.304379,5.374841,4.944552,5.620887,8.382975,8.833337,19.460343,6.994172,7.437544,6.018846,5.913339,5.303004,4.275695,5.810114,18.195124,5.832902,,,,,,,,,,,,,
2012-10-01,6.64796623,6.86992,7.273231,5.957343,8.997101,5.338285,8.941575,4.852582,4.23785,5.442312,6.051426,6.412294,7.072301,204.14897664,,,4.85258161,7.2079426,20.15122787,6.69154757,6.21455281,6.53446449,6.46784702,22.44902639,8.14491104,6.15082339,4.30448312,5.14933085,5.93129521,6.647966,6.299433,6.86992,7.273231,7.045871,6.621286,6.412294,7.072301,8.941575,4.852582,4.23785,4.256075,4.278514,5.442312,4.983377,5.707655,8.51891,8.997101,20.807827,6.997478,7.4743,6.051426,5.957343,5.338285,4.304483,5.860395,18.479289,5.853288,,,,,,,,,,,,,
2012-11-01,6.67309794,6.933208,7.336878,5.973153,9.133468,5.368655,8.916423,4.846779,4.163333,5.501998,6.034971,6.437263,7.101763,207.53643722,,,4.84677869,7.20877272,21.41633352,6.72897695,6.22780244,6.53145876,6.40575207,22.43754108,8.13824731,6.1551896,4.33311673,5.43966625,5.92572595,6.673098,6.304627,6.933208,7.336878,7.092885,6.647357,6.437263,7.101763,8.916423,4.846779,4.163333,4.142748,4.229299,5.501998,5.02403,5.780148,8.620499,9.133468,22.13399,6.962207,7.499569,6.034971,5.973153,5.368655,4.333117,5.857562,18.536408,5.847778,,,,,,,,,,,,,
2012-12-01,6.6985438,6.947476,7.338469,5.995023,9.101712,5.388296,8.911599,4.921993,4.262437,5.554677,6.02115,6.466601,7.12917,207.28881583,,,4.92199348,7.20918778,21.09560251,6.74572963,6.24122372,6.53396354,6.38910473,22.66450454,8.11879149,6.15635392,4.35014212,5.55058261,5.92854092,6.698544,6.317036,6.947476,7.338469,7.103681,6.674071,6.466601,7.12917,8.911599,4.921993,4.262437,4.4523,4.188525,5.554677,5.103051,5.813736,8.591957,9.101712,21.795698,6.960554,7.51519,6.02115,5.995023,5.388296,4.350142,5.857326,18.740607,5.856869,,,,,,,,,,,,,
2013-01-01,6.80880919,6.944549,7.326137,6.051674,8.985271,5.411028,8.956047,5.118846,4.616111,5.586856,6.741193,6.522156,7.265518,206.91243132,,,5.11884644,8.23708539,19.63038264,6.79258529,6.30916525,6.56652565,6.4255024,22.64577382,8.1659931,6.1627577,4.39146739,5.6969247,6.00639541,6.808809,6.406208,6.944549,7.326137,7.106815,6.739087,6.522156,7.265518,8.956047,5.118846,4.616111,5.329118,4.211696,5.586856,5.148957,5.836127,8.681452,8.985271,20.253482,7.005194,7.547352,6.741193,6.051674,5.411028,4.391467,5.908079,18.76631,5.958799,0.85,0.52,0.5,6.32,6.1,5.79,,6.0,0.59,71.0,5.45,,
2013-02-01,6.82922871,6.944549,7.320171,6.076706,8.933588,5.430669,9.013932,5.164154,4.686279,5.606059,6.773115,6.539635,7.284361,206.64500022,,,5.16415387,8.30536286,18.38172473,6.80951563,6.37327212,6.59457916,6.52897548,22.66427655,8.09358563,6.18342442,4.41313607,5.74767998,5.9947436,6.829229,6.452092,6.944549,7.320171,7.11378,6.757111,6.539635,7.284361,9.013932,5.164154,4.686279,5.3883,4.28983,5.606059,5.200801,5.832769,8.648556,8.933588,18.93869,7.125887,7.566649,6.773115,6.076706,5.430669,4.413136,5.939238,18.810577,5.983593,0.53,0.5,0.69,6.59,6.07,5.78,,6.03,0.6,80.0,5.45,,
2013-03-01,6.87446579,6.974547,7.348016,6.102001,8.963477,5.455584,8.988435,5.269276,4.853659,5.645244,6.768178,6.590196,7.339174,208.32882566,,,5.26927602,8.3049478,18.53934894,6.82505284,6.37882418,6.62613936,6.52592244,22.66934178,8.13902656,6.18895495,4.44037669,5.82017492,6.00965147,6.874466,6.474313,6.974547,7.348016,7.135372,6.804424,6.590196,7.339174,8.988435,5.269276,4.853659,5.716111,4.356469,5.645244,5.251731,5.863557,8.671293,8.963477,19.103572,7.137461,7.585486,6.768178,6.102001,5.455584,4.440377,5.967329,18.814861,6.007836,0.48,0.669,0.45,6.58,6.18,5.88,,6.07,0.67,87.0,5.43,,
2013-04-01,6.90336726,7.074053,7.474912,6.134675,9.229361,5.483044,8.900229,5.200757,4.718431,5.646801,6.716676,6.621719,7.366923,207.26900612,,,5.20075691,8.30453274,20.90234152,6.83600155,6.40698028,6.64768045,6.48492653,22.64946869,8.2707938,6.22650434,4.47535613,5.83286293,5.96488823,6.903367,6.482682,7.074053,7.474912,7.200495,6.835001,6.621719,7.366923,8.900229,5.200757,4.718431,5.264899,4.42185,5.646801,5.288957,5.840606,8.864794,9.229361,21.582488,7.147381,7.613512,6.716676,6.134675,5.483044,4.475356,5.995184,18.871979,6.038691,0.65,0.48,-0.08,6.6,6.13,5.85,,6.04,0.59,80.0,5.35,,
2013-05-01,6.91341994,7.16551,7.5851,6.18105,9.431109,5.507959,8.838898,5.087377,4.467076,5.677942,6.686894,6.632643,7.360757,209.33912092,,,5.08737675,8.30474027,22.75134209,6.83382866,6.39329944,6.65669765,6.4940691,22.70739493,8.35282801,6.33420415,4.50878781,5.80311264,5.94707054,6.91342,6.500862,7.16551,7.5851,7.265967,6.8453,6.632643,7.360757,8.838898,5.087377,4.467076,4.532888,4.474837,5.677942,5.343085,5.85544,9.015242,9.431109,23.525538,7.14187,7.641998,6.686894,6.18105,5.507959,4.508788,6.044049,18.994784,6.097645,0.46,-0.11,0.04,6.51,6.15,5.8,,6.1,0.62,78.0,4.98,,
2013-06-01,6.96619654,7.19624,7.616526,6.254301,9.399353,5.542149,8.905397,5.18,4.625568,5.701297,6.677021,6.693505,7.405293,212.38981641,,,5.18000031,8.30411768,22.35522559,6.85264601,6.40647204,6.66621581,6.58969967,22.70427633,8.58105866,6.45995095,4.53695709,5.73759538,5.951209,6.966197,6.538667,7.19624,7.616526,7.299051,6.900982,6.693505,7.405293,8.905397,5.18,4.625568,4.931213,4.481663,5.701297,5.384651,5.866076,8.987668,9.399353,23.106226,7.140768,7.672322,6.677021,6.254301,5.542149,4.536957,6.107076,19.056187,6.249163,-0.02,0.11,0.31,6.53,6.2,5.87,,6.2,0.62,72.0,5.16,,
2013-07-01,6.98787264,7.212337,7.63204,6.303838,9.362615,5.570337,9.013588,5.191606,4.630674,5.719462,6.651846,6.718161,7.414885,214.49955063,,,5.19160615,8.29706165,21.30805254,6.88308097,6.4155318,6.69627314,6.73854908,22.89107694,8.61056931,6.51234545,4.56342384,5.8318812,5.92912547,6.987873,6.586282,7.212337,7.63204,7.325867,6.924156,6.718161,7.414885,9.013588,5.191606,4.630674,4.916313,4.499804,5.719462,5.419137,5.872794,8.952354,9.362615,22.003222,7.253195,7.686565,6.651846,6.303838,5.570337,4.563424,6.14815,19.253246,6.315832,0.13,0.3,0.71,7.2,6.45,6.13,,6.5,0.74,67.0,5.37,,
2013-08-01,6.98064727,7.22258,7.630448,6.342308,9.301592,5.601616,9.043219,5.151655,4.504903,5.768768,6.69907,6.707237,7.386793,214.58869433,,,5.15165526,8.29830683,20.53774986,6.90635343,6.41490007,6.72182188,6.78596936,22.85538866,8.70452018,6.59006396,4.5982485,5.89973069,5.99935004,6.980647,6.627261,7.22258,7.630448,7.342931,6.916431,6.707237,7.386793,9.043219,5.151655,4.504903,4.462373,4.582249,5.768768,5.433754,5.945847,8.91704,9.301592,21.191604,7.284057,7.692997,6.69907,6.342308,5.601616,4.598249,6.179074,19.253246,6.372031,0.32,0.66,1.06,7.33,6.45,6.23,,6.5,0.74,63.0,5.4,,
2013-09-01,7.03405216,7.276723,7.681366,6.399223,9.340821,5.636533,9.168293,5.189597,4.519466,5.830789,6.722106,6.76529,7.439208,216.48052173,,,5.18959744,8.29955201,20.07035979,6.95424217,6.46446274,6.73234194,6.91957238,22.92178866,8.69729965,6.75597989,4.66619529,5.82662379,6.05714903,7.034052,6.692192,7.276723,7.681366,7.40701,6.972113,6.76529,7.439208,9.168293,5.189597,4.519466,4.500149,4.58207,5.830789,5.460018,6.031495,8.953321,9.340821,20.696958,7.408057,7.729753,6.722106,6.399223,5.636533,4.666195,6.267832,19.303225,6.415007,0.69,1.09,0.7,7.44,6.64,6.21,,6.55,0.77,74.0,5.34,,
2013-10-01,7.16065316,7.392691,7.817809,6.425836,9.636594,5.66945,9.133149,5.3927,4.871059,5.8775,6.650529,6.916039,7.613241,217.96625006,,,5.3926997,8.23874563,21.98926328,6.97862785,6.56683769,6.74586774,6.94226809,22.93707672,8.77245097,6.77460904,4.71015175,5.8429681,6.03181208,7.160653,6.725667,7.392691,7.817809,7.495814,7.108259,6.916039,7.613241,9.133149,5.3927,4.871059,5.338352,4.626795,5.8775,5.516886,6.070961,9.165689,9.636594,22.709656,7.516075,7.80694,6.650529,6.425836,5.66945,4.710152,6.309851,19.318932,6.411426,1.12,0.7,0.45,7.39,6.61,6.2,,6.7,0.65,71.0,5.27,,
2013-11-01,7.16128146,7.438054,7.866737,6.448496,9.725014,5.707822,9.155545,5.320386,4.701598,5.906564,6.600837,6.915415,7.603991,219.3133104,,,5.32038637,8.18561787,22.70885208,7.0091589,6.60085374,6.79746617,6.93646325,22.89623826,8.81995646,6.77460904,4.7404879,5.82962859,6.04434636,7.161281,6.749042,7.438054,7.866737,7.535515,7.111478,6.915415,7.603991,9.155545,5.320386,4.701598,4.774863,4.707084,5.906564,5.54749,6.098671,9.222289,9.725014,23.464418,7.497337,7.874938,6.600837,6.448496,5.707822,4.740488,6.295215,19.321788,6.436771,0.59,0.36,0.73,7.71,6.74,6.28,,6.75,0.62,77.0,5.07,,
2013-12-01,7.19426683,7.441346,7.857986,6.473528,9.66586,5.738738,9.370203,5.397833,4.811294,5.949642,6.427079,6.965976,7.641333,221.74,,,5.39783306,7.96791858,22.12358652,7.07140293,6.61316173,6.85056746,7.01203124,22.91790123,8.7948167,6.7751912,4.77902719,5.79745654,6.04468846,7.194267,6.795215,7.441346,7.857986,7.566858,7.15686,6.965976,7.641333,9.370203,5.397833,4.811294,4.802356,4.870537,5.949642,5.598649,6.135897,9.132794,9.66586,22.84611,7.491275,7.894695,6.427079,6.473528,5.738738,4.779027,6.279163,19.32036,6.467625,0.42,0.68,0.51,7.35,6.74,6.37,,6.8,0.48,70.0,5.28,,
2014-01-01,7.33657515,7.479392,7.882251,6.533605,9.624763,5.767108,9.440837,5.67615,5.261425,6.0345,6.913964,7.093317,7.826328,229.1,,,5.6761501,8.56166279,20.44454597,7.10622697,6.71654476,6.97831113,7.18939018,22.8509035,8.93339106,6.77897525,4.86152295,5.76068794,6.18694606,7.336575,6.948163,7.479392,7.882251,7.612828,7.27627,7.093317,7.826328,9.440837,5.67615,5.261425,5.369203,5.253843,6.0345,5.708959,6.203072,9.229061,9.624763,21.076471,7.748094,7.97326,6.913964,6.533605,5.767108,4.861523,6.280579,19.241822,6.573964,1.06,0.6,0.64,7.44,7.06,6.5,,7.0,0.82,70.0,5.44,,
2014-02-01,7.36798979,7.544144,7.937544,6.583669,9.683295,5.791841,9.440148,5.683292,5.18426,6.134149,6.938975,7.127025,7.848939,232.27,,,5.68329216,8.56373809,19.40970874,7.13855377,6.8057177,7.03141242,7.35185364,22.95640654,8.94638106,6.79352928,4.9303984,5.7356082,6.26007131,7.36799,7.029543,7.544144,7.937544,7.669593,7.309421,7.127025,7.848939,9.440148,5.683292,5.18426,5.044121,5.328205,6.134149,5.816985,6.296558,9.280823,9.683295,19.984838,8.034121,8.066069,6.938975,6.583669,5.791841,4.930398,6.332748,19.261814,6.624378,0.69,0.66,0.74,7.92,7.21,6.63,,7.1,0.73,79.0,9.33,,
2014-03-01,7.45092444,7.638528,8.032616,6.626618,9.863872,5.813482,9.389498,5.802475,5.330458,6.221602,6.95691,7.223155,7.952742,233.98,,,5.80247524,8.56207785,19.8921759,7.15523277,6.86705099,7.09152709,7.41634092,23.03600697,9.01289188,6.8066279,4.99602354,5.87138645,6.33248776,7.450924,7.082642,7.638528,8.032616,7.742378,7.396645,7.223155,7.952742,9.389498,5.802475,5.330458,5.382424,5.357842,6.221602,5.936659,6.362053,9.424014,9.863872,20.488013,8.205517,8.14785,6.95691,6.626618,5.813482,4.996024,6.357535,19.293229,6.668456,0.65,0.78,0.59,7.98,7.31,6.62,,7.3,0.8,75.0,9.79,,
2014-04-01,7.55113714,7.785226,8.202871,6.662981,10.253669,5.840033,9.297157,5.884832,5.42786,6.285699,6.916926,7.338011,8.086349,234.18,,,5.88483209,8.56415315,22.4977727,7.1723848,6.97478117,7.15715227,7.37628599,22.99637913,9.09826913,6.87241211,5.03378895,5.88657704,6.32552626,7.551137,7.109191,7.785226,8.202871,7.847899,7.501893,7.338011,8.086349,9.297157,5.884832,5.42786,5.633214,5.362153,6.285699,6.001749,6.42503,9.714267,10.253669,23.225623,8.28102,8.229173,6.916926,6.662981,5.840033,5.033789,6.390583,19.297513,6.714462,0.76,0.59,0.3,8.12,7.22,6.58,,7.3,0.73,71.0,9.34,,
2014-05-01,7.58098105,7.893878,8.326187,6.707248,10.505855,5.874768,9.246852,5.805377,5.232866,6.334746,6.894548,7.368598,8.109303,232.96,,,5.8053767,8.55128627,24.56470588,7.19820419,6.96380337,7.22728605,7.33961953,22.91614134,9.19549981,6.94023388,5.08950841,5.79688702,6.36084505,7.580981,7.117849,7.893878,8.326187,7.928694,7.533757,7.368598,8.109303,9.246852,5.805377,5.232866,5.225864,5.295874,6.334746,6.077117,6.456379,9.902931,10.505855,25.394675,8.218744,8.311414,6.894548,6.707248,5.874768,5.089508,6.437795,19.297513,6.757989,0.63,0.25,0.17,8.33,7.21,6.66,,7.3,0.8,73.0,9.08,,
2014-06-01,7.60454203,7.9279,8.351646,6.766007,10.471607,5.919142,9.284409,5.826133,5.215277,6.397286,6.893232,7.388885,8.115469,233.09,,,5.82613331,8.54630555,24.25768132,7.2149736,6.99617399,7.29842174,7.37611922,22.81470036,9.38509006,7.05957691,5.1365604,5.77031181,6.40770177,7.604542,7.159981,7.9279,8.351646,7.962823,7.558862,7.388885,8.115469,9.284409,5.826133,5.215277,5.095328,5.347065,6.397286,6.146546,6.513758,9.87584,10.471607,25.069175,8.173553,8.380331,6.893232,6.766007,5.919142,5.13656,6.527733,19.297513,6.829616,0.22,0.15,0.15,8.29,7.19,6.62,,7.23,0.72,64.0,8.44,,
2014-07-01,7.63909814,7.961556,8.375911,6.847427,10.394395,5.958605,9.350563,5.843542,5.191068,6.460345,7.033752,7.406363,8.127117,234.79,,,5.84354207,8.71668793,23.46270702,7.25519128,7.01284212,7.32046378,7.42807475,23.21716031,9.57118614,7.10149252,5.19026777,5.68068952,6.52146395,7.639098,7.224046,7.961556,8.375911,8.001479,7.586542,7.406363,8.127117,9.350563,5.843542,5.191068,4.977174,5.380654,6.460345,6.19405,6.586531,9.853588,10.394395,24.229129,8.176859,8.429492,7.033752,6.847427,5.958605,5.190268,6.604216,19.728758,6.91061,0.06,0.12,0.6,8.3,7.27,6.73,,7.3,0.8,63.0,8.07,,
2014-08-01,7.64632351,7.971068,8.368751,6.910665,10.266123,5.999887,9.309561,5.895322,5.228138,6.527297,7.008577,7.412605,8.106219,235.78,,,5.89532199,8.67663458,22.30862364,7.27836556,7.03482412,7.33248672,7.42371376,23.19525446,9.704658,7.15446918,5.2755495,5.60418778,6.57243455,7.646324,7.259253,7.971068,8.368751,8.004613,7.595876,7.412605,8.106219,9.309561,5.895322,5.228138,4.981581,5.438132,6.527297,6.223284,6.677777,9.747646,10.266123,23.012414,8.166388,8.477275,7.008577,6.910665,5.999887,5.27555,6.674089,19.775881,6.964054,0.15,0.57,1.02,8.7,7.35,6.8,,7.44,0.77,63.0,8.39,,
2014-09-01,7.65700448,8.001066,8.39222,6.972586,10.22129,6.052081,9.294745,5.9134,5.216412,6.577641,6.924166,7.42509,8.091488,237.79,,,5.91340032,8.57971792,21.76447744,7.31427174,7.06303449,7.36304501,7.4316552,23.16549925,9.74816228,7.28196247,5.3394721,5.54438599,6.61864094,7.657004,7.288688,8.001066,8.39222,8.026553,7.612291,7.42509,8.091488,9.294745,5.9134,5.216412,4.925127,5.453938,6.577641,6.252974,6.741593,9.691046,10.22129,22.436748,8.166939,8.532868,6.924166,6.972586,6.052081,5.339472,6.791883,19.775881,7.011714,0.53,1.04,0.47,8.89,7.44,6.8,,7.5,0.63,75.0,8.31,,
2014-10-01,7.80245427,8.119229,8.524287,7.015273,10.499628,6.098273,9.538002,6.070079,5.450177,6.646929,6.931077,7.5568,8.290187,239.97,,,6.07007921,8.57951039,23.93009709,7.5287139,7.07711809,7.41464343,7.41839141,23.15090374,9.74701343,7.31980294,5.38559544,5.55051661,6.66895382,7.802454,7.349579,8.119229,8.524287,8.159586,7.764852,7.5568,8.290187,9.538002,6.070079,5.450177,5.519047,5.468667,6.646929,6.323545,6.809608,9.907284,10.499628,24.709561,8.164735,8.570083,6.931077,7.015273,6.098273,5.385595,6.856563,19.803012,7.038711,1.38,0.55,0.43,9.16,7.54,6.79,,7.5,0.72,66.0,8.37,,
2014-11-01,7.81659086,8.173737,8.576796,7.016854,10.635372,6.127734,9.400869,6.08481,5.420673,6.710247,6.902611,7.569284,8.310742,237.65,,,6.0848097,8.57971792,24.9128498,7.54429835,7.13817296,7.43167592,7.28709147,23.12112125,9.54352064,7.33784993,5.41949144,5.55002468,6.66232993,7.816591,7.345539,8.173737,8.576796,8.183964,7.779979,7.569284,8.310742,9.400869,6.08481,5.420673,5.459655,5.457171,6.710247,6.400054,6.863628,10.004519,10.635372,25.738653,8.167491,8.608677,6.902611,7.016854,6.127734,5.419491,6.767097,19.803012,7.033753,0.46,0.41,0.92,9.22,7.5,6.87,,7.5,0.67,68.0,8.3,,
2014-12-01,7.78203475,8.152154,8.544177,7.029238,10.525781,6.159923,9.226179,6.085033,5.400436,6.732565,6.924166,7.527462,8.25216,235.84,,,6.08503289,8.57868027,23.98903484,7.55418764,7.1464428,7.44119408,7.15896717,23.10368354,9.53977482,7.33843209,5.44735117,5.55782671,6.71539121,7.782035,7.340922,8.152154,8.544177,8.144611,7.743609,7.527462,8.25216,9.226179,6.085033,5.400436,5.323872,5.507824,6.732565,6.429059,6.881262,9.925667,10.525781,24.764996,8.14269,8.650027,6.924166,7.029238,6.159923,5.447351,6.766388,19.803012,7.026314,0.31,0.8,0.47,9.02,7.21,6.72,,7.0,0.72,63.0,8.24,,
2015-01-01,7.86779672,8.179225,8.562873,7.103543,10.449814,6.194658,9.153822,6.299071,5.755245,6.79251,7.223964,7.587699,8.344658,236.61,,,6.29907142,8.93812276,22.31410623,7.63881688,7.29060817,7.55240621,7.12779699,23.50929461,9.54183188,7.3398875,5.49657003,5.6522417,6.8569794,7.867797,7.42461,8.179225,8.562873,8.160631,7.816993,7.587699,8.344658,9.153822,6.299071,5.755245,6.113596,5.619007,6.79251,6.465144,6.955715,9.937277,10.449814,23.001042,8.333375,8.701945,7.223964,7.103543,6.194658,5.49657,6.761667,20.05719,7.154967,0.72,0.41,0.56,6.82,6.81,6.38,,6.9,0.66,77.0,7.92,8.6,22.35
2015-02-01,7.92402893,8.180688,8.550939,7.151763,10.340845,6.224301,9.258567,6.462,6.02173,6.842075,7.226104,7.650121,8.405638,239.46,,,6.4619996,8.89869201,20.84614506,7.67397511,7.30727187,7.61402375,7.25235998,23.64445102,9.67576911,7.33435697,5.55476591,5.7003487,6.89714465,7.924029,7.49589,8.180688,8.550939,8.179088,7.877503,7.650121,8.405638,9.258567,6.462,6.02173,6.52892,5.803835,6.842075,6.491637,7.019531,9.852137,10.340845,21.457405,8.425962,8.741457,7.226104,7.151763,6.224301,5.554766,6.783385,20.274241,7.190781,0.49,0.61,0.73,6.77,6.69,6.42,,6.75,0.53,73.0,7.5,8.4,23.65
2015-03-01,8.0179587,8.230441,8.60305,7.192077,10.409962,6.250307,9.407071,6.621803,6.286324,6.887488,7.234824,7.756238,8.527597,241.97,,,6.62180314,8.89806941,21.06681896,7.72940485,7.34887865,7.68916709,7.31753249,23.70001998,9.73964762,7.34920208,5.63370181,5.70834937,6.95694533,8.017959,7.562552,8.230441,8.60305,8.242819,7.97567,7.756238,8.527597,9.407071,6.621803,6.286324,6.9667,5.972676,6.887488,6.494834,7.090905,9.908252,10.409962,21.68625,8.461234,8.803942,7.234824,7.192077,6.250307,5.633702,6.772762,20.251393,7.233206,0.69,0.73,0.49,6.98,6.78,6.51,,6.8,0.61,63.0,7.54,8.6,27.3
2015-04-01,8.14864361,8.377139,8.777283,7.24504,10.772362,6.285588,9.447728,6.729827,6.45257,6.931604,7.269379,7.905427,8.698547,245.42,,,6.72982676,8.89952213,23.65733866,7.76104082,7.44842414,7.71171009,7.34752563,23.66172128,9.82143325,7.41411304,5.70505368,5.84660729,7.07345059,8.148644,7.62806,8.377139,8.777283,8.372369,8.11246,7.905427,8.698547,9.447728,6.729827,6.45257,7.112766,6.152475,6.931604,6.5195,7.147164,10.201891,10.772362,24.406804,8.509732,8.879292,7.269379,7.24504,6.285588,5.705054,6.79684,20.229974,7.3007,0.85,0.53,0.24,7.29,6.91,6.55,,7.0,0.64,64.0,7.77,8.5,24.62
2015-05-01,8.19450898,8.518349,8.949129,7.3009,11.124176,6.324323,9.55902,6.549267,6.080172,6.959371,7.267733,7.955676,8.739999,248.15,,,6.54926662,8.90014472,26.03677898,7.79675441,7.50945691,7.73024544,7.47512416,23.69342686,9.94262076,7.44787839,5.77346479,6.03618385,7.09119589,8.194509,7.676541,8.518349,8.949129,8.504357,8.160095,7.955676,8.739999,9.55902,6.549267,6.080172,6.153051,6.110264,6.959371,6.530234,7.18523,10.478114,11.124176,26.901355,8.601767,8.93075,7.267733,7.3009,6.324323,5.773465,6.873087,20.229974,7.351665,0.52,0.17,0.2,7.5,6.85,6.57,,7.0,0.69,63.0,7.8,8.6,28.0
2015-06-01,8.15241336,8.547616,8.978964,7.36493,11.096778,6.361059,9.542826,6.366698,5.703612,6.987397,7.279416,7.902306,8.644076,248.78,,,6.36669778,8.89952213,25.692747,7.8205489,7.50243911,7.7713238,7.47437746,23.63501539,10.42600036,7.49998181,5.83614919,6.0339218,7.16050974,8.152413,7.69703,8.547616,8.978964,8.52769,8.116,7.902306,8.644076,9.542826,6.366698,5.703612,5.234049,6.038417,6.987397,6.563807,7.209581,10.459248,11.096778,26.537477,8.581927,8.994613,7.279416,7.36493,6.361059,5.836149,6.912273,20.228546,7.450565,0.17,0.2,0.19,7.77,7.0,6.66,,7.0,0.55,59.0,8.02,8.9,23.63
