dt,MK.F.BILESIK,MK.F.MALI
2003-04-03,100.21,117.9
2003-04-04,103.88,122.94
2003-04-07,106.4,126.73
2003-04-08,106.3,126.78
2003-04-09,103.69,122.49
2003-04-10,105.15,124.58
2003-04-11,106.33,125.71
2003-04-14,109.71,130.67
2003-04-15,112.9,134.0
2003-04-16,112.3,132.32
2003-04-17,114.08,133.4
2003-04-18,112.3,131.72
2003-04-21,115.13,135.29
2003-04-22,114.95,135.52
2003-04-23,,
2003-04-24,112.85,132.35
2003-04-25,112.82,132.19
2003-04-28,114.06,133.59
2003-04-29,112.68,131.8
2003-04-30,115.65,136.2
2003-05-01,114.71,135.03
2003-05-02,113.83,134.01
2003-05-05,112.91,133.58
2003-05-06,110.72,130.52
2003-05-07,107.3,125.47
2003-05-08,107.97,126.05
2003-05-09,106.88,125.04
2003-05-12,106.64,125.36
2003-05-13,107.08,126.54
2003-05-14,104.89,124.49
2003-05-15,102.66,121.08
2003-05-16,103.0,121.25
2003-05-19,,
2003-05-20,102.6,119.84
2003-05-21,104.29,121.8
2003-05-22,106.25,124.52
2003-05-23,108.53,127.96
2003-05-26,111.97,132.81
2003-05-27,110.93,131.21
2003-05-28,112.12,132.62
2003-05-29,115.43,135.86
2003-05-30,114.01,134.19
2003-06-02,115.35,135.5
2003-06-03,114.51,134.58
2003-06-04,112.6,132.46
2003-06-05,110.95,130.0
2003-06-06,110.82,130.26
2003-06-09,107.63,126.31
2003-06-10,108.59,127.55
2003-06-11,105.35,124.05
2003-06-12,104.44,122.68
2003-06-13,105.37,123.91
2003-06-16,108.28,128.13
2003-06-17,111.64,133.12
2003-06-18,112.6,134.67
2003-06-19,110.82,132.51
2003-06-20,109.69,130.9
2003-06-23,107.46,128.3
2003-06-24,108.5,129.87
2003-06-25,106.67,127.25
2003-06-26,108.79,131.09
2003-06-27,110.01,132.44
2003-06-30,109.05,131.83
2003-07-01,108.37,131.37
2003-07-02,107.42,130.22
2003-07-03,107.02,129.36
2003-07-04,105.96,128.18
2003-07-07,102.77,124.19
2003-07-08,103.68,125.73
2003-07-09,103.41,125.85
2003-07-10,104.37,126.93
2003-07-11,104.15,126.94
2003-07-14,106.07,129.09
2003-07-15,107.18,130.08
2003-07-16,107.77,130.95
2003-07-17,107.58,131.32
2003-07-18,107.38,130.63
2003-07-21,108.46,132.06
2003-07-22,106.61,129.17
2003-07-23,104.18,125.64
2003-07-24,103.79,124.86
2003-07-25,104.76,126.14
2003-07-28,105.45,126.19
2003-07-29,104.56,125.15
2003-07-30,104.88,125.6
2003-07-31,105.38,126.22
2003-08-01,105.74,126.47
2003-08-04,109.98,132.21
2003-08-05,113.22,137.56
2003-08-06,113.64,138.58
2003-08-07,114.1,139.55
2003-08-08,115.73,141.42
2003-08-11,115.45,141.17
2003-08-12,117.95,144.72
2003-08-13,120.07,147.84
2003-08-14,117.95,144.91
2003-08-15,117.6,144.27
2003-08-18,117.76,144.33
2003-08-19,115.43,141.34
2003-08-20,117.04,143.35
2003-08-21,115.95,141.26
2003-08-22,117.93,144.15
2003-08-25,119.39,146.3
2003-08-26,117.61,143.7
2003-08-27,115.27,140.02
2003-08-28,115.08,139.62
2003-08-29,116.2,140.87
2003-09-01,116.51,141.38
2003-09-02,117.02,142.51
2003-09-03,116.19,141.84
2003-09-04,116.32,142.47
2003-09-05,116.05,142.88
2003-09-08,115.61,142.98
2003-09-09,116.59,145.31
2003-09-10,123.82,157.28
2003-09-11,123.09,155.14
2003-09-12,127.4,160.93
2003-09-15,127.39,160.39
2003-09-16,127.14,159.8
2003-09-17,131.31,166.38
2003-09-18,131.81,167.92
2003-09-19,136.23,174.45
2003-09-22,140.98,181.31
2003-09-23,137.89,175.8
2003-09-24,139.54,179.02
2003-09-25,138.28,177.39
2003-09-26,138.15,177.33
2003-09-29,135.67,174.18
2003-09-30,131.18,167.92
2003-10-01,130.58,167.55
2003-10-02,134.59,173.18
2003-10-03,143.54,186.24
2003-10-06,153.37,201.82
2003-10-07,160.94,215.56
2003-10-08,153.68,204.71
2003-10-09,148.44,194.28
2003-10-10,151.01,198.13
2003-10-13,153.34,201.73
2003-10-14,149.21,196.53
2003-10-15,153.08,203.54
2003-10-16,156.41,208.82
2003-10-17,152.96,203.12
2003-10-20,153.22,202.98
2003-10-21,153.61,203.69
2003-10-22,154.2,203.77
2003-10-23,150.58,198.0
2003-10-24,148.5,195.0
2003-10-27,145.0,191.15
2003-10-28,146.73,193.83
2003-10-29,,
2003-10-30,147.96,196.81
2003-10-31,156.31,208.82
2003-11-03,161.03,216.37
2003-11-04,163.2,220.87
2003-11-05,163.43,221.21
2003-11-06,158.77,213.75
2003-11-07,155.25,208.28
2003-11-10,156.98,211.02
2003-11-11,155.17,208.6
2003-11-12,154.17,207.09
2003-11-13,159.44,215.39
2003-11-14,159.97,215.97
2003-11-17,159.53,214.93
2003-11-18,158.11,212.6
2003-11-19,158.17,213.13
2003-11-20,146.18,194.81
2003-11-21,,
2003-11-24,,
2003-11-25,,
2003-11-26,,
2003-11-27,,
2003-11-28,,
2003-12-01,156.68,210.4
2003-12-02,162.11,219.15
2003-12-03,161.8,217.89
2003-12-04,165.47,223.84
2003-12-05,163.03,218.89
2003-12-08,168.19,228.5
2003-12-09,169.41,230.89
2003-12-10,166.86,227.99
2003-12-11,165.32,225.14
2003-12-12,166.69,226.96
2003-12-15,174.69,240.96
2003-12-16,174.21,239.68
2003-12-17,172.8,237.35
2003-12-18,174.46,239.42
2003-12-19,179.58,247.54
2003-12-22,183.67,250.81
2003-12-23,184.17,250.77
2003-12-24,182.85,249.28
2003-12-25,179.95,245.29
2003-12-26,177.48,242.19
2003-12-29,179.83,245.35
2003-12-30,181.87,248.82
2003-12-31,185.33,254.54
2004-01-01,,
2004-01-02,189.27,260.74
2004-01-05,194.46,268.99
2004-01-06,196.06,272.55
2004-01-07,188.95,260.78
2004-01-08,197.62,274.67
2004-01-09,196.67,272.29
2004-01-12,198.13,274.31
2004-01-13,195.49,270.24
2004-01-14,194.4,267.5
2004-01-15,187.41,255.15
2004-01-16,186.05,252.93
2004-01-19,178.99,242.84
2004-01-20,183.09,249.03
2004-01-21,186.86,256.41
2004-01-22,186.28,253.35
2004-01-23,,
2004-01-26,183.25,249.07
2004-01-27,184.64,251.12
2004-01-28,177.57,240.64
2004-01-29,175.65,237.73
2004-01-30,172.35,234.28
2004-02-02,,
2004-02-03,,
2004-02-04,,
2004-02-05,171.92,233.99
2004-02-06,170.76,232.16
2004-02-09,169.31,229.43
2004-02-10,175.56,240.76
2004-02-11,179.06,248.23
2004-02-12,187.52,262.65
2004-02-13,191.88,269.04
2004-02-16,196.8,276.92
2004-02-17,192.79,269.19
2004-02-18,189.04,262.81
2004-02-19,190.88,265.16
2004-02-20,184.8,255.14
2004-02-23,184.74,255.03
2004-02-24,185.44,255.93
2004-02-25,186.42,255.94
2004-02-26,189.51,260.26
2004-02-27,188.35,258.47
2004-03-01,189.0,259.03
2004-03-02,190.29,261.11
2004-03-03,192.09,263.31
2004-03-04,191.96,262.87
2004-03-05,190.21,259.06
2004-03-08,193.2,262.91
2004-03-09,197.68,271.1
2004-03-10,195.25,266.99
2004-03-11,194.78,266.44
2004-03-12,194.84,266.52
2004-03-15,194.94,266.14
2004-03-16,194.25,265.48
2004-03-17,193.73,263.93
2004-03-18,193.69,264.38
2004-03-19,196.79,269.43
2004-03-22,203.38,278.76
2004-03-23,201.7,274.37
2004-03-24,204.52,278.56
2004-03-25,202.98,275.86
2004-03-26,207.89,283.16
2004-03-29,211.23,290.44
2004-03-30,206.7,281.21
2004-03-31,201.27,271.42
2004-04-01,203.64,275.19
2004-04-02,204.62,275.93
2004-04-05,205.77,276.27
2004-04-06,203.69,273.58
2004-04-07,202.74,271.12
2004-04-08,194.09,258.29
2004-04-09,195.9,261.68
2004-04-12,193.21,257.29
2004-04-13,189.97,252.43
2004-04-14,192.29,255.2
2004-04-15,187.07,247.42
2004-04-16,190.07,251.91
2004-04-19,196.77,262.41
2004-04-20,197.14,265.07
2004-04-21,194.27,261.4
2004-04-22,193.41,259.61
2004-04-23,,
2004-04-26,190.97,255.79
2004-04-27,179.25,239.27
2004-04-28,182.18,243.54
2004-04-29,177.43,237.82
2004-04-30,178.2,238.39
2004-05-03,177.13,239.91
2004-05-04,178.3,245.34
2004-05-05,181.54,249.7
2004-05-06,182.52,250.24
2004-05-07,173.96,237.58
2004-05-10,168.13,226.84
2004-05-11,170.07,229.58
2004-05-12,172.36,233.71
2004-05-13,169.72,228.68
2004-05-14,165.82,222.64
2004-05-17,163.65,218.43
2004-05-18,160.93,214.71
2004-05-19,,
2004-05-20,162.88,218.22
2004-05-21,164.2,220.02
2004-05-24,169.04,226.69
2004-05-25,169.96,226.95
2004-05-26,170.94,228.77
2004-05-27,170.67,228.34
2004-05-28,174.25,233.94
2004-05-31,170.98,228.67
2004-06-01,171.86,230.32
2004-06-02,167.63,223.88
2004-06-03,168.97,225.36
2004-06-04,174.37,233.78
2004-06-07,179.43,244.07
2004-06-08,179.13,242.68
2004-06-09,177.79,240.49
2004-06-10,177.09,238.74
2004-06-11,176.01,236.58
2004-06-14,172.4,231.94
2004-06-15,171.66,232.35
2004-06-16,172.86,233.87
2004-06-17,169.56,229.05
2004-06-18,168.77,228.49
2004-06-21,168.78,228.15
2004-06-22,170.33,230.81
2004-06-23,167.69,227.67
2004-06-24,169.06,229.61
2004-06-25,171.8,233.81
2004-06-28,174.9,238.46
2004-06-29,176.61,241.25
2004-06-30,177.58,242.99
2004-07-01,180.74,249.1
2004-07-02,183.98,254.29
2004-07-05,185.46,255.53
2004-07-06,185.34,255.79
2004-07-07,181.08,250.02
2004-07-08,182.71,253.18
2004-07-09,180.96,251.19
2004-07-12,183.29,254.98
2004-07-13,185.96,259.14
2004-07-14,185.87,258.53
2004-07-15,186.23,259.15
2004-07-16,190.97,265.34
2004-07-19,189.5,261.11
2004-07-20,189.22,260.48
2004-07-21,189.82,261.84
2004-07-22,186.43,257.56
2004-07-23,187.56,260.13
2004-07-26,188.48,262.1
2004-07-27,186.35,258.36
2004-07-28,189.58,264.32
2004-07-29,190.99,265.9
2004-07-30,192.21,267.49
2004-08-02,195.65,272.3
2004-08-03,194.67,270.1
2004-08-04,192.11,266.48
2004-08-05,192.1,267.14
2004-08-06,191.15,264.86
2004-08-09,194.08,269.26
2004-08-10,193.4,267.53
2004-08-11,191.49,264.13
2004-08-12,188.17,258.77
2004-08-13,187.81,259.31
2004-08-16,187.5,259.47
2004-08-17,190.17,263.3
2004-08-18,193.5,269.09
2004-08-19,192.11,266.15
2004-08-20,191.72,265.29
2004-08-23,191.93,266.31
2004-08-24,194.7,270.31
2004-08-25,196.63,271.5
2004-08-26,194.67,268.33
2004-08-27,197.7,272.69
2004-08-30,,
2004-08-31,199.49,274.7
2004-09-01,203.47,281.89
2004-09-02,206.82,286.37
2004-09-03,205.65,283.72
2004-09-06,207.01,285.47
2004-09-07,210.99,290.5
2004-09-08,215.47,297.71
2004-09-09,212.6,292.48
2004-09-10,213.64,294.25
2004-09-13,209.96,289.14
2004-09-14,215.0,296.56
2004-09-15,217.75,300.41
2004-09-16,216.71,298.67
2004-09-17,215.66,296.21
2004-09-20,201.24,274.07
2004-09-21,208.1,285.45
2004-09-22,212.75,292.14
2004-09-23,214.59,294.7
2004-09-24,225.5,311.56
2004-09-27,221.95,306.55
2004-09-28,219.52,303.02
2004-09-29,223.44,308.09
2004-09-30,220.19,303.35
2004-10-01,218.49,300.46
2004-10-04,217.91,299.07
2004-10-05,219.26,300.19
2004-10-06,221.14,303.17
2004-10-07,224.67,307.68
2004-10-08,227.68,311.04
2004-10-11,230.55,313.88
2004-10-12,225.68,305.82
2004-10-13,224.24,303.44
2004-10-14,225.07,304.59
2004-10-15,224.68,302.75
2004-10-18,224.82,303.65
2004-10-19,225.35,305.81
2004-10-20,223.89,303.92
2004-10-21,222.34,301.71
2004-10-22,221.57,299.06
2004-10-25,218.15,293.28
2004-10-26,218.48,293.55
2004-10-27,225.75,304.19
2004-10-28,229.0,308.3
2004-10-29,,
2004-11-01,230.11,308.25
2004-11-02,229.49,309.97
2004-11-03,236.3,321.85
2004-11-04,236.56,323.55
2004-11-05,231.09,314.32
2004-11-08,226.47,308.41
2004-11-09,223.61,302.82
2004-11-10,227.25,307.98
2004-11-11,223.61,301.07
2004-11-12,221.34,298.46
2004-11-15,,
2004-11-16,,
2004-11-17,223.48,301.39
2004-11-18,227.64,307.89
2004-11-19,231.45,314.93
2004-11-22,230.15,313.16
2004-11-23,234.93,321.31
2004-11-24,236.62,323.75
2004-11-25,235.01,319.62
2004-11-26,233.53,317.27
2004-11-29,230.39,313.14
2004-11-30,225.55,306.64
2004-12-01,226.66,308.61
2004-12-02,228.97,312.71
2004-12-03,230.89,317.15
2004-12-06,231.81,319.62
2004-12-07,229.17,315.71
2004-12-08,228.5,314.49
2004-12-09,227.43,313.57
2004-12-10,228.16,315.16
2004-12-13,234.34,325.93
2004-12-14,237.95,333.42
2004-12-15,232.83,325.96
2004-12-16,238.35,335.6
2004-12-17,237.47,335.97
2004-12-20,245.03,347.31
2004-12-21,243.69,343.6
2004-12-22,242.38,342.7
2004-12-23,246.07,350.14
2004-12-24,246.31,351.19
2004-12-27,244.83,348.88
2004-12-28,247.66,353.38
2004-12-29,250.38,355.26
2004-12-30,,
2004-12-31,,
2005-01-03,252.88,358.9
2005-01-04,255.4,364.6
2005-01-05,245.34,348.2
2005-01-06,243.18,344.57
2005-01-07,249.53,354.37
2005-01-10,255.9,368.4
2005-01-11,257.98,371.1
2005-01-12,262.16,378.34
2005-01-13,263.82,379.84
2005-01-14,266.03,382.94
2005-01-17,266.68,384.7
2005-01-18,268.53,387.0
2005-01-19,269.18,390.54
2005-01-20,,
2005-01-21,,
2005-01-24,267.42,389.01
2005-01-25,265.4,383.97
2005-01-26,269.88,391.82
2005-01-27,274.64,402.29
2005-01-28,273.8,398.67
2005-01-31,271.24,394.11
2005-02-01,276.49,404.08
2005-02-02,278.54,406.69
2005-02-03,279.0,409.96
2005-02-04,275.3,405.05
2005-02-07,282.58,417.78
2005-02-08,282.71,418.2
2005-02-09,280.58,414.87
2005-02-10,275.16,406.55
2005-02-11,278.24,410.78
2005-02-14,279.76,411.78
2005-02-15,281.14,413.41
2005-02-16,279.21,409.8
2005-02-17,275.68,403.11
2005-02-18,269.51,392.77
2005-02-21,271.33,395.93
2005-02-22,269.8,392.61
2005-02-23,267.24,389.32
2005-02-24,271.73,397.56
2005-02-25,278.79,411.76
2005-02-28,281.52,415.84
2005-03-01,282.59,418.04
2005-03-02,278.55,410.65
2005-03-03,277.09,406.7
2005-03-04,275.33,403.49
2005-03-07,276.82,405.44
2005-03-08,278.24,406.89
2005-03-09,275.84,401.65
2005-03-10,275.73,400.41
2005-03-11,276.92,401.52
2005-03-14,271.87,394.58
2005-03-15,267.86,388.57
2005-03-16,261.37,378.12
2005-03-17,252.9,364.98
2005-03-18,251.45,364.86
2005-03-21,248.12,356.43
2005-03-22,247.44,355.68
2005-03-23,243.11,348.3
2005-03-24,247.47,354.75
2005-03-25,254.1,362.9
2005-03-28,253.52,361.7
2005-03-29,245.64,350.84
2005-03-30,245.88,350.01
2005-03-31,252.53,362.3
2005-04-01,259.36,372.26
2005-04-04,255.85,368.12
2005-04-05,255.99,369.5
2005-04-06,262.27,380.08
2005-04-07,259.72,376.59
2005-04-08,260.02,378.09
2005-04-11,255.15,370.54
2005-04-12,256.62,374.35
2005-04-13,248.39,362.6
2005-04-14,250.08,365.86
2005-04-15,239.21,350.78
2005-04-18,230.54,338.44
2005-04-19,233.38,341.42
2005-04-20,244.77,357.6
2005-04-21,243.24,356.38
2005-04-22,246.91,360.84
2005-04-25,246.96,359.75
2005-04-26,246.48,359.48
2005-04-27,242.42,353.22
2005-04-28,240.57,351.42
2005-04-29,237.01,347.18
2005-05-02,238.37,347.79
2005-05-03,241.42,353.31
2005-05-04,245.86,361.58
2005-05-05,249.49,369.7
2005-05-06,250.05,369.37
2005-05-09,247.14,364.81
2005-05-10,247.84,366.08
2005-05-11,245.91,363.53
2005-05-12,250.28,369.36
2005-05-13,252.36,372.77
2005-05-16,251.73,371.82
2005-05-17,250.96,371.76
2005-05-18,250.37,369.07
2005-05-19,,
2005-05-20,255.59,377.57
2005-05-23,245.92,361.76
2005-05-24,244.65,358.06
2005-05-25,241.85,352.0
2005-05-26,240.56,349.28
2005-05-27,242.4,354.23
2005-05-30,247.43,365.37
2005-05-31,253.3,374.48
2005-06-01,251.89,372.36
2005-06-02,257.02,381.22
2005-06-03,257.62,382.8
2005-06-06,259.02,385.48
2005-06-07,255.09,378.31
2005-06-08,256.79,381.12
2005-06-09,257.58,381.73
2005-06-10,256.09,378.19
2005-06-13,256.77,377.75
2005-06-14,259.24,381.24
2005-06-15,261.18,384.6
2005-06-16,263.81,389.39
2005-06-17,267.52,395.5
2005-06-20,265.58,393.03
2005-06-21,268.75,396.85
2005-06-22,267.71,395.03
2005-06-23,270.41,399.91
2005-06-24,268.4,397.37
2005-06-27,268.66,397.28
2005-06-28,267.55,395.49
2005-06-29,270.2,401.13
2005-06-30,272.88,405.12
2005-07-01,271.79,405.62
2005-07-04,276.76,413.52
2005-07-05,276.39,413.25
2005-07-06,276.53,413.1
2005-07-07,277.24,416.49
2005-07-08,277.77,417.0
2005-07-11,278.62,417.58
2005-07-12,277.36,414.47
2005-07-13,280.18,419.92
2005-07-14,281.76,423.03
2005-07-15,286.66,431.65
2005-07-18,285.03,430.0
2005-07-19,284.59,429.9
2005-07-20,288.92,435.65
2005-07-21,289.95,437.54
2005-07-22,294.05,446.65
2005-07-25,293.12,442.95
2005-07-26,291.44,439.91
2005-07-27,287.27,432.25
2005-07-28,293.13,443.06
2005-07-29,297.2,450.48
2005-08-01,297.62,450.68
2005-08-02,296.73,448.47
2005-08-03,298.78,450.32
2005-08-04,299.77,453.34
2005-08-05,299.48,452.63
2005-08-08,299.36,452.14
2005-08-09,298.23,452.18
2005-08-10,297.27,451.91
2005-08-11,294.96,447.32
2005-08-12,285.11,429.56
2005-08-15,281.41,425.07
2005-08-16,284.99,431.62
2005-08-17,277.26,416.93
2005-08-18,282.66,426.78
2005-08-19,282.34,425.47
2005-08-22,287.83,434.01
2005-08-23,289.04,434.97
2005-08-24,291.76,439.3
2005-08-25,293.76,443.67
2005-08-26,300.25,453.4
2005-08-29,300.26,452.86
2005-08-30,,
2005-08-31,305.25,464.08
2005-09-01,312.5,478.44
2005-09-02,319.05,485.81
2005-09-05,318.63,487.08
2005-09-06,320.06,489.63
2005-09-07,316.28,482.36
2005-09-08,315.4,479.26
2005-09-09,318.49,483.85
2005-09-12,325.87,494.09
2005-09-13,334.38,501.29
2005-09-14,325.4,485.86
2005-09-15,326.77,486.98
2005-09-16,333.41,499.11
2005-09-19,332.65,500.77
2005-09-20,336.76,507.43
2005-09-21,338.85,511.37
2005-09-22,336.29,507.18
2005-09-23,332.07,499.84
2005-09-26,335.08,507.78
2005-09-27,334.65,510.76
2005-09-28,332.95,509.66
2005-09-29,331.75,508.75
2005-09-30,333.83,514.4
2005-10-03,324.51,498.61
2005-10-04,354.87,553.32
2005-10-05,351.33,544.09
2005-10-06,340.46,524.95
2005-10-07,333.66,512.63
2005-10-10,332.06,509.09
2005-10-11,334.35,513.66
2005-10-12,337.76,522.11
2005-10-13,325.83,501.91
2005-10-14,317.26,488.38
2005-10-17,313.34,477.8
2005-10-18,318.04,483.56
2005-10-19,308.62,468.73
2005-10-20,314.4,478.82
2005-10-21,314.38,479.22
2005-10-24,318.08,485.45
2005-10-25,322.72,495.78
2005-10-26,320.59,494.0
2005-10-27,311.76,479.07
2005-10-28,310.39,474.89
2005-10-31,316.56,484.9
2005-11-01,324.56,499.46
2005-11-02,331.52,511.82
2005-11-03,,
2005-11-04,,
2005-11-07,334.56,517.84
2005-11-08,335.6,518.86
2005-11-09,337.93,521.94
2005-11-10,345.04,534.72
2005-11-11,342.64,530.46
2005-11-14,343.1,531.29
2005-11-15,347.0,538.3
2005-11-16,344.33,533.97
2005-11-17,351.89,547.05
2005-11-18,350.79,545.09
2005-11-21,354.74,549.6
2005-11-22,357.75,554.6
2005-11-23,357.71,555.12
2005-11-24,364.89,568.02
2005-11-25,370.76,580.03
2005-11-28,366.38,574.0
2005-11-29,367.51,575.76
2005-11-30,377.78,595.95
2005-12-01,380.07,597.4
2005-12-02,388.41,608.53
2005-12-05,388.92,606.99
2005-12-06,389.96,605.56
2005-12-07,386.59,597.81
2005-12-08,379.84,588.75
2005-12-09,380.38,589.99
2005-12-12,382.16,595.3
2005-12-13,378.62,588.77
2005-12-14,381.04,595.17
2005-12-15,376.45,588.15
2005-12-16,375.79,587.6
2005-12-19,377.93,588.69
2005-12-20,377.27,587.6
2005-12-21,379.53,593.03
2005-12-22,382.63,600.59
2005-12-23,390.55,614.14
2005-12-26,392.18,615.83
2005-12-27,391.78,615.45
2005-12-28,390.98,615.73
2005-12-29,396.25,623.59
2005-12-30,398.58,628.58
2006-01-02,396.96,627.04
2006-01-03,403.42,641.22
2006-01-04,413.67,667.12
2006-01-05,413.6,665.59
2006-01-06,417.73,673.19
2006-01-09,,
2006-01-10,,
2006-01-11,,
2006-01-12,,
2006-01-13,,
2006-01-16,429.37,699.93
2006-01-17,441.45,726.36
2006-01-18,424.51,696.04
2006-01-19,433.12,716.16
2006-01-20,443.77,731.64
2006-01-23,438.01,718.52
2006-01-24,445.16,732.62
2006-01-25,450.86,743.0
2006-01-26,457.19,753.46
2006-01-27,457.87,747.53
2006-01-30,449.12,732.43
2006-01-31,449.87,727.83
2006-02-01,450.04,726.01
2006-02-02,451.29,730.43
2006-02-03,443.77,715.01
2006-02-06,444.52,715.73
2006-02-07,450.29,725.09
2006-02-08,437.44,699.84
2006-02-09,441.37,708.86
2006-02-10,441.71,709.09
2006-02-13,444.77,718.07
2006-02-14,430.02,691.34
2006-02-15,432.76,700.28
2006-02-16,448.95,730.78
2006-02-17,460.18,749.79
2006-02-20,462.44,755.09
2006-02-21,467.86,761.53
2006-02-22,463.7,754.03
2006-02-23,464.04,752.21
2006-02-24,468.18,758.9
2006-02-27,471.11,764.48
2006-02-28,480.5,782.6
2006-03-01,471.49,766.8
2006-03-02,473.92,769.54
2006-03-03,469.04,757.89
2006-03-06,464.05,746.52
2006-03-07,439.18,704.8
2006-03-08,432.66,695.99
2006-03-09,433.48,697.65
2006-03-10,425.43,684.9
2006-03-13,436.13,702.14
2006-03-14,433.51,696.88
2006-03-15,438.69,708.34
2006-03-16,436.68,705.93
2006-03-17,443.98,718.01
2006-03-20,444.85,716.26
2006-03-21,438.71,705.51
2006-03-22,436.5,700.07
2006-03-23,442.91,709.81
2006-03-24,443.8,707.36
2006-03-27,426.25,678.79
2006-03-28,423.55,676.26
2006-03-29,415.16,660.97
2006-03-30,430.17,687.43
2006-03-31,429.23,685.97
2006-04-03,439.82,708.65
2006-04-04,434.8,697.6
2006-04-05,444.13,715.76
2006-04-06,439.05,703.76
2006-04-07,437.61,700.18
2006-04-10,435.52,694.84
2006-04-11,428.61,682.9
2006-04-12,420.94,667.87
2006-04-13,429.14,681.6
2006-04-14,421.54,669.99
2006-04-17,422.38,671.76
2006-04-18,421.46,669.74
2006-04-19,440.34,702.17
2006-04-20,436.15,694.73
2006-04-21,444.19,705.04
2006-04-24,452.85,723.52
2006-04-25,454.2,726.54
2006-04-26,453.4,727.19
2006-04-27,448.94,717.11
2006-04-28,438.54,698.69
2006-05-01,442.0,705.15
2006-05-02,438.06,697.16
2006-05-03,449.43,716.55
2006-05-04,444.59,704.61
2006-05-05,443.17,703.53
2006-05-08,446.68,707.48
2006-05-09,447.99,707.98
2006-05-10,437.89,690.08
2006-05-11,436.99,687.35
2006-05-12,423.62,663.05
2006-05-15,400.72,631.93
2006-05-16,400.14,631.54
2006-05-17,416.67,661.01
2006-05-18,397.31,632.66
2006-05-19,,
2006-05-22,377.93,600.63
2006-05-23,354.46,563.41
2006-05-24,364.43,573.17
2006-05-25,363.76,573.87
2006-05-26,378.1,595.95
2006-05-29,386.32,607.69
2006-05-30,378.84,595.27
2006-05-31,373.28,586.39
2006-06-01,381.83,603.55
2006-06-02,392.12,618.25
2006-06-05,380.13,599.74
2006-06-06,377.11,594.1
2006-06-07,377.42,591.25
2006-06-08,357.49,556.17
2006-06-09,353.8,548.41
2006-06-12,347.88,537.48
2006-06-13,321.14,497.81
2006-06-14,326.31,504.97
2006-06-15,340.63,526.13
2006-06-16,349.23,536.83
2006-06-19,343.3,527.75
2006-06-20,344.35,531.51
2006-06-21,342.5,530.63
2006-06-22,346.89,535.28
2006-06-23,337.67,519.99
2006-06-26,325.77,500.65
2006-06-27,316.14,481.04
2006-06-28,326.63,499.94
2006-06-29,337.44,520.24
2006-06-30,354.4,545.11
2006-07-03,353.92,541.86
2006-07-04,362.15,556.79
2006-07-05,357.55,550.11
2006-07-06,350.4,540.25
2006-07-07,360.36,555.39
2006-07-10,360.72,555.28
2006-07-11,362.55,560.66
2006-07-12,363.68,564.39
2006-07-13,347.69,541.05
2006-07-14,343.74,530.7
2006-07-17,325.44,498.32
2006-07-18,328.11,501.72
2006-07-19,338.66,521.44
2006-07-20,351.13,541.75
2006-07-21,349.99,540.35
2006-07-24,348.83,536.95
2006-07-25,352.22,545.54
2006-07-26,357.12,553.42
2006-07-27,366.49,568.63
2006-07-28,362.93,560.5
2006-07-31,365.39,564.59
2006-08-01,361.48,557.15
2006-08-02,357.4,552.18
2006-08-03,357.75,551.62
2006-08-04,355.75,548.3
2006-08-07,358.07,552.83
2006-08-08,366.12,568.28
2006-08-09,367.41,572.33
2006-08-10,370.31,577.9
2006-08-11,378.33,590.56
2006-08-14,376.01,585.25
2006-08-15,370.25,574.83
2006-08-16,380.07,593.16
2006-08-17,384.53,599.46
2006-08-18,378.09,589.09
2006-08-21,371.92,581.28
2006-08-22,374.21,584.17
2006-08-23,371.38,579.98
2006-08-24,364.49,569.86
2006-08-25,366.48,573.83
2006-08-28,367.2,575.46
2006-08-29,369.6,579.23
2006-08-30,,
2006-08-31,371.76,583.36
2006-09-01,373.57,587.62
2006-09-04,376.84,592.98
2006-09-05,382.69,603.2
2006-09-06,379.55,600.01
2006-09-07,374.69,588.89
2006-09-08,377.15,594.03
2006-09-11,371.05,582.61
2006-09-12,372.0,584.38
2006-09-13,381.55,601.96
2006-09-14,378.8,596.66
2006-09-15,376.39,591.73
2006-09-18,384.69,603.48
2006-09-19,380.33,596.93
2006-09-20,381.52,598.87
2006-09-21,380.15,598.51
2006-09-22,365.31,576.03
2006-09-25,366.06,575.4
2006-09-26,364.27,570.78
2006-09-27,371.54,583.47
2006-09-28,369.41,579.48
2006-09-29,370.83,582.96
2006-10-02,365.06,571.99
2006-10-03,368.25,577.21
2006-10-04,363.04,568.12
2006-10-05,370.3,579.47
