dt,PY.P06.ON,PY.P04.ON,PY.P05.ON,PY.P01.ON,PY.P02.ON,PY.P03.ON
2000-06-12,36.49,33.0,39.0,5.0,40.0,28860000000.0
2000-06-13,38.05,35.0,50.0,5.0,55.0,34480000000.0
2000-06-14,48.05,41.0,54.0,5.0,50.0,39180000000.0
2000-06-15,43.75,37.0,50.0,5.0,50.0,37050000000.0
2000-06-16,33.48,20.0,37.0,5.0,40.0,39960000000.0
2000-06-19,31.83,28.0,35.0,5.0,40.0,35650000000.0
2000-06-20,32.58,31.0,36.0,5.0,40.0,29390000000.0
2000-06-21,32.08,25.5,35.5,5.0,35.0,33560000000.0
2000-06-22,26.35,10.0,35.0,0.0,30.0,33980000000.0
2000-06-23,34.72,26.0,55.0,5.0,55.0,36150000000.0
2000-06-26,47.85,43.0,55.0,5.0,60.0,35360000000.0
2000-06-27,54.07,46.0,62.0,5.0,65.0,29340000000.0
2000-06-28,45.55,39.0,54.0,5.0,60.0,33670000000.0
2000-06-29,56.43,45.0,72.0,5.0,60.0,40520000000.0
2000-06-30,75.75,53.0,98.0,5.0,80.0,55840000000.0
2000-07-03,29.11,25.0,45.0,5.0,45.0,27980000000.0
2000-07-04,21.84,13.0,31.0,5.0,30.0,30720000000.0
2000-07-05,21.73,10.0,27.0,5.0,30.0,27460000000.0
2000-07-06,20.17,11.0,31.5,5.0,30.0,26070000000.0
2000-07-07,26.54,19.0,40.0,5.0,40.0,33730000000.0
2000-07-10,30.05,26.75,35.0,5.0,40.0,24250000000.0
2000-07-11,27.65,26.0,31.0,5.0,40.0,34290000000.0
2000-07-12,31.98,29.25,37.0,5.0,45.0,35170000000.0
2000-07-13,26.69,24.0,32.0,5.0,35.0,37920000000.0
2000-07-14,38.83,24.0,60.0,5.0,60.0,42340000000.0
2000-07-17,29.61,26.5,36.0,5.0,45.0,17430000000.0
2000-07-18,27.53,21.0,30.0,5.0,35.0,21470000000.0
2000-07-19,27.19,26.0,40.0,5.0,40.0,17280000000.0
2000-07-20,29.48,24.0,39.5,5.0,35.0,26650000000.0
2000-07-21,25.0,10.0,33.0,5.0,30.0,30740000000.0
2000-07-24,24.82,22.0,28.0,5.0,30.0,18060000000.0
2000-07-25,23.26,15.0,27.5,5.0,25.0,23620000000.0
2000-07-26,21.67,16.5,25.0,5.0,25.0,19430000000.0
2000-07-27,13.6,5.0,22.5,0.0,20.0,20930000000.0
2000-07-28,23.78,20.75,30.0,5.0,30.0,23010000000.0
2000-07-31,24.82,22.0,29.0,5.0,30.0,21530000000.0
2000-08-01,24.98,23.0,27.5,5.0,30.0,17900000000.0
2000-08-02,25.08,23.0,29.0,5.0,30.0,18800000000.0
2000-08-03,25.69,24.25,27.0,5.0,30.0,13450000000.0
2000-08-04,22.14,15.0,26.5,5.0,25.0,19940000000.0
2000-08-07,24.52,22.5,27.0,5.0,25.0,18240000000.0
2000-08-08,23.59,22.5,25.5,5.0,25.0,18780000000.0
2000-08-09,24.46,22.25,30.0,5.0,30.0,14840000000.0
2000-08-10,27.77,25.0,35.0,5.0,35.0,15160000000.0
2000-08-11,37.75,24.0,55.0,5.0,55.0,45750000000.0
2000-08-14,31.19,26.0,38.5,5.0,40.0,25690000000.0
2000-08-15,37.34,34.5,41.0,5.0,40.0,18170000000.0
2000-08-16,26.79,22.0,34.0,5.0,35.0,18360000000.0
2000-08-17,39.7,27.0,55.0,5.0,55.0,28330000000.0
2000-08-18,42.98,28.0,60.0,5.0,60.0,32150000000.0
2000-08-21,32.62,28.0,39.0,5.0,40.0,20950000000.0
2000-08-22,32.88,21.0,41.5,5.0,35.0,22580000000.0
2000-08-23,39.17,34.0,45.0,5.0,50.0,34000000000.0
2000-08-24,46.44,36.0,60.0,5.0,60.0,35460000000.0
2000-08-25,45.55,36.5,56.0,5.0,60.0,41430000000.0
2000-08-28,54.85,44.5,66.0,5.0,60.0,38720000000.0
2000-08-29,68.58,60.0,77.0,5.0,70.0,44250000000.0
2000-08-30,,,,,,
2000-08-31,92.57,71.5,110.0,5.0,110.0,41710000000.0
2000-09-01,52.5,20.0,78.0,5.0,40.0,37110000000.0
2000-09-04,23.71,15.5,28.25,5.0,40.0,28800000000.0
2000-09-05,38.93,34.0,47.0,5.0,50.0,26910000000.0
2000-09-06,48.4,40.0,57.0,5.0,50.0,35370000000.0
2000-09-07,36.89,30.0,44.0,5.0,45.0,32280000000.0
2000-09-08,31.49,15.0,40.0,5.0,45.0,37020000000.0
2000-09-11,36.1,32.5,50.0,5.0,50.0,31430000000.0
2000-09-12,34.68,32.5,40.0,5.0,45.0,33230000000.0
2000-09-13,37.78,34.0,50.0,5.0,50.0,29660000000.0
2000-09-14,42.83,39.0,47.0,5.0,50.0,36150000000.0
2000-09-15,44.46,28.0,70.0,5.0,70.0,40300000000.0
2000-09-18,42.66,38.0,45.0,5.0,50.0,28620000000.0
2000-09-19,46.2,42.0,53.0,5.0,50.0,36110000000.0
2000-09-20,48.47,44.0,70.0,5.0,60.0,35130000000.0
2000-09-21,65.73,55.0,71.0,5.0,75.0,38340000000.0
2000-09-22,58.69,32.0,68.0,5.0,55.0,43710000000.0
2000-09-25,72.9,65.5,80.0,5.0,80.0,33800000000.0
2000-09-26,56.84,30.0,70.0,5.0,60.0,39900000000.0
2000-09-27,35.07,8.0,47.75,0.0,40.0,34150000000.0
2000-09-28,36.24,20.0,49.5,5.0,40.0,38180000000.0
2000-09-29,79.65,69.0,95.0,5.0,95.0,47940000000.0
2000-10-02,39.93,35.0,60.0,5.0,60.0,33060000000.0
2000-10-03,34.77,29.0,41.25,5.0,55.0,32960000000.0
2000-10-04,32.46,30.0,35.0,5.0,45.0,31880000000.0
2000-10-05,36.7,34.0,50.0,5.0,50.0,35420000000.0
2000-10-06,25.82,5.0,33.0,5.0,35.0,36750000000.0
2000-10-09,28.88,26.0,35.0,5.0,30.0,21350000000.0
2000-10-10,34.38,30.0,37.0,5.0,35.0,25040000000.0
2000-10-11,33.76,31.0,36.0,5.0,35.0,33890000000.0
2000-10-12,36.45,32.0,39.5,5.0,35.0,40400000000.0
2000-10-13,38.48,35.25,45.0,5.0,45.0,53320000000.0
2000-10-16,36.96,35.0,41.0,5.0,50.0,32510000000.0
2000-10-17,40.12,37.0,44.5,5.0,50.0,31330000000.0
2000-10-18,43.23,36.0,46.75,5.0,45.0,32070000000.0
2000-10-19,38.68,35.0,42.0,5.0,45.0,33540000000.0
2000-10-20,37.07,15.0,41.5,5.0,40.0,38540000000.0
2000-10-23,32.67,29.0,38.0,5.0,45.0,40790000000.0
2000-10-24,33.52,30.0,37.0,5.0,40.0,35990000000.0
2000-10-25,40.09,36.5,45.0,5.0,50.0,30700000000.0
2000-10-26,39.22,29.0,46.0,5.0,40.0,42270000000.0
2000-10-27,31.58,25.0,45.0,5.0,45.0,40450000000.0
2000-10-30,59.07,45.5,80.0,5.0,90.0,38750000000.0
2000-10-31,71.22,35.0,82.0,5.0,70.0,33360000000.0
2000-11-01,43.29,40.0,49.0,5.0,60.0,33700000000.0
2000-11-02,50.17,45.0,60.0,5.0,65.0,36730000000.0
2000-11-03,35.15,32.0,65.0,5.0,65.0,29640000000.0
2000-11-06,30.78,28.0,33.5,5.0,45.0,31040000000.0
2000-11-07,36.76,34.0,41.0,5.0,55.0,35590000000.0
2000-11-08,40.58,29.0,46.0,5.0,45.0,29450000000.0
2000-11-09,31.95,25.0,36.5,5.0,40.0,30450000000.0
2000-11-10,27.94,22.0,33.0,5.0,40.0,35660000000.0
2000-11-13,41.21,33.0,65.0,5.0,65.0,28880000000.0
2000-11-14,55.72,47.0,69.0,5.0,65.0,38590000000.0
2000-11-15,81.45,71.0,89.0,5.0,90.0,52100000000.0
2000-11-16,73.69,59.5,80.0,5.0,80.0,54130000000.0
2000-11-17,34.35,18.0,42.0,5.0,40.0,41300000000.0
2000-11-20,45.54,36.0,70.0,5.0,70.0,49440000000.0
2000-11-21,66.51,50.0,86.0,5.0,75.0,49180000000.0
2000-11-22,110.82,30.0,210.0,5.0,190.0,58140000000.0
2000-11-23,85.47,70.0,140.0,5.0,140.0,58310000000.0
2000-11-24,115.06,95.0,132.0,5.0,110.0,50070000000.0
2000-11-27,80.47,65.0,87.0,5.0,87.0,43050000000.0
2000-11-28,184.46,90.0,203.0,5.0,200.0,47160000000.0
2000-11-29,160.78,92.0,198.0,5.0,120.0,52120000000.0
2000-11-30,315.92,140.0,400.0,5.0,400.0,83530000000.0
2000-12-01,873.13,185.0,999.0,5.0,999.0,102200000000.0
2000-12-04,782.46,300.0,1950.0,5.0,600.0,102300000000.0
2000-12-05,363.21,180.0,600.0,5.0,600.0,89620000000.0
2000-12-06,182.67,91.0,290.0,5.0,150.0,123270000000.0
2000-12-07,119.62,80.0,170.0,5.0,95.0,142420000000.0
2000-12-08,94.69,65.0,130.0,5.0,95.0,119510000000.0
2000-12-11,102.17,88.0,160.0,5.0,120.0,137060000000.0
2000-12-12,103.4,95.0,128.0,5.0,110.0,136200000000.0
2000-12-13,116.0,92.25,200.0,5.0,100.0,140540000000.0
2000-12-14,94.93,68.0,120.0,5.0,80.0,142000000000.0
2000-12-15,63.04,55.0,80.0,5.0,65.0,154570000000.0
2000-12-18,61.75,53.0,70.0,5.0,65.0,142200000000.0
2000-12-19,70.45,59.0,80.0,5.0,70.0,150340000000.0
2000-12-20,73.39,65.0,84.0,5.0,78.0,142280000000.0
2000-12-21,140.41,63.0,180.0,5.0,75.0,127250000000.0
2000-12-22,101.18,70.0,125.0,5.0,100.0,59610000000.0
2000-12-25,120.21,80.0,200.0,5.0,200.0,30690000000.0
2000-12-26,118.42,100.0,140.0,5.0,110.0,55800000000.0
2000-12-27,,,,,,
2000-12-28,,,,,,
2000-12-29,,,,,,
2001-01-01,,,,,,
2001-01-02,76.84,65.0,90.0,5.0,90.0,136930000000.0
2001-01-03,67.98,60.0,90.0,5.0,90.0,165280000000.0
2001-01-04,57.65,50.0,62.0,5.0,62.0,167350000000.0
2001-01-05,58.05,45.0,75.0,5.0,50.0,182140000000.0
2001-01-08,47.58,40.0,57.0,5.0,45.0,174590000000.0
2001-01-09,43.24,40.0,50.0,5.0,45.0,168460000000.0
2001-01-10,40.44,39.0,45.0,5.0,45.0,183890000000.0
2001-01-11,40.29,38.0,45.0,5.0,45.0,183940000000.0
2001-01-12,40.15,36.0,43.0,5.0,43.0,179180000000.0
2001-01-15,39.36,34.0,43.0,5.0,43.0,171640000000.0
2001-01-16,36.55,34.0,40.0,5.0,42.0,166300000000.0
2001-01-17,35.21,34.0,45.0,5.0,45.0,165600000000.0
2001-01-18,34.7,33.0,37.0,5.0,40.0,158590000000.0
2001-01-19,32.74,30.0,40.0,5.0,40.0,135820000000.0
2001-01-22,31.59,30.0,35.0,5.0,40.0,135870000000.0
2001-01-23,34.19,32.0,36.0,5.0,40.0,120140000000.0
2001-01-24,32.02,30.0,36.0,5.0,36.0,196850000000.0
2001-01-25,32.4,31.0,34.0,5.0,38.0,108260000000.0
2001-01-26,31.12,30.0,34.0,5.0,38.0,115780000000.0
2001-01-29,32.52,31.0,34.0,5.0,40.0,107100000000.0
2001-01-30,36.97,34.0,45.0,5.0,45.0,111620000000.0
2001-01-31,45.96,40.0,48.0,5.0,48.0,152430000000.0
2001-02-01,36.55,34.75,45.0,5.0,45.0,132840000000.0
2001-02-02,40.49,36.5,48.0,5.0,48.0,180770000000.0
2001-02-05,43.24,38.0,45.0,5.0,48.0,144820000000.0
2001-02-06,43.46,40.0,46.0,5.0,46.0,118940000000.0
2001-02-07,48.13,45.0,51.0,5.0,51.0,150810000000.0
2001-02-08,48.9,45.5,53.0,5.0,53.0,134570000000.0
2001-02-09,52.19,45.0,55.0,5.0,49.0,159880000000.0
2001-02-12,51.43,49.0,53.0,5.0,55.0,148570000000.0
2001-02-13,48.74,41.0,51.75,5.0,47.0,162090000000.0
2001-02-14,41.64,37.0,45.0,5.0,43.0,119320000000.0
2001-02-15,39.17,37.0,45.0,5.0,45.0,122730000000.0
2001-02-16,40.27,38.0,45.0,5.0,45.0,119220000000.0
2001-02-19,43.66,39.0,50.0,5.0,50.0,249680000000.0
2001-02-20,2057.74,600.0,2300.0,5.0,2300.0,173150000000.0
2001-02-21,4018.58,2500.0,6200.0,5.0,4000.0,156660000000.0
2001-02-22,1195.28,150.0,3000.0,5.0,900.0,162470000000.0
2001-02-23,568.0,400.0,800.0,5.0,700.0,188300000000.0
2001-02-26,102.09,100.0,120.0,0.0,150.0,318020000000.0
2001-02-27,100.2,100.0,105.0,5.0,150.0,410730000000.0
2001-02-28,100.14,100.0,103.0,5.0,150.0,350230000000.0
2001-03-01,96.55,90.0,150.0,5.0,150.0,293590000000.0
2001-03-02,86.07,80.0,140.0,5.0,140.0,93510000000.0
2001-03-05,,,,,,
2001-03-06,,,,,,
2001-03-07,,,,,,
2001-03-08,,,,,,
2001-03-09,80.02,80.0,81.0,5.0,120.0,155110000000.0
2001-03-12,80.07,80.0,82.0,5.0,120.0,425910000000.0
2001-03-13,80.0,80.0,81.0,5.0,120.0,513140000000.0
2001-03-14,80.0,80.0,80.0,5.0,120.0,572300000000.0
2001-03-15,80.0,80.0,80.0,5.0,120.0,616560000000.0
2001-03-16,80.05,80.0,120.0,5.0,120.0,635270000000.0
2001-03-19,80.0,80.0,80.0,5.0,120.0,672760000000.0
2001-03-20,80.0,80.0,80.0,5.0,110.0,730070000000.0
2001-03-21,80.0,80.0,80.0,5.0,110.0,636650000000.0
2001-03-22,80.0,80.0,80.0,5.0,110.0,530230000000.0
2001-03-23,80.0,80.0,80.0,5.0,110.0,470290000000.0
2001-03-26,80.0,80.0,80.0,5.0,110.0,456790000000.0
2001-03-27,82.25,80.0,83.0,5.0,110.0,403540000000.0
2001-03-28,83.0,83.0,83.0,5.0,110.0,368090000000.0
2001-03-29,83.0,83.0,83.0,5.0,110.0,430420000000.0
2001-03-30,83.0,83.0,83.0,5.0,110.0,400280000000.0
2001-04-02,83.0,83.0,83.0,5.0,110.0,452650000000.0
2001-04-03,83.0,83.0,83.25,5.0,110.0,474410000000.0
2001-04-04,83.0,83.0,83.0,5.0,110.0,433230000000.0
2001-04-05,82.92,5.0,83.0,5.0,110.0,396570000000.0
2001-04-06,83.0,83.0,83.0,5.0,110.0,362760000000.0
2001-04-09,83.0,83.0,83.0,5.0,110.0,364570000000.0
2001-04-10,79.93,5.0,83.0,5.0,110.0,422470000000.0
2001-04-11,83.0,83.0,83.0,5.0,110.0,351060000000.0
2001-04-12,83.0,83.0,83.0,5.0,110.0,416420000000.0
2001-04-13,83.0,83.0,83.0,5.0,110.0,376740000000.0
2001-04-16,79.0,79.0,79.0,5.0,110.0,352300000000.0
2001-04-17,79.0,79.0,79.0,5.0,110.0,334910000000.0
2001-04-18,79.0,79.0,79.0,5.0,110.0,262560000000.0
2001-04-19,79.0,79.0,79.0,5.0,110.0,255140000000.0
2001-04-20,79.0,79.0,79.0,5.0,110.0,260170000000.0
2001-04-23,,,,,,
2001-04-24,79.0,79.0,79.0,5.0,110.0,284620000000.0
2001-04-25,79.0,79.0,79.25,5.0,110.0,244000000000.0
2001-04-26,79.0,79.0,79.0,5.0,110.0,261550000000.0
2001-04-27,77.0,77.0,77.0,5.0,110.0,294280000000.0
2001-04-30,77.0,77.0,77.0,5.0,110.0,292500000000.0
2001-05-01,77.0,77.0,77.0,5.0,110.0,277010000000.0
2001-05-02,77.0,77.0,77.0,5.0,110.0,220880000000.0
2001-05-03,79.0,79.0,79.0,5.0,110.0,238530000000.0
2001-05-04,79.0,79.0,79.0,5.0,110.0,268920000000.0
2001-05-07,77.0,77.0,77.0,5.0,110.0,293270000000.0
2001-05-08,77.0,77.0,77.0,5.0,110.0,310470000000.0
2001-05-09,77.0,77.0,77.0,5.0,110.0,277070000000.0
2001-05-10,77.0,77.0,77.0,5.0,110.0,273460000000.0
2001-05-11,77.0,77.0,77.0,5.0,110.0,442430000000.0
2001-05-14,77.0,77.0,77.0,5.0,110.0,422310000000.0
2001-05-15,75.0,75.0,75.0,5.0,100.0,410720000000.0
2001-05-16,70.0,70.0,70.0,5.0,100.0,418010000000.0
2001-05-17,67.0,67.0,67.0,5.0,90.0,329520000000.0
2001-05-18,67.0,67.0,67.0,5.0,90.0,276400000000.0
2001-05-21,67.0,67.0,67.0,5.0,90.0,251430000000.0
2001-05-22,67.0,67.0,67.0,5.0,90.0,246300000000.0
2001-05-23,67.0,67.0,67.0,,,335990000000.0
2001-05-24,65.0,65.0,65.0,5.0,90.0,281340000000.0
2001-05-25,65.0,65.0,65.0,5.0,90.0,314810000000.0
2001-05-28,65.0,65.0,65.0,5.0,90.0,306270000000.0
2001-05-29,63.0,63.0,63.0,5.0,90.0,222310000000.0
2001-05-30,63.0,63.0,63.0,5.0,90.0,232390000000.0
2001-05-31,63.0,63.0,63.0,5.0,90.0,300470000000.0
2001-06-01,63.0,63.0,63.0,5.0,90.0,228780000000.0
2001-06-04,63.0,63.0,63.0,5.0,90.0,191110000000.0
2001-06-05,63.0,63.0,63.0,5.0,90.0,198800000000.0
2001-06-06,63.0,63.0,63.0,5.0,90.0,222390000000.0
2001-06-07,63.0,63.0,63.0,5.0,90.0,181610000000.0
2001-06-08,63.0,63.0,63.0,5.0,90.0,186330000000.0
2001-06-11,63.0,63.0,63.0,5.0,90.0,224430000000.0
2001-06-12,63.0,63.0,63.0,5.0,90.0,215540000000.0
2001-06-13,63.0,63.0,63.0,5.0,90.0,250280000000.0
2001-06-14,63.0,63.0,63.0,5.0,90.0,201630000000.0
2001-06-15,63.0,63.0,63.0,5.0,90.0,150440000000.0
2001-06-18,63.0,63.0,63.0,5.0,90.0,198940000000.0
2001-06-19,63.0,63.0,63.0,5.0,90.0,207680000000.0
2001-06-20,63.0,63.0,63.0,5.0,90.0,277340000000.0
2001-06-21,63.0,63.0,63.0,5.0,90.0,237070000000.0
2001-06-22,63.0,63.0,63.0,5.0,90.0,223650000000.0
2001-06-25,63.0,63.0,63.0,5.0,90.0,257140000000.0
2001-06-26,63.0,63.0,63.0,5.0,90.0,226060000000.0
2001-06-27,63.0,63.0,63.0,5.0,90.0,228510000000.0
2001-06-28,63.0,63.0,63.0,5.0,90.0,173370000000.0
2001-06-29,63.0,63.0,63.0,5.0,90.0,181010000000.0
2001-07-02,63.0,63.0,63.0,5.0,90.0,158740000000.0
2001-07-03,63.0,63.0,63.0,5.0,90.0,152520000000.0
2001-07-04,63.0,63.0,63.0,5.0,90.0,164750000000.0
2001-07-05,63.0,63.0,63.0,5.0,90.0,150010000000.0
2001-07-06,63.0,63.0,63.0,5.0,90.0,190920000000.0
2001-07-09,63.0,63.0,63.0,5.0,90.0,165220000000.0
2001-07-10,63.0,63.0,63.0,5.0,90.0,222020000000.0
2001-07-11,63.0,63.0,63.0,5.0,90.0,248170000000.0
2001-07-12,63.0,63.0,63.0,5.0,90.0,223530000000.0
2001-07-13,63.0,63.0,63.0,5.0,90.0,226430000000.0
2001-07-16,67.0,67.0,67.0,5.0,90.0,268930000000.0
2001-07-17,67.0,67.0,67.0,5.0,90.0,322370000000.0
2001-07-18,67.0,67.0,67.0,5.0,90.0,318910000000.0
2001-07-19,67.0,67.0,67.0,5.0,90.0,277130000000.0
2001-07-20,67.0,67.0,67.0,5.0,90.0,222250000000.0
2001-07-23,67.0,67.0,67.0,5.0,90.0,203430000000.0
2001-07-24,67.0,67.0,67.0,5.0,90.0,165590000000.0
2001-07-25,67.0,67.0,67.0,5.0,90.0,180130000000.0
2001-07-26,67.0,67.0,67.0,5.0,90.0,188450000000.0
2001-07-27,67.0,67.0,67.0,5.0,90.0,185240000000.0
2001-07-30,67.0,67.0,67.0,5.0,90.0,202930000000.0
2001-07-31,67.0,67.0,67.0,5.0,90.0,147550000000.0
2001-08-01,67.0,67.0,67.0,5.0,90.0,218130000000.0
2001-08-02,67.0,67.0,67.0,5.0,90.0,167470000000.0
2001-08-03,67.0,67.0,67.0,5.0,90.0,122920000000.0
2001-08-06,62.0,62.0,62.0,5.0,90.0,129520000000.0
2001-08-07,62.0,62.0,62.0,5.0,90.0,120060000000.0
2001-08-08,62.0,62.0,62.0,5.0,90.0,117950000000.0
2001-08-09,62.0,62.0,62.0,5.0,90.0,130370000000.0
2001-08-10,62.0,62.0,62.0,5.0,90.0,119930000000.0
2001-08-13,62.0,62.0,62.0,5.0,90.0,165780000000.0
2001-08-14,62.0,62.0,62.0,5.0,90.0,209320000000.0
2001-08-15,62.0,62.0,62.0,5.0,90.0,218530000000.0
2001-08-16,62.0,62.0,62.0,5.0,90.0,215640000000.0
2001-08-17,62.0,62.0,62.0,5.0,90.0,161180000000.0
2001-08-20,62.0,62.0,62.0,5.0,90.0,117390000000.0
2001-08-21,62.0,62.0,62.0,5.0,90.0,116650000000.0
2001-08-22,62.0,62.0,62.0,5.0,90.0,125010000000.0
2001-08-23,62.0,62.0,62.0,5.0,90.0,112830000000.0
2001-08-24,62.0,62.0,62.0,5.0,90.0,123770000000.0
2001-08-27,60.0,60.0,60.0,5.0,90.0,104920000000.0
2001-08-28,60.0,60.0,60.0,5.0,90.0,126940000000.0
2001-08-29,60.0,60.0,60.0,5.0,90.0,106240000000.0
2001-08-30,,,,,,
2001-08-31,60.0,60.0,60.0,5.0,90.0,94050000000.0
2001-09-03,60.0,60.0,60.0,5.0,90.0,86430000000.0
2001-09-04,59.0,59.0,59.0,5.0,90.0,93550000000.0
2001-09-05,59.0,59.0,59.0,5.0,90.0,98050000000.0
2001-09-06,59.0,59.0,59.0,5.0,90.0,89190000000.0
2001-09-07,59.0,59.0,59.0,5.0,90.0,79430000000.0
2001-09-10,59.0,59.0,59.0,5.0,90.0,88180000000.0
2001-09-11,59.0,59.0,59.0,5.0,90.0,92430000000.0
2001-09-12,59.0,59.0,59.0,5.0,62.0,226720000000.0
2001-09-13,59.0,59.0,59.0,5.0,62.0,149320000000.0
2001-09-14,59.03,59.0,62.0,5.0,62.0,201460000000.0
2001-09-17,59.0,59.0,62.0,5.0,62.0,168020000000.0
2001-09-18,59.0,59.0,59.0,5.0,62.0,258120000000.0
2001-09-19,59.0,59.0,59.0,5.0,62.0,188270000000.0
2001-09-20,59.0,59.0,59.0,5.0,62.0,240860000000.0
2001-09-21,59.0,59.0,59.0,5.0,62.0,170930000000.0
2001-09-24,59.0,59.0,59.0,5.0,62.0,137450000000.0
2001-09-25,59.0,59.0,59.0,5.0,62.0,135370000000.0
2001-09-26,59.0,59.0,59.0,5.0,62.0,177860000000.0
2001-09-27,59.0,59.0,59.0,5.0,62.0,309220000000.0
2001-09-28,59.01,59.0,62.0,5.0,62.0,105260000000.0
2001-10-01,59.0,59.0,59.0,5.0,62.0,114360000000.0
2001-10-02,59.0,59.0,59.0,5.0,62.0,107050000000.0
2001-10-03,57.7,5.0,59.0,5.0,62.0,167310000000.0
2001-10-04,59.0,59.0,59.0,5.0,62.0,135020000000.0
2001-10-05,59.03,59.0,62.0,5.0,62.0,114050000000.0
2001-10-08,59.0,59.0,59.0,5.0,62.0,136890000000.0
2001-10-09,59.0,59.0,59.0,5.0,62.0,132380000000.0
2001-10-10,59.0,59.0,59.0,5.0,62.0,172960000000.0
2001-10-11,59.0,59.0,59.0,5.0,62.0,248650000000.0
2001-10-12,59.0,59.0,59.0,5.0,62.0,182800000000.0
2001-10-15,59.0,59.0,59.0,5.0,62.0,137640000000.0
2001-10-16,59.0,59.0,59.0,5.0,62.0,139070000000.0
2001-10-17,59.0,59.0,59.0,5.0,62.0,126610000000.0
2001-10-18,59.0,59.0,59.0,5.0,62.0,144320000000.0
2001-10-19,59.0,59.0,59.0,5.0,62.0,106820000000.0
2001-10-22,59.0,59.0,59.0,5.0,62.0,114260000000.0
2001-10-23,59.0,59.0,59.0,5.0,62.0,110240000000.0
2001-10-24,59.0,59.0,59.0,5.0,62.0,137340000000.0
2001-10-25,59.0,59.0,59.0,5.0,62.0,99140000000.0
2001-10-26,59.0,59.0,59.0,5.0,62.0,131360000000.0
2001-10-29,,,,,,
2001-10-30,59.0,59.0,59.0,5.0,62.0,149110000000.0
2001-10-31,59.0,59.0,59.0,5.0,62.0,108120000000.0
2001-11-01,59.0,59.0,59.0,5.0,62.0,124600000000.0
2001-11-02,59.0,59.0,59.0,5.0,62.0,122090000000.0
2001-11-05,59.0,59.0,59.0,5.0,62.0,78430000000.0
2001-11-06,59.0,59.0,59.0,5.0,62.0,89130000000.0
2001-11-07,59.0,59.0,59.0,5.0,62.0,107890000000.0
2001-11-08,59.0,59.0,59.0,5.0,62.0,138610000000.0
2001-11-09,59.0,59.0,59.0,5.0,62.0,126140000000.0
2001-11-12,59.0,59.0,59.0,5.0,62.0,124710000000.0
2001-11-13,59.0,59.0,59.0,5.0,62.0,98820000000.0
2001-11-14,59.0,59.0,59.0,5.0,62.0,149210000000.0
2001-11-15,59.0,59.0,59.0,5.0,62.0,127290000000.0
2001-11-16,59.0,59.0,59.0,5.0,62.0,120660000000.0
2001-11-19,59.0,59.0,59.0,5.0,62.0,199790000000.0
2001-11-20,59.0,59.0,59.0,5.0,62.0,167200000000.0
2001-11-21,59.0,59.0,59.0,5.0,62.0,144260000000.0
2001-11-22,59.0,59.0,59.0,5.0,62.0,183730000000.0
2001-11-23,59.0,59.0,59.0,5.0,62.0,114560000000.0
2001-11-26,59.0,59.0,59.0,5.0,62.0,164540000000.0
2001-11-27,59.0,59.0,59.0,5.0,62.0,168230000000.0
2001-11-28,59.0,59.0,59.0,5.0,62.0,216160000000.0
2001-11-29,59.0,59.0,59.0,5.0,62.0,198420000000.0
2001-11-30,59.0,59.0,59.0,5.0,62.0,114250000000.0
2001-12-03,59.0,59.0,59.0,5.0,62.0,92190000000.0
2001-12-04,59.0,59.0,59.0,5.0,62.0,133310000000.0
2001-12-05,59.0,59.0,59.0,5.0,62.0,94530000000.0
2001-12-06,59.0,59.0,59.0,5.0,62.0,102790000000.0
2001-12-07,59.0,59.0,59.0,5.0,62.0,206260000000.0
2001-12-10,59.0,59.0,59.0,5.0,62.0,178310000000.0
2001-12-11,59.0,59.0,59.0,5.0,62.0,229610000000.0
2001-12-12,59.0,59.0,59.0,5.0,62.0,249630000000.0
2001-12-13,59.0,59.0,62.0,5.0,62.0,172880000000.0
2001-12-14,59.0,59.0,59.0,5.0,62.0,105890000000.0
2001-12-17,,,,,,
2001-12-18,,,,,,
2001-12-19,59.0,59.0,59.0,5.0,62.0,215760000000.0
2001-12-20,59.0,59.0,59.0,5.0,62.0,260010000000.0
2001-12-21,59.0,59.0,59.0,5.0,62.0,191130000000.0
2001-12-24,59.0,59.0,59.0,5.0,62.0,150110000000.0
2001-12-25,59.0,59.0,59.0,5.0,62.0,222550000000.0
2001-12-26,59.0,59.0,59.0,5.0,62.0,215640000000.0
2001-12-27,59.0,59.0,59.0,5.0,62.0,270960000000.0
2001-12-28,59.0,59.0,59.0,5.0,62.0,259390000000.0
2001-12-31,59.0,59.0,59.0,5.0,62.0,131180000000.0
2002-01-01,,,,,,
2002-01-02,59.0,59.0,59.0,5.0,62.0,63440000000.0
2002-01-03,59.0,59.0,59.0,5.0,62.0,114370000000.0
2002-01-04,59.01,59.0,62.0,5.0,62.0,124480000000.0
2002-01-07,59.0,59.0,59.0,5.0,62.0,128210000000.0
2002-01-08,59.0,59.0,59.0,5.0,62.0,111240000000.0
2002-01-09,59.0,59.0,59.0,5.0,62.0,64300000000.0
2002-01-10,59.0,59.0,59.0,5.0,62.0,82620000000.0
2002-01-11,59.0,59.0,59.0,5.0,62.0,111990000000.0
2002-01-14,59.0,59.0,59.0,5.0,62.0,149660000000.0
2002-01-15,59.0,59.0,59.0,5.0,62.0,45580000000.0
2002-01-16,59.0,59.0,59.0,5.0,62.0,41070000000.0
2002-01-17,59.0,59.0,59.0,5.0,62.0,107570000000.0
