dt,AB_A01,AB_A02,AB_A03,AB_A05,AB_A06,AB_A15,AB_A16,AB_A17,UNIXTIME
1996-04-25,1835770.9,1330740.0,505030.9,577399.0,11540.0,474134.0,436877.0,303832.0,"{""numberLong"":""830383200""}"
1996-04-26,1850148.0,1340726.0,509422.0,582307.0,12217.0,500029.0,478376.0,332019.0,"{""numberLong"":""830469600""}"
1996-04-29,,,,,,,,,"{""numberLong"":""830728800""}"
1996-04-30,,,,,,,,,"{""numberLong"":""830815200""}"
1996-05-01,,,,,,,,,"{""numberLong"":""830901600""}"
1996-05-02,1833216.7,1337670.0,495546.7,569369.0,11507.0,494276.0,465333.0,317108.0,"{""numberLong"":""830988000""}"
1996-05-03,1839395.0,1342851.0,496544.0,574129.0,12203.0,492776.0,426775.0,285346.0,"{""numberLong"":""831074400""}"
1996-05-06,1847187.4,1338590.0,508597.4,581093.0,12226.0,490368.0,428719.0,274453.0,"{""numberLong"":""831333600""}"
1996-05-07,1840133.0,1344601.0,495532.0,567653.0,12223.0,474918.0,407474.0,263654.0,"{""numberLong"":""831420000""}"
1996-05-08,1846404.3,1342178.0,504226.3,572987.0,12224.0,476788.0,400349.0,259799.0,"{""numberLong"":""831506400""}"
1996-05-09,1844349.2,1343062.0,501287.2,570122.0,12224.0,465393.0,395195.0,256187.0,"{""numberLong"":""831592800""}"
1996-05-10,1858619.4,1346884.0,511735.4,579014.0,12223.0,474610.0,408615.0,260409.0,"{""numberLong"":""831679200""}"
1996-05-13,1866822.3,1348645.0,518177.3,584993.0,11382.0,480935.0,416704.0,264914.0,"{""numberLong"":""831938400""}"
1996-05-14,1865906.4,1351588.0,514318.4,585813.0,11433.0,486884.0,420780.0,276703.0,"{""numberLong"":""832024800""}"
1996-05-15,1853143.8,1337540.0,515603.8,587132.0,12223.0,489318.0,428869.0,287811.0,"{""numberLong"":""832111200""}"
1996-05-16,1864273.6,1345234.0,519039.6,591036.0,11663.0,493910.0,427687.0,282647.0,"{""numberLong"":""832197600""}"
1996-05-17,1865974.7,1344225.0,521749.7,593000.0,12223.0,499231.0,432295.0,281653.0,"{""numberLong"":""832284000""}"
1996-05-20,1873192.3,1350454.0,522738.3,593492.0,12227.0,504826.0,436217.0,281823.0,"{""numberLong"":""832543200""}"
1996-05-21,1878827.3,1354189.0,524638.3,596921.0,12227.0,510984.0,415650.0,270158.0,"{""numberLong"":""832629600""}"
1996-05-22,1850043.5,1362849.0,487194.5,560803.0,12227.0,480775.0,414875.0,265717.0,"{""numberLong"":""832716000""}"
1996-05-23,1822332.0,1369515.0,452817.0,526819.0,11901.0,447791.0,408912.0,263932.0,"{""numberLong"":""832802400""}"
1996-05-24,1828386.2,1368938.0,459448.2,534155.0,12214.0,454986.0,415203.0,267272.0,"{""numberLong"":""832888800""}"
1996-05-27,1821137.7,1369132.0,452005.7,526274.0,11914.0,446254.0,416901.0,266245.0,"{""numberLong"":""833148000""}"
1996-05-28,1819197.0,1374862.0,444335.0,519689.0,12182.0,436444.0,403246.0,255063.0,"{""numberLong"":""833234400""}"
1996-05-29,1842189.5,1373195.0,468994.5,545470.0,11682.0,461606.0,403490.0,251635.0,"{""numberLong"":""833320800""}"
1996-05-30,1869098.6,1404322.0,464776.6,541506.0,11724.0,463576.0,411154.0,253871.0,"{""numberLong"":""833407200""}"
1996-05-31,1855991.4,1384697.0,471294.4,544230.0,12222.0,473465.0,431038.0,269566.0,"{""numberLong"":""833493600""}"
1996-06-03,1848584.3,1386728.0,461856.3,535934.0,12218.0,466597.0,426732.0,274263.0,"{""numberLong"":""833752800""}"
1996-06-04,1859359.8,1393825.0,465534.8,537622.0,12204.0,472555.0,424890.0,269792.0,"{""numberLong"":""833839200""}"
1996-06-05,1875245.8,1398325.0,476920.8,550651.0,12222.0,493422.0,429018.0,269879.0,"{""numberLong"":""833925600""}"
1996-06-06,1874443.5,1397244.0,477199.5,552445.0,11704.0,492996.0,429564.0,269773.0,"{""numberLong"":""834012000""}"
1996-06-07,1884509.8,1405242.0,479267.8,552740.0,12188.0,498834.0,431505.0,274318.0,"{""numberLong"":""834098400""}"
1996-06-10,1889803.5,1406446.0,483357.5,556423.0,12224.0,506237.0,434540.0,274373.0,"{""numberLong"":""834357600""}"
1996-06-11,1925355.2,1448195.0,477160.2,554370.0,11732.0,503758.0,420795.0,267368.0,"{""numberLong"":""834444000""}"
1996-06-12,1966429.5,1454869.0,511560.5,589175.0,11648.0,537494.0,428257.0,265369.0,"{""numberLong"":""834530400""}"
1996-06-13,1976813.9,1464048.0,512765.9,591326.0,11628.0,541461.0,429927.0,271161.0,"{""numberLong"":""834616800""}"
1996-06-14,1985770.1,1469653.0,516117.1,596628.0,12223.0,545916.0,453648.0,297730.0,"{""numberLong"":""834703200""}"
1996-06-17,1981205.8,1461874.0,519331.8,595799.0,12223.0,542913.0,462256.0,305378.0,"{""numberLong"":""834962400""}"
1996-06-18,1986993.6,1466355.0,520638.6,597492.0,12176.0,542449.0,450338.0,293820.0,"{""numberLong"":""835048800""}"
1996-06-19,2018368.8,1474668.0,543700.8,617867.0,12222.0,561848.0,462455.0,287696.0,"{""numberLong"":""835135200""}"
1996-06-20,2016883.7,1472663.0,544220.7,621220.0,11627.0,558605.0,451917.0,285284.0,"{""numberLong"":""835221600""}"
1996-06-21,2016929.8,1475930.0,540999.8,618995.0,12221.0,558594.0,454954.0,287297.0,"{""numberLong"":""835308000""}"
1996-06-24,1984699.5,1472978.0,511721.5,591205.0,11720.0,527642.0,444026.0,285784.0,"{""numberLong"":""835567200""}"
1996-06-25,1977493.3,1484113.0,493380.3,575852.0,12101.0,517373.0,437422.0,280048.0,"{""numberLong"":""835653600""}"
1996-06-26,1964334.4,1487666.0,476668.4,558182.0,12222.0,501671.0,441537.0,276113.0,"{""numberLong"":""835740000""}"
1996-06-27,1966826.0,1493588.0,473238.0,553400.0,12222.0,497505.0,434821.0,275723.0,"{""numberLong"":""835826400""}"
1996-06-28,1966826.8,1500516.0,466310.8,546231.0,12218.0,498722.0,455898.0,289341.0,"{""numberLong"":""835912800""}"
1996-07-01,1945208.8,1482694.0,462514.8,541467.0,11764.0,492557.0,464127.0,296508.0,"{""numberLong"":""836172000""}"
1996-07-02,1952639.1,1483688.0,468951.1,547941.0,12221.0,495165.0,451043.0,287042.0,"{""numberLong"":""836258400""}"
1996-07-03,1934536.0,1472751.0,461785.0,555193.0,11454.0,475234.0,443820.0,283790.0,"{""numberLong"":""836344800""}"
1996-07-04,1938338.8,1477125.0,461213.8,554130.0,11638.0,473479.0,447977.0,282247.0,"{""numberLong"":""836431200""}"
1996-07-05,1948940.5,1484146.0,464794.5,555407.0,12219.0,478979.0,455220.0,290599.0,"{""numberLong"":""836517600""}"
1996-07-08,1939683.5,1476255.0,463428.5,557935.0,11497.0,475466.0,455053.0,292213.0,"{""numberLong"":""836776800""}"
1996-07-09,1942313.4,1471684.0,470629.4,566591.0,12200.0,474751.0,448961.0,286541.0,"{""numberLong"":""836863200""}"
1996-07-10,1993693.3,1480509.0,513184.3,608305.0,11530.0,522124.0,454658.0,289417.0,"{""numberLong"":""836949600""}"
1996-07-11,2029822.5,1488740.0,541082.5,635307.0,11522.0,555313.0,468398.0,297306.0,"{""numberLong"":""837036000""}"
1996-07-12,2033224.3,1487961.0,545263.3,638885.0,12123.0,560355.0,502779.0,327502.0,"{""numberLong"":""837122400""}"
1996-07-15,2032902.8,1470653.0,562249.8,653169.0,12218.0,563712.0,516589.0,346015.0,"{""numberLong"":""837381600""}"
1996-07-16,2111930.1,1463073.0,648857.1,745341.0,12218.0,638799.0,504972.0,338128.0,"{""numberLong"":""837468000""}"
1996-07-17,2114074.8,1458048.0,656026.8,745396.0,12218.0,628566.0,498731.0,328893.0,"{""numberLong"":""837554400""}"
1996-07-18,2121889.2,1464702.0,657187.2,742289.0,11521.0,625935.0,491104.0,323241.0,"{""numberLong"":""837640800""}"
1996-07-19,2119999.3,1463564.0,656435.3,743605.0,12217.0,627421.0,501382.0,328056.0,"{""numberLong"":""837727200""}"
1996-07-22,2112765.9,1463773.0,648992.9,735753.0,12217.0,619093.0,495960.0,328466.0,"{""numberLong"":""837986400""}"
1996-07-23,2111064.3,1469425.0,641639.3,727728.0,12207.0,612403.0,488430.0,318349.0,"{""numberLong"":""838072800""}"
1996-07-24,2098291.9,1477601.0,620690.9,704110.0,12195.0,592689.0,483559.0,314681.0,"{""numberLong"":""838159200""}"
1996-07-25,2078711.8,1468941.0,609770.8,697808.0,12194.0,593671.0,482125.0,312934.0,"{""numberLong"":""838245600""}"
1996-07-26,2094259.9,1480751.0,613508.9,697580.0,12216.0,606777.0,487709.0,312678.0,"{""numberLong"":""838332000""}"
1996-07-29,2104518.1,1488700.0,615818.1,701191.0,12217.0,603689.0,484391.0,310415.0,"{""numberLong"":""838591200""}"
1996-07-30,2107147.2,1496852.0,610295.2,697309.0,12217.0,597597.0,482224.0,306242.0,"{""numberLong"":""838677600""}"
1996-07-31,2101042.0,1494359.0,606683.0,691404.0,11376.0,602569.0,503675.0,327551.0,"{""numberLong"":""838764000""}"
1996-08-01,2110742.8,1504184.0,606558.8,687662.0,11427.0,609841.0,500075.0,328520.0,"{""numberLong"":""838850400""}"
1996-08-02,2105433.0,1516735.0,588698.0,670922.0,12216.0,602252.0,503140.0,332936.0,"{""numberLong"":""838936800""}"
1996-08-05,2096455.0,1523334.0,573121.0,659055.0,11715.0,592613.0,508630.0,334790.0,"{""numberLong"":""839196000""}"
1996-08-06,2114078.0,1533685.0,580393.0,665875.0,12152.0,605103.0,507569.0,328360.0,"{""numberLong"":""839282400""}"
1996-08-07,2118563.0,1539649.0,578914.0,667725.0,12215.0,608630.0,507607.0,325160.0,"{""numberLong"":""839368800""}"
1996-08-08,2120805.0,1551028.0,569777.0,658362.0,12216.0,597857.0,505965.0,322342.0,"{""numberLong"":""839455200""}"
1996-08-09,2146529.0,1563012.0,583517.0,668799.0,12216.0,620054.0,506773.0,326307.0,"{""numberLong"":""839541600""}"
1996-08-12,2166176.0,1562681.0,603495.0,686260.0,11892.0,632093.0,513662.0,327499.0,"{""numberLong"":""839800800""}"
1996-08-13,2194543.0,1573114.0,621429.0,703007.0,11901.0,649653.0,523023.0,332277.0,"{""numberLong"":""839887200""}"
1996-08-14,2191274.0,1571030.0,620244.0,699772.0,11714.0,646961.0,525840.0,354113.0,"{""numberLong"":""839973600""}"
1996-08-15,2190694.0,1564645.0,626049.0,708493.0,12214.0,650675.0,543323.0,368350.0,"{""numberLong"":""840060000""}"
1996-08-16,2218746.0,1568698.0,650048.0,734229.0,12152.0,649699.0,541715.0,367676.0,"{""numberLong"":""840146400""}"
1996-08-19,2187244.0,1542907.0,644337.0,729546.0,11701.0,643875.0,542538.0,360000.0,"{""numberLong"":""840405600""}"
1996-08-20,2196448.0,1548575.0,647873.0,733703.0,12204.0,648294.0,547934.0,357006.0,"{""numberLong"":""840492000""}"
1996-08-21,2200090.0,1554058.0,646032.0,732342.0,12204.0,649064.0,539986.0,352147.0,"{""numberLong"":""840578400""}"
1996-08-22,2183649.0,1563269.0,620380.0,704286.0,12202.0,630469.0,534361.0,356206.0,"{""numberLong"":""840664800""}"
1996-08-23,2172230.0,1575228.0,597002.0,685014.0,12197.0,618679.0,544084.0,363429.0,"{""numberLong"":""840751200""}"
1996-08-26,2177963.0,1575911.0,602052.0,687913.0,11680.0,620686.0,544930.0,362948.0,"{""numberLong"":""841010400""}"
1996-08-27,2190250.0,1582105.0,608145.0,690578.0,11708.0,623624.0,531682.0,351338.0,"{""numberLong"":""841096800""}"
1996-08-28,2219800.0,1598071.0,621729.0,703747.0,11625.0,640169.0,533491.0,348944.0,"{""numberLong"":""841183200""}"
1996-08-29,2224979.0,1614906.0,610073.0,692578.0,11553.0,637890.0,544357.0,363502.0,"{""numberLong"":""841269600""}"
1996-08-30,,,,,,,,,"{""numberLong"":""841356000""}"
1996-09-02,2225831.0,1614260.0,611571.0,691771.0,12196.0,640183.0,563119.0,371023.0,"{""numberLong"":""841615200""}"
1996-09-03,2233055.0,1622446.0,610609.0,694460.0,12197.0,647685.0,548465.0,356081.0,"{""numberLong"":""841701600""}"
1996-09-04,2228167.0,1656143.0,572024.0,658813.0,12204.0,608700.0,528211.0,349638.0,"{""numberLong"":""841788000""}"
1996-09-05,2245028.0,1670232.0,574796.0,661519.0,12204.0,618097.0,533629.0,349005.0,"{""numberLong"":""841874400""}"
1996-09-06,2265764.0,1682469.0,583295.0,668216.0,12204.0,632225.0,540164.0,355527.0,"{""numberLong"":""841960800""}"
1996-09-09,2268413.0,1684010.0,584403.0,671532.0,11581.0,628818.0,545749.0,354484.0,"{""numberLong"":""842220000""}"
1996-09-10,2275575.0,1684208.0,591367.0,682303.0,11607.0,633696.0,539215.0,347329.0,"{""numberLong"":""842306400""}"
1996-09-11,2254902.0,1679275.0,575627.0,672505.0,11607.0,612862.0,540556.0,344523.0,"{""numberLong"":""842392800""}"
1996-09-12,2273981.0,1678778.0,595203.0,695041.0,11087.0,629228.0,554300.0,352357.0,"{""numberLong"":""842479200""}"
1996-09-13,2273715.0,1674993.0,598722.0,699454.0,11106.0,628365.0,571109.0,385655.0,"{""numberLong"":""842565600""}"
1996-09-16,2266818.0,1664943.0,601875.0,703003.0,10984.0,630475.0,595457.0,398319.0,"{""numberLong"":""842824800""}"
1996-09-17,2271246.0,1658803.0,612443.0,715442.0,11106.0,623480.0,587315.0,385946.0,"{""numberLong"":""842911200""}"
1996-09-18,2236801.0,1657226.0,579575.0,681065.0,11106.0,583913.0,582217.0,376029.0,"{""numberLong"":""842997600""}"
1996-09-19,2247988.0,1666118.0,581870.0,684435.0,10652.0,579283.0,562267.0,367908.0,"{""numberLong"":""843084000""}"
1996-09-20,2248291.0,1668999.0,579292.0,681823.0,9882.0,580747.0,570383.0,374803.0,"{""numberLong"":""843170400""}"
1996-09-23,2243088.0,1667966.0,575122.0,680558.0,9301.0,576087.0,558847.0,371134.0,"{""numberLong"":""843429600""}"
1996-09-24,2205383.0,1672262.0,533121.0,640895.0,9304.0,529982.0,564512.0,364871.0,"{""numberLong"":""843516000""}"
1996-09-25,2313192.0,1784374.0,528818.0,637888.0,8580.0,531834.0,566312.0,363803.0,"{""numberLong"":""843602400""}"
1996-09-26,2340175.0,1796027.0,544148.0,651816.0,7891.0,546369.0,549330.0,359371.0,"{""numberLong"":""843688800""}"
1996-09-27,2338911.0,1814385.0,524526.0,638722.0,7890.0,539417.0,555018.0,362839.0,"{""numberLong"":""843775200""}"
1996-09-30,2317946.0,1811843.0,506103.0,623397.0,7203.0,524202.0,585382.0,379578.0,"{""numberLong"":""844034400""}"
1996-10-01,2328893.0,1819777.0,509116.0,628639.0,7702.0,539172.0,558621.0,364697.0,"{""numberLong"":""844120800""}"
1996-10-02,2341624.0,1814289.0,527335.0,648281.0,7702.0,548476.0,550044.0,361070.0,"{""numberLong"":""844207200""}"
1996-10-03,2353949.0,1826618.0,527331.0,648617.0,7702.0,551744.0,554329.0,357312.0,"{""numberLong"":""844293600""}"
1996-10-04,2363887.0,1839195.0,524692.0,648327.0,7595.0,559552.0,554053.0,363216.0,"{""numberLong"":""844380000""}"
1996-10-07,2370017.0,1842592.0,527425.0,651190.0,7005.0,561699.0,550343.0,365290.0,"{""numberLong"":""844639200""}"
1996-10-08,2381875.0,1854538.0,527337.0,654372.0,7702.0,561913.0,543274.0,356894.0,"{""numberLong"":""844725600""}"
1996-10-09,2364125.0,1859318.0,504807.0,627640.0,7701.0,536368.0,540787.0,353754.0,"{""numberLong"":""844812000""}"
1996-10-10,2392949.0,1870256.0,522693.0,648049.0,7700.0,559426.0,551095.0,353077.0,"{""numberLong"":""844898400""}"
1996-10-11,2410645.0,1875882.0,534763.0,659998.0,7680.0,572140.0,566693.0,366675.0,"{""numberLong"":""844984800""}"
1996-10-14,2418937.0,1878828.0,540109.0,664440.0,7680.0,575809.0,582810.0,389861.0,"{""numberLong"":""845244000""}"
1996-10-15,2423595.0,1877612.0,545983.0,679132.0,7700.0,579602.0,589885.0,398052.0,"{""numberLong"":""845330400""}"
1996-10-16,2422413.0,1876501.0,545912.0,682556.0,7679.0,575262.0,581309.0,390125.0,"{""numberLong"":""845416800""}"
1996-10-17,2433153.0,1883217.0,549936.0,688451.0,6860.0,579405.0,573700.0,380938.0,"{""numberLong"":""845503200""}"
1996-10-18,2439249.0,1889361.0,549888.0,686510.0,7701.0,585249.0,578989.0,385502.0,"{""numberLong"":""845589600""}"
1996-10-21,2421296.0,1882424.0,538872.0,679313.0,6911.0,576553.0,576672.0,385084.0,"{""numberLong"":""845848800""}"
1996-10-22,2437987.0,1899126.0,538861.0,678248.0,7701.0,575613.0,567403.0,373455.0,"{""numberLong"":""845935200""}"
